"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         236,      -7.368534215,      -6.679613134,      -7.858713476,      -8.252813282,       -6.75601652,      -9.545263607
          0,           0,         237,      -7.369906584,      -6.681189107,      -7.862509011,       -8.26039748,      -6.757350783,      -9.545587591
          0,           0,         238,      -7.371278374,      -6.682762202,      -7.866278053,      -8.267906529,      -6.758684783,       -9.54591703
          0,           0,         239,      -7.372656413,      -6.684333712,      -7.870021346,      -8.275345252,      -6.760025304,      -9.546252021
          0,           0,         240,       -7.37404664,      -6.685904678,      -7.873739566,      -8.282717843,      -6.761378225,      -9.546592359
          0,           0,         241,       -7.37545398,       -6.68747599,      -7.877433343,       -8.29002734,      -6.762748375,      -9.546938041
          0,           0,         242,      -7.376882231,      -6.689048361,      -7.881103197,      -8.297275251,      -6.764139452,       -9.54728895
          0,           0,         243,      -7.378334019,       -6.69062234,      -7.884749608,       -8.30446149,      -6.765553974,      -9.547645084
          0,           0,         244,      -7.379810778,      -6.692198261,      -7.888372992,      -8.311584633,      -6.766993276,      -9.548006487
          0,           0,         245,      -7.381312757,      -6.693776226,      -7.891973693,      -8.318642285,      -6.768457517,      -9.548373233
          0,           0,         246,      -7.382839119,      -6.695356193,       -7.89555212,      -8.325631603,      -6.769945788,      -9.548746086
          0,           0,         247,      -7.384388085,      -6.696937897,      -7.899108749,      -8.332549522,      -6.771456248,      -9.549123967
          0,           0,         248,      -7.385957023,      -6.698520894,       -7.90264415,      -8.339393463,      -6.772986238,      -9.549506265
          0,           0,         249,      -7.387542647,      -6.700104726,      -7.906159039,      -8.346161961,      -6.774532463,      -9.549893251
          0,           0,         250,      -7.389141194,      -6.701688868,      -7.909654263,      -8.352854576,       -6.77609117,      -9.550285287
          0,           0,         251,       -7.39074857,      -6.703272789,      -7.913130801,      -8.359472538,      -6.777658276,      -9.550682684
          0,           0,         252,      -7.392360574,      -6.704855801,      -7.916589598,      -8.366018894,      -6.779229616,      -9.551085553
          0,           0,         253,      -7.393973066,      -6.706437254,      -7.920031689,      -8.372495182,       -6.78080108,      -9.551493904
          0,           0,         254,      -7.395582091,      -6.708016557,       -7.92345813,      -8.378903522,      -6.782368738,      -9.551907861
          0,           0,         255,      -7.397184001,       -6.70959308,      -7.926869814,      -8.385247503,      -6.783928975,      -9.552327239
          0,           0,         256,       -7.39877562,      -6.711166305,      -7.930267581,      -8.391530765,      -6.785478648,      -9.552752007
          0,           0,         257,      -7.400354425,      -6.712735902,      -7.933652734,      -8.397756273,      -6.787015246,      -9.553182461
          0,           0,         258,      -7.401918489,      -6.714301587,        -7.9370254,      -8.403926023,       -6.78853686,       -9.55361866
          0,           0,         259,      -7.403466529,      -6.715863146,      -7.940385931,      -8.410041355,      -6.790042242,      -9.554060322
          0,           0,         260,      -7.404997906,      -6.717420462,      -7.943734641,      -8.416103036,      -6.791530786,      -9.554507168
          0,           0,         261,      -7.406512625,      -6.718973545,       -7.94707178,      -8.422111199,       -6.79300253,      -9.554959064
          0,           0,         262,      -7.408011303,      -6.720522512,      -7.950397501,      -8.428065637,      -6.794458119,      -9.555415899
          0,           0,         263,      -7.409495101,      -6.722067583,      -7.953711909,       -8.43396597,      -6.795898744,      -9.555877593
          0,           0,         264,      -7.410965645,      -6.723609059,      -7.957015079,      -8.439811813,      -6.797326054,      -9.556344075
          0,           0,         265,      -7.412424928,      -6.725147315,      -7.960307077,      -8.445602963,       -6.79874207,      -9.556815293
          0,           0,         266,      -7.413875208,      -6.726682771,      -7.963587967,      -8.451339409,      -6.800149068,      -9.557291184
          0,           0,         267,      -7.415318897,      -6.728215875,      -7.966857818,      -8.457021338,      -6.801549474,      -9.557771681
          0,           0,         268,      -7.416758453,      -6.729747085,      -7.970116716,      -8.462649172,      -6.802945756,      -9.558256732
          0,           0,         269,       -7.41819633,      -6.731276916,      -7.973364769,      -8.468223461,      -6.804340364,       -9.55874651
          0,           0,         270,      -7.419634913,      -6.732805914,      -7.976601986,      -8.473744782,      -6.805735656,      -9.559241392
          0,           0,         271,      -7.421076294,      -6.734334475,      -7.979828647,      -8.479213236,      -6.807133722,      -9.559741156
          0,           0,         272,      -7.422522047,      -6.735862898,      -7.983044784,      -8.484627685,      -6.808536125,      -9.560245495
          0,           0,         273,      -7.423973797,      -6.737391448,      -7.986250538,      -8.489995179,      -6.809944499,      -9.560754279
          0,           0,         274,      -7.425432629,      -6.738920339,      -7.989445968,      -8.495308886,      -6.811359907,      -9.561267463
          0,           0,         275,      -7.426899248,      -6.740449726,       -7.99263116,      -8.500565564,      -6.812783029,      -9.561784988
          0,           0,         276,      -7.428373993,      -6.741979711,      -7.995806209,      -8.505764127,      -6.814214186,      -9.562306863
          0,           0,         277,      -7.429856863,      -6.743510333,      -7.998971221,      -8.510903856,      -6.815653366,      -9.562833088
          0,           0,         278,      -7.431347555,      -6.745041586,      -8.002126309,       -8.51598375,      -6.817100251,      -9.563363657
          0,           0,         279,      -7.432845516,      -6.746573472,      -8.005271664,      -8.521002578,      -6.818554272,      -9.563898701
          0,           0,         280,      -7.434349965,      -6.748105954,       -8.00840746,      -8.525959229,      -6.820014636,        -9.5644383
          0,           0,         281,       -7.43585989,      -6.749638881,      -8.011533847,      -8.530852873,       -6.82148033,      -9.564982399
          0,           0,         282,       -7.43737411,      -6.751172055,      -8.014651047,      -8.535683176,      -6.822950172,       -9.56553093
          0,           0,         283,      -7.438891349,      -6.752705264,       -8.01775931,      -8.540450271,      -6.824422885,      -9.566083848
          0,           0,         284,      -7.440410331,      -6.754238344,      -8.020858885,      -8.545154994,      -6.825897196,      -9.566641181
          0,           0,         285,      -7.441929789,      -6.755771084,      -8.023950026,      -8.549798486,      -6.827371845,      -9.567202882
          0,           0,         286,       -7.44344857,      -6.757303364,      -8.027033039,      -8.554382341,      -6.828845682,      -9.567769062
          0,           0,         287,      -7.444965679,      -6.758835117,      -8.030108222,      -8.558908325,      -6.830317707,      -9.568339949
          0,           0,         288,      -7.446480205,      -6.760366163,      -8.033175815,      -8.563378171,       -6.83178702,      -9.568915363
          0,           0,         289,      -7.447991392,      -6.761896392,      -8.036236063,      -8.567793886,      -6.833252881,       -9.56949521
          0,           0,         290,      -7.449498668,      -6.763425685,       -8.03928917,      -8.572157336,      -6.834714728,      -9.570079335
          0,           0,         291,      -7.451001667,      -6.764953987,       -8.04233532,      -8.576470409,      -6.836172204,      -9.570667722
          0,           0,         292,      -7.452500218,      -6.766481249,      -8.045374679,      -8.580735184,      -6.837625149,      -9.571260283
          0,           0,         293,      -7.453994336,      -6.768007464,      -8.048407385,      -8.584953818,      -6.839073589,      -9.571856941
          0,           0,         294,      -7.455484274,      -6.769532778,      -8.051433662,      -8.589128212,      -6.840517776,      -9.572457913
          0,           0,         295,      -7.456970412,      -6.771057237,      -8.054453583,      -8.593260034,      -6.841958101,      -9.573063073
          0,           0,         296,      -7.458453251,      -6.772580911,      -8.057467197,      -8.597350845,      -6.843395074,      -9.573672324
          0,           0,         297,      -7.459933448,      -6.774103972,      -8.060474616,      -8.601402235,      -6.844829342,      -9.574285897
          0,           0,         298,      -7.461411712,       -6.77562656,       -8.06347593,      -8.605415408,      -6.846261617,      -9.574903705
          0,           0,         299,      -7.462888758,      -6.777148791,      -8.066471141,      -8.609391369,      -6.847692622,      -9.575525582
          0,           0,         300,      -7.464365357,      -6.778670873,      -8.069460297,      -8.613331271,      -6.849123122,      -9.576151669
          0,           0,         301,      -7.465842207,      -6.780192909,      -8.072443365,      -8.617235857,      -6.850553829,       -9.57678171
          0,           0,         302,      -7.467319951,      -6.781714997,      -8.075420321,      -8.621105613,      -6.851985393,      -9.577415582
          0,           0,         303,      -7.468799166,      -6.783237241,      -8.078391164,       -8.62494054,      -6.853418392,      -9.578053233
          0,           0,         304,      -7.470280352,      -6.784759732,      -8.081355893,       -8.62874066,      -6.854853327,      -9.578694623
          0,           0,         305,      -7.471763928,      -6.786282561,      -8.084314536,       -8.63250605,      -6.856290618,      -9.579339722
          0,           0,         306,       -7.47325021,      -6.787805799,      -8.087267099,       -8.63623646,      -6.857730578,      -9.579988507
          0,           0,         307,       -7.47473941,      -6.789329503,      -8.090213589,      -8.639931569,      -6.859173417,      -9.580640959
          0,           0,         308,       -7.47623163,      -6.790853707,      -8.093154021,      -8.643591007,      -6.860619234,      -9.581297062
          0,           0,         309,      -7.477726867,      -6.792378431,      -8.096088431,      -8.647214151,      -6.862068022,      -9.581956803
          0,           0,         310,      -7.479225022,      -6.793903676,      -8.099016853,      -8.650800704,      -6.863519681,       -9.58262017
          0,           0,         311,      -7.480725914,      -6.795429428,      -8.101939311,      -8.654351046,      -6.864974028,      -9.583287156
          0,           0,         312,      -7.482229322,      -6.796955692,      -8.104855872,      -8.657865161,      -6.866430829,       -9.58395799
          0,           0,         313,      -7.483734955,      -6.798482438,      -8.107766611,      -8.661343068,      -6.867889789,      -9.584632646
          0,           0,         314,      -7.485242456,      -6.800009608,      -8.110671597,      -8.664784973,      -6.869350557,      -9.585310953
          0,           0,         315,       -7.48675144,      -6.801537142,      -8.113570911,      -8.668191426,      -6.870812752,      -9.585992849
          0,           0,         316,      -7.488261522,      -6.803064982,      -8.116464643,      -8.671563265,      -6.872275994,      -9.586678308
          0,           0,         317,      -7.489772329,      -6.804593072,      -8.119352888,      -8.674901492,      -6.873739913,       -9.58736731
          0,           0,         318,      -7.491283519,      -6.806121366,      -8.122235812,      -8.678207237,       -6.87520417,       -9.58805984
          0,           0,         319,      -7.492794779,      -6.807649815,      -8.125113436,      -8.681481755,      -6.876668452,      -9.588755869
          0,           0,         320,       -7.49430585,      -6.809178394,      -8.127985862,      -8.684726375,      -6.878132507,      -9.589455411
          0,           0,         321,      -7.495816526,      -6.810707076,      -8.130853188,      -8.687942444,      -6.879596125,      -9.590158488
          0,           0,         322,      -7.497326671,      -6.812235862,      -8.133715517,       -8.69113137,      -6.881059166,      -9.590865249
          0,           0,         323,      -7.498836187,      -6.813764735,      -8.136572938,      -8.694294577,      -6.882521537,      -9.591575567
          0,           0,         324,      -7.500345027,      -6.815293686,      -8.139425531,      -8.697433468,      -6.883983195,      -9.592289343
          0,           0,         325,      -7.501853194,      -6.816822717,      -8.142273369,      -8.700549397,       -6.88544415,      -9.593006537
          0,           0,         326,      -7.503360749,      -6.818351843,      -8.145116518,      -8.703643631,      -6.886904465,      -9.593727132
          0,           0,         327,       -7.50486781,        -6.8198811,      -8.147955058,       -8.70671736,      -6.888364259,      -9.594451132
          0,           0,         328,      -7.506374534,      -6.821410528,      -8.150789044,      -8.709771575,       -6.88982369,      -9.595178533
          0,           0,         329,      -7.507881103,      -6.822940165,      -8.153618504,      -8.712807103,      -6.891282941,      -9.595909324
          0,           0,         330,      -7.509387734,      -6.824470074,      -8.156443482,      -8.715824801,      -6.892742227,      -9.596643575
          0,           0,         331,      -7.510894664,      -6.826000339,      -8.159264002,      -8.718825418,      -6.894201783,      -9.597381327
          0,           0,         332,      -7.512402119,      -6.827531006,      -8.162080066,      -8.721809426,      -6.895661839,      -9.598122495
          0,           0,         333,      -7.513910321,      -6.829062127,      -8.164891695,      -8.724777251,      -6.897122615,       -9.59886712
          0,           0,         334,      -7.515419467,       -6.83059373,      -8.167698892,      -8.727729118,      -6.898584309,      -9.599615132
          0,           0,         335,      -7.516929723,      -6.832125838,      -8.170501643,       -8.73066509,      -6.900047093,      -9.600366411
          0,           0,         336,       -7.51844123,      -6.833658473,      -8.173299941,      -8.733585176,      -6.901511108,       -9.60112091
          0,           0,         337,       -7.51995412,      -6.835191678,      -8.176093782,      -8.736489291,      -6.902976484,      -9.601878741
          0,           0,         338,      -7.521468521,      -6.836725528,      -8.178883181,      -8.739377305,       -6.90444334,      -9.602640025
          0,           0,         339,      -7.522984521,      -6.838260079,      -8.181668136,      -8.742249059,      -6.905911767,      -9.603404685
          0,           0,         340,      -7.524502187,      -6.839795372,      -8.184448694,      -8.745104484,      -6.907381828,      -9.604172835
          0,           0,         341,      -7.526021538,      -6.841331432,      -8.187224885,      -8.747943469,      -6.908853546,      -9.604944367
          0,           0,         342,      -7.527542525,      -6.842868211,      -8.189996662,      -8.750765714,      -6.910326879,      -9.605719121
          0,           0,         343,      -7.529065069,      -6.844405673,      -8.192764004,       -8.75357104,      -6.911801753,      -9.606497023
          0,           0,         344,      -7.530589074,       -6.84594379,      -8.195526902,      -8.756359443,      -6.913278073,      -9.607278041
          0,           0,         345,      -7.532114433,      -6.847482539,      -8.198285357,      -8.759131018,      -6.914755734,      -9.608062159
          0,           0,         346,      -7.533641033,      -6.849021899,      -8.201039379,      -8.761885912,      -6.916234623,      -9.608849352
          0,           0,         347,      -7.535168754,      -6.850561848,      -8.203788826,       -8.76462435,      -6.917714624,      -9.609639615
          0,           0,         348,      -7.536697497,      -6.852102401,      -8.206533725,      -8.767346649,      -6.919195634,      -9.610432976
          0,           0,         349,      -7.538227176,      -6.853643578,       -8.20927431,      -8.770053221,      -6.920677568,       -9.61122947
          0,           0,         350,      -7.539757687,       -6.85518534,      -8.212010588,      -8.772744343,      -6.922160327,      -9.612029033
          0,           0,         351,      -7.541288931,      -6.856727662,      -8.214742575,       -8.77542038,      -6.923643811,      -9.612831629
          0,           0,         352,      -7.542820828,      -6.858270537,      -8.217470294,      -8.778081794,      -6.925127941,      -9.613637248
          0,           0,         353,      -7.544353317,      -6.859813964,      -8.220193771,      -8.780729168,      -6.926612657,      -9.614445907
          0,           0,         354,      -7.545886354,      -6.861357933,      -8.222912926,      -8.783360226,      -6.928097911,      -9.615257613
          0,           0,         355,      -7.547419903,      -6.862902433,      -8.225627867,       -8.78597864,      -6.929583671,      -9.616072295
          0,           0,         356,      -7.548953945,      -6.864447457,      -8.228338633,       -8.78858511,      -6.931069918,      -9.616889934
          0,           0,         357,      -7.550488476,      -6.865993004,      -8.231045254,       -8.79118011,      -6.932556651,      -9.617710506
          0,           0,         358,      -7.552023511,      -6.867539077,      -8.233747753,      -8.793764064,      -6.934043883,      -9.618533987
          0,           0,         359,      -7.553559106,      -6.869085735,      -8.236446207,      -8.796337498,      -6.935531669,        -9.6193605
          0,           0,         360,      -7.555095331,      -6.870633007,      -8.239140652,      -8.798900775,       -6.93702007,      -9.620190111
          0,           0,         361,      -7.556632266,      -6.872180952,      -8.241831163,      -8.801454356,      -6.938509171,      -9.621022788
          0,           0,         362,      -7.558169979,      -6.873729564,      -8.244517714,      -8.803998381,      -6.939999035,       -9.62185854
          0,           0,         363,      -7.559708526,      -6.875278839,      -8.247200281,      -8.806532995,      -6.941489721,       -9.62269729
          0,           0,         364,      -7.561247949,      -6.876828765,      -8.249878834,      -8.809058425,      -6.942981275,      -9.623538916
          0,           0,         365,      -7.562788288,      -6.878379339,      -8.252553356,      -8.811574887,       -6.94447374,      -9.624383367
          0,           0,         366,      -7.564329583,      -6.879930565,      -8.255223832,      -8.814082534,       -6.94596716,       -9.62523062
          0,           0,         367,      -7.565871872,      -6.881482446,      -8.257890255,      -8.816581436,      -6.947461574,       -9.62608066
          0,           0,         368,      -7.567415189,      -6.883034989,      -8.260552645,      -8.819071777,      -6.948957016,      -9.626933478
          0,           0,         369,      -7.568959575,      -6.884588215,      -8.263210986,      -8.821553379,      -6.950453524,      -9.627789147
          0,           0,         370,      -7.570505065,      -6.886142133,      -8.265865255,      -8.824026158,      -6.951951134,      -9.628647619
          0,           0,         371,      -7.572051679,      -6.887696746,      -8.268515439,      -8.826490122,      -6.953449866,       -9.62950885
          0,           0,         372,      -7.573599422,      -6.889252056,      -8.271161528,      -8.828945277,      -6.954949727,      -9.630372831
          0,           0,         373,      -7.575148287,      -6.890808063,      -8.273803516,      -8.831391577,      -6.956450711,      -9.631239533
          0,           0,         374,      -7.576698263,      -6.892364767,        -8.2764414,       -8.83382901,      -6.957952809,      -9.632108942
          0,           0,         375,      -7.578249331,      -6.893922168,      -8.279075177,       -8.83625756,      -6.959456003,      -9.632981046
          0,           0,         376,      -7.579801472,      -6.895480267,      -8.281704846,      -8.838677307,      -6.960960272,      -9.633855836
          0,           0,         377,      -7.581354661,      -6.897039061,      -8.284330408,      -8.841088343,      -6.962465593,        -9.6347333
          0,           0,         378,      -7.582908867,      -6.898598548,      -8.286951864,      -8.843490741,      -6.963971936,      -9.635613437
          0,           0,         379,      -7.584464061,      -6.900158726,      -8.289569219,      -8.845884599,      -6.965479272,      -9.636496232
          0,           0,         380,      -7.586020214,      -6.901719594,      -8.292182477,      -8.848270058,      -6.966987571,      -9.637381671
          0,           0,         381,      -7.587577296,      -6.903281147,      -8.294791644,       -8.85064729,      -6.968496805,      -9.638269745
          0,           0,         382,      -7.589135277,      -6.904843384,      -8.297396727,      -8.853016488,      -6.970006944,      -9.639160443
          0,           0,         383,      -7.590694132,      -6.906406304,      -8.299997734,       -8.85537786,      -6.971517963,      -9.640053755
          0,           0,         384,       -7.59225384,      -6.907969904,      -8.302594673,      -8.857731625,      -6.973029841,      -9.640949671
          0,           0,         385,      -7.593814381,      -6.909534184,      -8.305187551,      -8.860078009,       -6.97454256,      -9.641848181
          0,           0,         386,      -7.595375742,      -6.911099144,      -8.307776375,      -8.862417233,      -6.976056106,      -9.642749276
          0,           0,         387,      -7.596937916,      -6.912664784,      -8.310361153,      -8.864749559,      -6.977570471,      -9.643652944
          0,           0,         388,      -7.598500899,      -6.914231107,      -8.312941897,      -8.867075236,      -6.979085653,      -9.644559176
          0,           0,         389,       -7.60006469,      -6.915798114,      -8.315518612,      -8.869394472,      -6.980601651,      -9.645467962
          0,           0,         390,      -7.601629294,      -6.917365808,      -8.318091305,      -8.871707468,      -6.982118469,      -9.646379292
          0,           0,         391,       -7.60319472,      -6.918934195,      -8.320659981,      -8.874014419,      -6.983636117,      -9.647293156
          0,           0,         392,       -7.60476098,      -6.920503277,      -8.323224647,      -8.876315521,      -6.985154606,      -9.648209545
          0,           0,         393,      -7.606328088,       -6.92207306,      -8.325785306,      -8.878610949,      -6.986673953,       -9.64912845
          0,           0,         394,      -7.607896062,       -6.92364355,      -8.328341961,      -8.880900874,      -6.988194173,       -9.65004986
          0,           0,         395,      -7.609464919,       -6.92521475,      -8.330894615,      -8.883185431,      -6.989715284,      -9.650973764
          0,           0,         396,      -7.611034677,      -6.926786668,      -8.333443267,      -8.885464728,      -6.991237303,      -9.651900153
          0,           0,         397,      -7.612605352,      -6.928359307,      -8.335987919,      -8.887738848,       -6.99276025,      -9.652829019
          0,           0,         398,      -7.614176962,      -6.929932673,      -8.338528568,      -8.890007857,       -6.99428414,      -9.653760351
          0,           0,         399,      -7.615749522,      -6.931506771,      -8.341065214,      -8.892271804,      -6.995808989,      -9.654694143
          0,           0,         400,      -7.617323045,      -6.933081605,      -8.343597854,      -8.894530722,      -6.997334809,      -9.655630385
          0,           0,         401,      -7.618897542,      -6.934657181,      -8.346126485,      -8.896784638,      -6.998861613,      -9.656569069
          0,           0,         402,      -7.620473021,        -6.9362335,      -8.348651105,      -8.899033555,      -7.000389409,      -9.657510187
          0,           0,         403,      -7.622049489,      -6.937810568,      -8.351171711,      -8.901277473,      -7.001918203,      -9.658453731
          0,           0,         404,      -7.623626948,      -6.939388386,      -8.353688301,      -8.903516381,      -7.003447999,      -9.659399695
          0,           0,         405,        -7.6252054,      -6.940966957,      -8.356200873,      -8.905750263,      -7.004978797,      -9.660348078
          0,           0,         406,      -7.626784843,      -6.942546283,      -8.358709425,      -8.907979103,      -7.006510596,      -9.661298864
          0,           0,         407,      -7.628365272,      -6.944126364,      -8.361213956,      -8.910202898,      -7.008043392,      -9.662252045
          0,           0,         408,      -7.629946683,      -6.945707202,      -8.363714465,      -8.912421681,       -7.00957718,      -9.663207611
          0,           0,         409,      -7.631529069,      -6.947288798,      -8.366210953,      -8.914635487,      -7.011111953,      -9.664165555
          0,           0,         410,      -7.633112422,      -6.948871153,      -8.368703422,      -8.916844355,      -7.012647705,       -9.66512587
          0,           0,         411,      -7.634696734,      -6.950454266,      -8.371191874,      -8.919048331,      -7.014184427,      -9.666088545
          0,           0,         412,      -7.636282006,      -6.952038157,      -8.373676321,      -8.921247413,      -7.015722121,      -9.667053601
          0,           0,         413,      -7.637868231,      -6.953622821,      -8.376156763,      -8.923441704,      -7.017260781,      -9.668021019
          0,           0,         414,        -7.6394554,      -6.955208254,      -8.378633201,      -8.925631322,      -7.018800396,      -9.668990782
          0,           0,         415,      -7.641043502,      -6.956794453,      -8.381105637,      -8.927816367,      -7.020340957,      -9.669962877
          0,           0,         416,      -7.642632529,      -6.958381416,      -8.383574074,      -8.929996932,      -7.021882456,      -9.670937296
          0,           0,         417,      -7.644222476,      -6.959969141,      -8.386038514,      -8.932173116,      -7.023424886,      -9.671914028
          0,           0,         418,      -7.645813337,      -6.961557628,      -8.388498963,       -8.93434502,      -7.024968242,      -9.672893066
          0,           0,         419,      -7.647405108,      -6.963146876,      -8.390955423,      -8.936512744,      -7.026512521,      -9.673874402
          0,           0,         420,      -7.648997786,      -6.964736887,        -8.3934079,      -8.938676389,      -7.028057718,      -9.674858028
          0,           0,         421,      -7.650591372,      -6.966327663,      -8.395856399,      -8.940836038,      -7.029603836,      -9.675843944
          0,           0,         422,      -7.652185901,      -6.967919272,      -8.398300949,      -8.942991659,      -7.031150901,      -9.676832291
          0,           0,         423,      -7.653781399,      -6.969511721,      -8.400741561,       -8.94514338,      -7.032698939,      -9.677823046
          0,           0,         424,      -7.655377865,      -6.971104989,      -8.403178227,      -8.947291403,      -7.034247952,      -9.678816133
          0,           0,         425,      -7.656975292,      -6.972699059,      -8.405610947,      -8.949435912,      -7.035797936,      -9.679811503
          0,           0,         426,      -7.658573674,      -6.974293924,      -8.408039718,      -8.951577041,      -7.037348885,      -9.680809132
          0,           0,         427,      -7.660173005,      -6.975889577,       -8.41046454,      -8.953714866,      -7.038900794,      -9.681809003
          0,           0,         428,      -7.661773288,      -6.977486028,      -8.412885415,      -8.955849487,      -7.040453668,      -9.682811126
          0,           0,         429,      -7.663374528,      -6.979083283,      -8.415302344,      -8.957980922,       -7.04200751,      -9.683815494
          0,           0,         430,      -7.664976726,      -6.980681338,      -8.417715329,      -8.960109116,      -7.043562323,      -9.684822082
          0,           0,         431,      -7.666579884,      -6.982280191,      -8.420124379,      -8.962234043,       -7.04511811,      -9.685830883
          0,           0,         432,      -7.668184004,       -6.98387984,      -8.422529492,      -8.964355632,      -7.046674871,      -9.686841882
          0,           0,         433,      -7.669789086,      -6.985480281,      -8.424930666,      -8.966473847,      -7.048232607,      -9.687855073
          0,           0,         434,      -7.671395127,      -6.987081514,      -8.427327902,      -8.968588699,      -7.049791316,      -9.688870449
          0,           0,         435,      -7.673002129,      -6.988683537,      -8.429721201,      -8.970700196,      -7.051350999,      -9.689888003
          0,           0,         436,      -7.674610088,       -6.99028635,      -8.432110564,       -8.97280835,      -7.052911653,      -9.690907725
          0,           0,         437,      -7.676219005,      -6.991889955,      -8.434495994,      -8.974913181,      -7.054473277,      -9.691929612
          0,           0,         438,      -7.677828878,      -6.993494353,      -8.436877495,      -8.977014708,      -7.056035871,      -9.692953659
          0,           0,         439,      -7.679439705,      -6.995099542,      -8.439255068,      -8.979112939,      -7.057599433,      -9.693979857
          0,           0,         440,      -7.681051482,      -6.996705523,      -8.441628717,      -8.981207885,      -7.059163958,      -9.695008198
          0,           0,         441,      -7.682664207,      -6.998312295,      -8.443998444,      -8.983299564,      -7.060729444,      -9.696038674
          0,           0,         442,      -7.684277875,      -6.999919859,      -8.446364254,      -8.985387938,      -7.062295888,      -9.697071278
