"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633228550030646e-05, 1.320147700409536e+00, 6.985716010070993e-01, 1.016178659321370e-01, 3.776765494949202e+00
1, 9.990000128750000e-01, -1.454633389843079e-04, 1.187712690112829e+00, 7.011711451339886e-01, 1.025589543238356e-01, 3.409770128568572e+00
2, 9.977599978450000e-01, -3.274087222641381e-04, 1.179720845900377e+00, 7.523106416550551e-01, 1.120719384490362e-01, 3.396890358384838e+00
3, 9.960200190539999e-01, -5.893938985080824e-04, 1.167392844331965e+00, 7.709882821119944e-01, 1.196696451298110e-01, 3.366562162754687e+00
4, 9.937800168990000e-01, -9.451650727582735e-04, 1.159949821043634e+00, 7.781502602306306e-01, 1.295384586973619e-01, 3.347720026364501e+00
5, 9.910500049590000e-01, -1.416750770919387e-03, 1.154860708175760e+00, 7.849112843263327e-01, 1.437893015405662e-01, 3.335495461099212e+00
6, 9.878399968150000e-01, -2.033327972274196e-03, 1.147449922649698e+00, 7.912924564938317e-01, 1.615654816072873e-01, 3.317033646008170e+00
7, 9.841300249100000e-01, -2.829666943889619e-03, 1.136422542631450e+00, 8.012845972920757e-01, 1.811573444323904e-01, 3.289568709462290e+00
8, 9.799500107769999e-01, -3.817124794380972e-03, 1.120427381434199e+00, 8.162983529515877e-01, 1.995097468332779e-01, 3.249660473964837e+00
9, 9.752799868580000e-01, -4.992685948932402e-03, 1.099521875706081e+00, 8.363518498159620e-01, 2.128146175506693e-01, 3.197437164632397e+00
10, 9.701499938960000e-01, -6.310796381260407e-03, 1.074875785799869e+00, 8.598233475919042e-01, 2.179415558336513e-01, 3.135738256065516e+00
11, 9.645400047300000e-01, -7.714975848546637e-03, 1.049080651164761e+00, 8.835537064409080e-01, 2.134502553884773e-01, 3.070936506396543e+00
12, 9.584699869160000e-01, -9.132470326653951e-03, 1.026530058610267e+00, 9.040701207357578e-01, 2.005481309615629e-01, 3.014175665815237e+00
13, 9.519400000570000e-01, -1.051001058016749e-02, 1.010906118460456e+00, 9.189882153563992e-01, 1.828723869570446e-01, 2.974845940089992e+00
14, 9.449599981310000e-01, -1.182086595087610e-02, 1.003156920677158e+00, 9.277698375121394e-01, 1.649126682378662e-01, 2.955371508397192e+00
15, 9.375399947170000e-01, -1.306963604678852e-02, 1.001465290760446e+00, 9.314417845528283e-01, 1.501941918262631e-01, 2.951126939368712e+00
16, 9.296900033950000e-01, -1.428313955358533e-02, 1.002799678620489e+00, 9.320126398550970e-01, 1.402810669695693e-01, 2.954462303763175e+00
17, 9.214000105860000e-01, -1.549893163565587e-02, 1.004432863430224e+00, 9.315042350681635e-01, 1.349131598562836e-01, 2.958517299120455e+00
18, 9.126999974250000e-01, -1.674386415911771e-02, 1.004672782766809e+00, 9.313321341416118e-01, 1.327478498998100e-01, 2.959035790050808e+00
19, 9.035800099370001e-01, -1.803891354398791e-02, 1.002973049883400e+00, 9.321142196799050e-01, 1.322300852739872e-01, 2.954643812738683e+00
20, 8.940600156780000e-01, -1.938813921025660e-02, 9.995503788894770e-01, 9.339024915130114e-01, 1.321145681433444e-01, 2.945896655964992e+00
21, 8.841500282290000e-01, -2.078757699195316e-02, 9.949389693096545e-01, 9.364074125970026e-01, 1.316620505231309e-01, 2.934137256774942e+00
22, 8.738499879840000e-01, -2.222973748417632e-02, 9.896986270629650e-01, 9.392652869850698e-01, 1.305931489569324e-01, 2.920772502852452e+00
23, 8.631799817090000e-01, -2.370320098739600e-02, 9.842801600463673e-01, 9.421933848263883e-01, 1.289324836069044e-01, 2.906943936628825e+00
