"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633245108903786e-05, 1.321711414173331e+00, 6.897586361613939e-01, 1.003430998756160e-01, 3.779762227593779e+00
1, 9.990000128750000e-01, -1.454737972062437e-04, 1.190813709178985e+00, 6.954146320203184e-01, 1.017570058187289e-01, 3.417374652358320e+00
2, 9.977599978450000e-01, -3.275234835731366e-04, 1.183075647551139e+00, 7.466283953853474e-01, 1.113782114588476e-01, 3.405106103412793e+00
3, 9.960200190539999e-01, -5.900140584564148e-04, 1.171000414322061e+00, 7.649180029639323e-01, 1.191365403059931e-01, 3.375354116713114e+00
4, 9.937800168990000e-01, -9.474084366699854e-04, 1.163921572699828e+00, 7.718321156698460e-01, 1.293548998831970e-01, 3.357452080433163e+00
5, 9.910500049590000e-01, -1.422961616124257e-03, 1.159091868382124e+00, 7.782475816660109e-01, 1.441288023416275e-01, 3.345869078419445e+00
6, 9.878399968150000e-01, -2.047479931604045e-03, 1.151892626299761e+00, 7.844079432701677e-01, 1.626123037020300e-01, 3.327946653398862e+00
7, 9.841300249100000e-01, -2.857513505857456e-03, 1.140988626028370e+00, 7.943468593747316e-01, 1.830350829866756e-01, 3.300806195113837e+00
8, 9.799500107769999e-01, -3.865507197886423e-03, 1.125017514641790e+00, 8.095596215404095e-01, 2.022618521559688e-01, 3.260987488945947e+00
9, 9.752799868580000e-01, -5.068623151669962e-03, 1.104029476364458e+00, 8.300873231488434e-01, 2.163594068668584e-01, 3.208600553476516e+00
10, 9.701499938960000e-01, -6.419847904614889e-03, 1.079207658985903e+00, 8.542750591143513e-01, 2.220680069235472e-01, 3.146516830515700e+00
11, 9.645400047300000e-01, -7.860471514926739e-03, 1.053173628947998e+00, 8.788499566435998e-01, 2.178404432423287e-01, 3.081174764668327e+00
12, 9.584699869160000e-01, -9.314969965397473e-03, 1.030404531677453e+00, 9.001647064817339e-01, 2.048667088906106e-01, 3.023919694864105e+00
13, 9.519400000570000e-01, -1.072808170979077e-02, 1.014681631325179e+00, 9.156776782809626e-01, 1.868876989072190e-01, 2.984386055844557e+00
14, 9.449599981310000e-01, -1.207232746812814e-02, 1.006982758294122e+00, 9.247791200727308e-01, 1.685721345029137e-01, 2.965067983475619e+00
15, 9.375399947170000e-01, -1.335296757099646e-02, 1.005445849921602e+00, 9.285214066835266e-01, 1.536071330972227e-01, 2.961225881718206e+00
16, 9.296900033950000e-01, -1.459847290421941e-02, 1.006967226492369e+00, 9.290087251384934e-01, 1.436399975177860e-01, 2.965034157458264e+00
17, 9.214000105860000e-01, -1.584847403695384e-02, 1.008757472530461e+00, 9.283698988590139e-01, 1.384105151069757e-01, 2.969483277155065e+00
18, 9.126999974250000e-01, -1.713151009216408e-02, 1.009087616329840e+00, 9.280991869295674e-01, 1.365278332516193e-01, 2.970229039326179e+00
19, 9.035800099370001e-01, -1.846988143759953e-02, 1.007400178474354e+00, 9.288512026033255e-01, 1.363756993702477e-01, 2.965871256203636e+00
20, 8.940600156780000e-01, -1.986826764802567e-02, 1.003910925582712e+00, 9.306868052905524e-01, 1.366594249756157e-01, 2.956962649201307e+00
21, 8.841500282290000e-01, -2.132292513866830e-02, 9.991558162902945e-01, 9.333090447344432e-01, 1.366072538303237e-01, 2.944849214334866e+00
22, 8.738499879840000e-01, -2.282638361045872e-02, 9.936933148912519e-01, 9.363381561123754e-01, 1.359214588879183e-01, 2.930931479616525e+00
23, 8.631799817090000e-01, -2.436699559263776e-02, 9.879682640362274e-01, 9.394833294254885e-01, 1.346183629192169e-01, 2.916334619446922e+00
24, 8.521599769590000e-01, -2.593434059535896e-02, 9.822295429203775e-01, 9.425421094746088e-01, 1.328471194851394e-01, 2.901680648652965e+00
25, 8.407700061800000e-01, -2.752558200149290e-02, 9.765763051125906e-01, 9.454455678292338e-01, 1.307844142252956e-01, 2.887223571495144e+00
26, 8.290500044819999e-01, -2.913116579187105e-02, 9.709976826669336e-01, 9.481823667203201e-01, 1.285522207377557e-01, 2.872934665049397e+00
27, 8.170099854470000e-01, -3.074690686178026e-02, 9.654395881874971e-01, 9.507874330979005e-01, 1.262172584296547e-01, 2.858680209937059e+00
28, 8.046399950980000e-01, -3.237160035741014e-02, 9.598414875407337e-01, 9.532704838343583e-01, 1.237927040918838e-01, 2.844300824007487e+00
29, 7.919700145720000e-01, -3.399862372238210e-02, 9.541807721318528e-01, 9.556570162290569e-01, 1.212597535892005e-01, 2.829742542444391e+00
30, 7.790099978450000e-01, -3.562369509287716e-02, 9.484498139861421e-01, 9.579704090137509e-01, 1.185940307158457e-01, 2.814991135208508e+00
