"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
14, 9.449599981310000e-01, -1.126828500053113e-02, 8.351053129641982e-02, -1.433539965412523e-01, -1.760532596097803e-01, 2.270726991700655e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.465207587288916e-03
15, 9.375399947170000e-01, -1.248944680367398e-02, 8.375657201653045e-02, -1.452115831490847e-01, -1.598425433970100e-01, 2.266398102154073e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.427779328488400e-03
16, 9.296900033950000e-01, -1.368840516736609e-02, 7.916634524307752e-02, -1.402686618059548e-01, -1.484723299228748e-01, 2.133553975835713e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.478144766801160e-03
17, 9.214000105860000e-01, -1.489752791015345e-02, 7.432257659446215e-02, -1.342887036505281e-01, -1.419963768457070e-01, 1.996590972018853e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.488291724078046e-03
18, 9.126999974250000e-01, -1.613918205167808e-02, 7.218825270887050e-02, -1.310973027120498e-01, -1.392899706242221e-01, 1.928558152682246e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.898646220839461e-03
19, 9.035800099370001e-01, -1.743146895524881e-02, 7.342993352213757e-02, -1.317657651252308e-01, -1.386676450975254e-01, 1.951643691984821e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.199573218593786e-03
20, 8.940600156780000e-01, -1.877735585343528e-02, 7.778040434481980e-02, -1.361227947442859e-01, -1.388145655045758e-01, 2.054943309602806e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.468499100036047e-03
21, 8.841500282290000e-01, -2.017310470014081e-02, 8.433224702539355e-02, -1.431428819342823e-01, -1.388607901605676e-01, 2.216309083070100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.849269867008423e-03
22, 8.738499879840000e-01, -2.161212829806676e-02, 9.209836093879809e-02, -1.516774583863876e-01, -1.383573896336699e-01, 2.410362758211785e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.415345669026356e-03
23, 8.631799817090000e-01, -2.308404338033392e-02, 1.004406802269909e-01, -1.609253252367572e-01, -1.373087591189922e-01, 2.617827591941967e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.080647856488410e-03
24, 8.521599769590000e-01, -2.457956084138358e-02, 1.087990126804418e-01, -1.702257592525030e-01, -1.357503869624123e-01, 2.827441090510344e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.905984683199942e-03
25, 8.407700061800000e-01, -2.609645557907229e-02, 1.170889680895367e-01, -1.794338812178508e-01, -1.339149577202988e-01, 3.033535600554683e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.772693515388967e-03
26, 8.290500044819999e-01, -2.762597595855602e-02, 1.252049904276720e-01, -1.884306597475975e-01, -1.318816151280464e-01, 3.236973086760887e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.690543927134917e-03
27, 8.170099854470000e-01, -2.916447168414864e-02, 1.332760487460865e-01, -1.973463803209729e-01, -1.297546810924934e-01, 3.438916532294286e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.594560071349535e-03
28, 8.046399950980000e-01, -3.071120137135276e-02, 1.414179338234058e-01, -2.063045212453769e-01, -1.275674789810926e-01, 3.642504834753751e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.434197888673905e-03
29, 7.919700145720000e-01, -3.226039954183361e-02, 1.496915955185533e-01, -2.153961493859390e-01, -1.252873015749549e-01, 3.850405553151681e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.233072439691145e-03
30, 7.790099978450000e-01, -3.380868521042432e-02, 1.582175962419962e-01, -2.247338381925465e-01, -1.229408589077945e-01, 4.063223749819764e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.023351764373891e-03
31, 7.657799720760000e-01, -3.535124452794411e-02, 1.669336192711350e-01, -2.342663272294580e-01, -1.204574574849991e-01, 4.281964193839898e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.392348104527386e-04
32, 7.522799968720000e-01, -3.688537899339792e-02, 1.758575256144194e-01, -2.440029201562603e-01, -1.178434694912067e-01, 4.505493973127060e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.499200101910075e-04
33, 7.385200262070000e-01, -3.840702655156313e-02, 1.848739937179914e-01, -2.538239329282920e-01, -1.150421275657107e-01, 4.732945801302006e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.867472000084805e-04
34, 7.245299816130000e-01, -3.990993460719250e-02, 1.939746961450869e-01, -2.637088769993267e-01, -1.120654535040494e-01, 4.961982916711241e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.565715080075178e-04
35, 7.103199958800001e-01, -4.139015045376570e-02, 2.030740018188685e-01, -2.735660781703974e-01, -1.088819993111177e-01, 5.191627520158124e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.807640812143351e-04
36, 6.958900094030001e-01, -4.284482378673413e-02, 2.122048211673711e-01, -2.834257262020022e-01, -1.055247440920788e-01, 5.421478620974903e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.324498293091877e-04
37, 6.812700033190000e-01, -4.426823764538151e-02, 2.213385834766963e-01, -2.932621288510879e-01, -1.019750455061479e-01, 5.651731433393537e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.809689921166028e-04
38, 6.664699912070000e-01, -4.565698149021053e-02, 2.304602400201141e-01, -3.030541767836957e-01, -9.826639209561311e-02, 5.881273042447886e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.788445675563440e-04
39, 6.514999866490000e-01, -4.700786774909495e-02, 2.394655778068391e-01, -3.126901592480424e-01, -9.438506926214082e-02, 6.108311529805882e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.397178584689902e-04
40, 6.363800168040000e-01, -4.831710262132195e-02, 2.483275613014191e-01, -3.221424931040159e-01, -9.036384449935739e-02, 6.331417958370447e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.099880198620877e-04
41, 6.211299896240000e-01, -4.958130350327545e-02, 2.569755153364573e-01, -3.313373633783109e-01, -8.619508849285368e-02, 6.549594606362820e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.921075764257775e-04
42, 6.057599782940000e-01, -5.079825239649656e-02, 2.654166579095762e-01, -3.402803780794146e-01, -8.191635864427976e-02, 6.762160390142193e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.192516982343867e-04
43, 5.902799963950000e-01, -5.196598679341673e-02, 2.736080546717342e-01, -3.489291306503570e-01, -7.751936472523457e-02, 6.968890112282103e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.285999131330797e-04
44, 5.747100114820000e-01, -5.308208381553909e-02, 2.815881653306161e-01, -3.573267356541373e-01, -7.304181389445372e-02, 7.169944646353447e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.035353256962902e-04
45, 5.590599775310000e-01, -5.414514326390105e-02, 2.893319708264201e-01, -3.654422416111685e-01, -6.847562587230555e-02, 7.365428099109272e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.952929616134360e-04
46, 5.433599948880000e-01, -5.515269129168163e-02, 2.968823647326148e-01, -3.733334399231482e-01, -6.385039804694934e-02, 7.555914962413972e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.294794780939867e-04
47, 5.276100039480000e-01, -5.610446839703388e-02, 3.042382810704109e-01, -3.809941724130189e-01, -5.915032200646234e-02, 7.741799063936972e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.483031010011768e-04
48, 5.118399858470000e-01, -5.699852499355018e-02, 3.114841933436016e-01, -3.885131782925819e-01, -5.440305044398471e-02, 7.924186809016404e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.146522544664725e-04
49, 4.960500001910000e-01, -5.783480389230768e-02, 3.186365331822912e-01, -3.959117187614228e-01, -4.960277972701237e-02, 8.104033979804114e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.330329136230413e-04
50, 4.802699983120000e-01, -5.861170489653252e-02, 3.256776011807588e-01, -4.031744993880597e-01, -4.473846823513009e-02, 8.281786441890752e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.690878311268978e-04
51, 4.645099937920000e-01, -5.932877297739922e-02, 3.324231642243057e-01, -4.101046898209357e-01, -3.977836235539668e-02, 8.452072467687126e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.571313504624787e-03
52, 4.487800002100000e-01, -5.998548823957976e-02, 3.384053745619517e-01, -4.162398262475047e-01, -3.468541518693127e-02, 8.603583491481719e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.441020944267922e-02
53, 4.331099987030000e-01, -6.058050489068192e-02, 3.431629464681352e-01, -4.211246067941617e-01, -2.946194308229603e-02, 8.724237336085056e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.855361913867157e-02
54, 4.174999892710000e-01, -6.111360620608448e-02, 3.466996076354404e-01, -4.247665900682080e-01, -2.410516749601178e-02, 8.814183261667155e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.108606378155157e-02
55, 4.019699990750000e-01, -6.158367992311365e-02, 3.499187805178155e-01, -4.280793217455598e-01, -1.864921935014650e-02, 8.894689308514434e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.439851389884586e-04
56, 3.865399956700000e-01, -6.198956992051024e-02, 3.542212892002206e-01, -4.325049213633623e-01, -1.310771237968119e-02, 9.001909609513303e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.252337653465780e-02
57, 3.712300062180000e-01, -6.233005695076511e-02, 3.607704596995002e-01, -4.391285721427464e-01, -7.528417694058694e-03, 9.167463828721706e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.339586338661689e-01
58, 3.560400009160000e-01, -6.260417259935577e-02, 3.694215935021248e-01, -4.476158661589263e-01, -1.734407865620251e-03, 9.392239502895020e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.111801883612370e-01
59, 3.409900069240000e-01, -6.281029696210695e-02, 3.787529488761749e-01, -4.565855356082865e-01, 4.706162011598199e-03, 9.634979904211757e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.683281495978040e-02
60, 3.261100053790000e-01, -6.294666450256937e-02, 3.876977704144715e-01, -4.650798863666912e-01, 1.162908912036947e-02, 9.862580030341642e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.153197973726306e-02
61, 3.113999962810000e-01, -6.301169995664255e-02, 3.966414585031867e-01, -4.735430779237520e-01, 1.876762461595022e-02, 1.008785584483247e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.494898563116666e-02
62, 2.968699932100000e-01, -6.300342773902101e-02, 4.068776971416855e-01, -4.832352569236421e-01, 2.620344215589989e-02, 1.034741757992940e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.506687386362760e-02
63, 2.825500071050000e-01, -6.291980775210478e-02, 4.194664769792809e-01, -4.951748187310238e-01, 3.420825998496480e-02, 1.066976175779704e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.691916759766607e-02
64, 2.684499919410000e-01, -6.275874395637930e-02, 4.350873153918468e-01, -5.099744859271156e-01, 4.294575875319848e-02, 1.106922178689841e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.341488313995314e-02
65, 2.545700073240000e-01, -6.251776139466436e-02, 4.541768803179151e-01, -5.280527386277343e-01, 5.252303552207752e-02, 1.155747926909051e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.227978402264417e-02
66, 2.409400045870000e-01, -6.219477517171768e-02, 4.773293694273564e-01, -5.499587218493182e-01, 6.305866388302729e-02, 1.214726463664512e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.184694266534639e-02
67, 2.275699973110000e-01, -6.178741580301120e-02, 5.050853878893923e-01, -5.762284143988735e-01, 7.474770658103111e-02, 1.285487976103505e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.167954075205118e-02
68, 2.144699990750000e-01, -6.129322435951366e-02, 5.380965349461272e-01, -6.074333715795065e-01, 8.788189917128070e-02, 1.369186606499366e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.141737749331006e-02
69, 2.016600072380000e-01, -6.071017209259643e-02, 5.759268749561357e-01, -6.431379397588373e-01, 1.028965299526190e-01, 1.464659230678326e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.818194068326013e-02
70, 1.891400069000000e-01, -6.003536918204399e-02, 6.151124209326334e-01, -6.798948015668314e-01, 1.200932870829038e-01, 1.561807511104109e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.463089107968068e-02
71, 1.769299954180000e-01, -5.926692674983048e-02, 6.458019298602634e-01, -7.082218581016912e-01, 1.391209029324569e-01, 1.635986248285102e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.966270544338633e-02
72, 1.650400012730000e-01, -5.840259038302662e-02, 6.523991738694708e-01, -7.130424098595688e-01, 1.581955012065610e-01, 1.647680311716048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906788056251454e-03
73, 1.534900069240000e-01, -5.744106609079151e-02, 6.206899725034480e-01, -6.806956171315518e-01, 1.743622080624762e-01, 1.563998050754057e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.663590051248196e-02
74, 1.422899961470000e-01, -5.638062962627211e-02, 5.515944062841112e-01, -6.119927598359256e-01, 1.857834540913915e-01, 1.389424231379986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.108197067647397e-01
75, 1.314399987460000e-01, -5.521861325380660e-02, 4.681751159105085e-01, -5.290583098320935e-01, 1.942990757088496e-01, 1.182468089048345e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.042948498674688e-01
76, 1.209499984980000e-01, -5.395328472172455e-02, 4.032288638115872e-01, -4.634383615478028e-01, 2.054290250276925e-01, 1.023499533359435e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.176555549675729e-02
77, 1.108499988910000e-01, -5.258596634485851e-02, 3.744865954546958e-01, -4.322056574637251e-01, 2.239272159830516e-01, 9.534366906050559e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.965623198644120e-03
78, 1.011300012470000e-01, -5.111314098214755e-02, 3.708017858781922e-01, -4.246210860421623e-01, 2.490447695190501e-01, 9.433226738237217e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.922784309661057e-02
79, 9.181000292300000e-02, -4.953561164394558e-02, 3.664655092872962e-01, -4.157169917539767e-01, 2.755558309960429e-01, 9.301700965489622e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.535857946386590e-02
80, 8.290000259900000e-02, -4.785330477772311e-02, 3.461768557393451e-01, -3.903267812308379e-01, 2.995215697763610e-01, 8.777010118389617e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.120389832108076e-03
81, 7.440000027400000e-02, -4.606439758702380e-02, 3.132610822065483e-01, -3.512784998585249e-01, 3.215960939288263e-01, 7.946181466460962e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.891733867448672e-02
82, 6.633000075800000e-02, -4.417156583544104e-02, 2.772198015491462e-01, -3.075358579759076e-01, 3.445836655115343e-01, 7.042991831866097e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.813035745661366e-02
83, 5.869000032500000e-02, -4.217360000283544e-02, 2.414257453679320e-01, -2.621774353426778e-01, 3.694031276091019e-01, 6.146899864643533e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.725950852427263e-02
84, 5.149000138000000e-02, -4.007191221215554e-02, 2.035915217832373e-01, -2.126765735350966e-01, 3.949330135068579e-01, 5.202268677565232e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.062530540140316e-02
85, 4.473999887700000e-02, -3.786869657804952e-02, 1.617638845519413e-01, -1.566028627033849e-01, 4.200581447532313e-01, 4.158841396784603e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.571588599022654e-02
86, 3.844000026600000e-02, -3.556328417443042e-02, 1.158066361391538e-01, -9.324276298047632e-02, 4.442525968774165e-01, 3.016299470309251e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.080692237377040e-02
87, 3.260000050100000e-02, -3.315875004068128e-02, 6.601049633016091e-02, -2.223984467459247e-02, 4.668633831112444e-01, 1.782854536819879e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.630447159909780e-02
88, 2.723000012300000e-02, -3.065951312604052e-02, 1.210338253365568e-02, 5.741765710785853e-02, 4.865291980657861e-01, 4.548220056540738e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.245954964007823e-02
89, 2.232000045500000e-02, -2.806058011087145e-02, -4.584572107044577e-02, 1.464648524236828e-01, 5.014185104864839e-01, -9.709025745909088e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.883608798714251e-02
90, 1.789999939500000e-02, -2.537901134819730e-02, -1.076792630573277e-01, 2.456247887855405e-01, 5.090697074417551e-01, -2.476112357334213e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.466150642382678e-02
91, 1.394999958600000e-02, -2.260437420394082e-02, -1.724390574588486e-01, 3.543378768708431e-01, 5.059356254924818e-01, -4.056257541757073e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.860087115453242e-02
92, 1.049000024800000e-02, -1.975223900723327e-02, -2.392317057535214e-01, 4.724348082543610e-01, 4.878719637162768e-01, -5.658851802474451e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.925480160065617e-02
93, 7.519999985000000e-03, -1.682751848382173e-02, -3.047076345407844e-01, 5.948855917816619e-01, 4.502286237054818e-01, -7.234189471615628e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.360282542696646e-02
94, 5.040000193000000e-03, -1.383583693608734e-02, -3.666486615523174e-01, 7.181853046422002e-01, 3.878114039176997e-01, -8.679278061148152e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.064027953591105e-02
95, 3.049999941000000e-03, -1.078318930708216e-02, -4.181880192736998e-01, 8.309629698689068e-01, 2.973679275686222e-01, -9.901501805921366e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.356516299485964e-02
96, 1.560000004000000e-03, -7.698563659153067e-03, -4.570372560946966e-01, 9.242674508819215e-01, 1.765700970182521e-01, -1.071064868015745e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.526395935222688e-03
97, 5.600000150000000e-04, -4.576658445910988e-03, -4.796009133744530e-01, 9.845995690809669e-01, 4.343516559786748e-02, -1.087663231969700e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.630571228731031e-04
98, 5.999999800000000e-05, -1.464316190216299e-03, -4.746040553661459e-01, 1.006731228977418e+00, -8.509721799865665e-02, -1.066803847418019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.007131691437946e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.526616708112722e-01, 9.941304515197406e-01, -1.610164995851686e-01, -1.045684523075547e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.296705840971776e-02
100, 5.999999800000000e-05, 1.367006996231192e-03, -4.263955882868822e-01, 9.537984649656398e-01, -2.356471513151956e-01, -1.001183023004204e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.871741826121473e-02
101, 5.600000150000000e-04, 4.084904589369842e-03, -3.680965693744195e-01, 8.714939476409106e-01, -3.734600404635177e-01, -8.417220066860941e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.007018304280064e-02
102, 1.560000004000000e-03, 6.667202755099579e-03, -2.709245138623595e-01, 7.168047126588222e-01, -5.096557473829386e-01, -5.980967654621556e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.502726847508389e-01
103, 3.049999941000000e-03, 9.116231310313997e-03, -1.563603043880052e-01, 5.380213664347824e-01, -5.898975060798520e-01, -3.237587458089178e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.843594268518987e-01
104, 5.040000193000000e-03, 1.145800536690889e-02, -3.553949209027497e-02, 3.497989890226562e-01, -6.249714143305533e-01, -3.095522096074488e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.847783760337120e-01
105, 7.519999985000000e-03, 1.368518691076427e-02, 8.717548712014526e-02, 1.712197414608757e-01, -6.296301251247276e-01, 2.631647030133509e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.550022929210116e-01
106, 1.049000024800000e-02, 1.580545777760677e-02, 1.805371061952469e-01, 3.160469326263323e-02, -5.958948762656435e-01, 4.810202622380191e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.344743042572081e-02
107, 1.394999958600000e-02, 1.782482911734900e-02, 2.192649509934304e-01, -5.037165039305427e-02, -5.259558596959413e-01, 5.667770565565879e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.523041868025165e-02
108, 1.789999939500000e-02, 1.974862898986736e-02, 2.592640831332654e-01, -1.220530726370444e-01, -4.664885398374161e-01, 6.621360971090583e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.796863985925334e-02
109, 2.232000045500000e-02, 2.157419224817543e-02, 3.825141464195508e-01, -2.546785646820602e-01, -4.521124386200309e-01, 9.578364658858297e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.224743516958290e-01
110, 2.723000012300000e-02, 2.331600041944612e-02, 5.657422066146105e-01, -4.336177275034759e-01, -4.573569568050711e-01, 1.404368949040195e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483589201559682e-01
111, 3.260000050100000e-02, 2.496940724458647e-02, 7.043402301384489e-01, -5.722622650142635e-01, -4.396372034573154e-01, 1.752882155799929e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.318292622706652e-01
112, 3.844000026600000e-02, 2.654409009545295e-02, 7.422224628796118e-01, -6.206317868724183e-01, -3.926865301066718e-01, 1.859830664253204e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.204677691291656e-02
113, 4.473999887700000e-02, 2.804300612519846e-02, 7.078215199721735e-01, -6.015105905165486e-01, -3.365800260102092e-01, 1.783660501973229e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.949698730760325e-02
114, 5.149000138000000e-02, 2.946960421609841e-02, 6.519623769372982e-01, -5.595470581862005e-01, -2.873896902248613e-01, 1.646864845582206e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.006500701247191e-01
115, 5.869000032500000e-02, 3.082934486524412e-02, 6.006810197613444e-01, -5.190895718350462e-01, -2.479673358453013e-01, 1.517376406286210e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.607053351422791e-02
116, 6.633000075800000e-02, 3.212542668668758e-02, 5.568721868030757e-01, -4.837990655016946e-01, -2.157082937090918e-01, 1.405863240585316e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.117005208529206e-02
117, 7.440000027400000e-02, 3.336114108023661e-02, 5.179992947122076e-01, -4.519337520346576e-01, -1.885534169718245e-01, 1.306986085848021e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.007100209174241e-02
118, 8.290000259900000e-02, 3.454108281553238e-02, 4.832174012209881e-01, -4.229537855357097e-01, -1.656039972626070e-01, 1.218432457428573e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.141947036930622e-02
119, 9.181000292300000e-02, 3.566686453173336e-02, 4.522864856345918e-01, -3.968619230079542e-01, -1.461094052369352e-01, 1.139867540365343e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.530432541692826e-02
120, 1.011300012470000e-01, 3.674264645825455e-02, 4.245566602272687e-01, -3.732164886522301e-01, -1.293478400740833e-01, 1.069345424873147e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.118813661169620e-02
121, 1.108499988910000e-01, 3.777100673317457e-02, 3.991205545229979e-01, -3.513261518401718e-01, -1.147701794424699e-01, 1.004942666668250e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.674083024010822e-02
122, 1.209499984980000e-01, 3.875341642185959e-02, 3.758708377310880e-01, -3.311491280109646e-01, -1.020274176497418e-01, 9.459267554693196e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.060954369867126e-02
123, 1.314399987460000e-01, 3.969400807487929e-02, 3.550091387432884e-01, -3.129135192272509e-01, -9.093978365677383e-02, 8.929470228112266e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.397648047775495e-02
124, 1.422899961470000e-01, 4.059292659707549e-02, 3.366798794751037e-01, -2.967916771089242e-01, -8.124960074357679e-02, 8.462961824299357e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.887396965588381e-02
