"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         413,      -4.317567634,      -3.370992544,      -3.463677739,      -2.280915622,      -9.847500474
          0,           0,         414,      -4.321970406,      -3.379910626,      -3.471550447,      -2.284649106,      -9.848700068
          0,           0,         415,      -4.326065144,      -3.388805764,      -3.479900688,      -2.288044212,      -9.849846569
          0,           0,         416,      -4.329874957,       -3.39756641,      -3.488678788,      -2.291140736,      -9.850978593
          0,           0,         417,      -4.333430119,      -3.406074751,      -3.497826422,      -2.293985383,      -9.852131604
          0,           0,         418,      -4.336766513,       -3.41420972,       -3.50727637,      -2.296629624,       -9.85327688
          0,           0,         419,      -4.339923975,      -3.421850874,      -3.516952454,      -2.299127549,      -9.854367455
          0,           0,         420,      -4.342944624,      -3.428883005,      -3.526769733,      -2.301533855,      -9.855444466
          0,           0,         421,      -4.345871282,      -3.435201242,      -3.536635076,      -2.303902041,      -9.856514635
          0,           0,         422,       -4.34874606,       -3.44071626,      -3.546448213,      -2.306282901,      -9.857523481
          0,           0,         423,      -4.351609148,      -3.445359121,      -3.556103363,      -2.308723314,      -9.858486713
          0,           0,         424,      -4.354497846,      -3.449085207,      -3.565491505,      -2.311265351,      -9.859447627
          0,           0,         425,      -4.357445838,      -3.451876781,       -3.57450331,      -2.313945679,      -9.860399917
          0,           0,         426,      -4.360482707,      -3.453743855,      -3.583032664,      -2.316795226,      -9.861346223
          0,           0,         427,      -4.363633665,      -3.454723237,      -3.590980655,       -2.31983908,      -9.862286127
          0,           0,         428,      -4.366919474,      -3.454875906,      -3.598259744,      -2.323096568,      -9.863148028
          0,           0,         429,      -4.370356537,      -3.454283029,      -3.604797816,        -2.3265815,      -9.863966253
          0,           0,         430,      -4.373957109,      -3.453041117,      -3.610541718,      -2.330302518,      -9.864747321
          0,           0,         431,      -4.377729622,      -3.451256835,      -3.615459902,      -2.334263536,      -9.865478743
          0,           0,         432,      -4.381679074,       -3.44904195,      -3.619543898,       -2.33846424,      -9.866173774
          0,           0,         433,      -4.385807471,      -3.446508796,      -3.622808408,      -2.342900627,       -9.86687738
          0,           0,         434,      -4.390114284,      -3.443766492,      -3.625290036,      -2.347565555,      -9.867532827
          0,           0,         435,      -4.394596917,      -3.440918026,      -3.627044791,      -2.352449297,      -9.868152131
          0,           0,         436,      -4.399251145,      -3.438058195,      -3.628144663,      -2.357540072,      -9.868728548
          0,           0,         437,      -4.404071516,      -3.435272326,      -3.628673631,      -2.362824549,      -9.869306179
          0,           0,         438,      -4.409051703,      -3.432635648,      -3.628723491,      -2.368288291,      -9.869912057
          0,           0,         439,      -4.414184784,      -3.430213171,      -3.628389854,      -2.373916152,      -9.870528925
          0,           0,         440,       -4.41946344,      -3.428059951,      -3.627768572,      -2.379692586,       -9.87115571
          0,           0,         441,      -4.424880073,      -3.426221593,      -3.626952754,      -2.385601882,      -9.871716927
          0,           0,         442,      -4.430426824,      -3.424734918,      -3.626030439,      -2.391628299,      -9.872228486
          0,           0,         443,      -4.436095502,      -3.423628702,       -3.62508295,       -2.39775611,      -9.872727554
          0,           0,         444,      -4.441877425,       -3.42292443,      -3.624183853,      -2.403969542,      -9.873252738
          0,           0,         445,      -4.447763169,      -3.422637037,      -3.623398419,      -2.410252632,      -9.873918242
          0,           0,         446,      -4.453742254,      -3.422775599,      -3.622783502,      -2.416588987,      -9.874631738
          0,           0,         447,       -4.45980277,      -3.423343962,      -3.622387732,      -2.422961485,      -9.875268722
          0,           0,         448,      -4.465930967,       -3.42434131,      -3.622251916,      -2.429351914,      -9.875883399
          0,           0,         449,      -4.472110829,      -3.425762662,      -3.622409582,      -2.435740591,      -9.876473764
          0,           0,         450,      -4.478323667,      -3.427599304,      -3.622887609,      -2.442105981,      -9.877077892
          0,           0,         451,      -4.484547748,      -3.429839163,      -3.623706873,       -2.44842435,      -9.877661866
          0,           0,         452,      -4.490758009,      -3.432467126,      -3.624882896,      -2.454669483,      -9.878183843
          0,           0,         453,      -4.496925869,      -3.435465311,      -3.626426476,      -2.460812516,      -9.878649952
          0,           0,         454,      -4.503019203,      -3.438813305,      -3.628344256,      -2.466821899,       -9.87907994
          0,           0,         455,      -4.509002469,      -3.442488363,       -3.63063925,      -2.472663539,      -9.879435715
          0,           0,         456,      -4.514837067,      -3.446465589,      -3.633311308,      -2.478301144,      -9.879750389
          0,           0,         457,        -4.5204819,      -3.450718096,      -3.636357515,      -2.483696778,      -9.880053412
          0,           0,         458,      -4.525894192,      -3.455217155,      -3.639772538,      -2.488811654,       -9.88029772
          0,           0,         459,      -4.531030529,      -3.459932342,      -3.643548901,      -2.493607125,      -9.880464311
          0,           0,         460,      -4.535848104,      -3.464831687,      -3.647677189,      -2.498045866,      -9.880557553
          0,           0,         461,      -4.540306133,       -3.46988183,      -3.652146206,      -2.502093191,       -9.88062392
          0,           0,         462,       -4.54436737,      -3.475048196,      -3.656943058,       -2.50571843,      -9.880643117
          0,           0,         463,      -4.547999626,      -3.480295177,      -3.662053187,      -2.508896285,       -9.88063632
          0,           0,         464,       -4.55117721,       -3.48558635,      -3.667460334,       -2.51160808,      -9.880605087
          0,           0,         465,       -4.55388218,      -3.490884712,      -3.673146439,      -2.513842793,      -9.880539119
          0,           0,         466,      -4.556105305,      -3.496152954,      -3.679091499,       -2.51559781,      -9.880480245
          0,           0,         467,      -4.557846674,       -3.50135375,      -3.685273356,      -2.516879316,      -9.880404168
          0,           0,         468,      -4.559115878,      -3.506450095,      -3.691667447,      -2.517702309,      -9.880276139
          0,           0,         469,      -4.559931779,      -3.511405659,      -3.698246504,      -2.518090216,       -9.88011554
          0,           0,         470,      -4.560321862,      -3.516185173,      -3.704980229,      -2.518074162,      -9.879926664
          0,           0,         471,      -4.560321235,       -3.52075483,      -3.711834956,      -2.517691938,      -9.879708446
          0,           0,         472,      -4.559971369,      -3.525082704,      -3.718773319,      -2.516986745,      -9.879470963
          0,           0,         473,      -4.559318647,      -3.529139171,      -3.725753952,      -2.516005825,      -9.879246989
          0,           0,         474,      -4.558412856,      -3.532897321,      -3.732731254,      -2.514799037,      -9.879027337
          0,           0,         475,      -4.557305685,      -3.536333355,      -3.739655266,      -2.513417496,      -9.878782869
          0,           0,         476,      -4.556049327,      -3.539426948,      -3.746471694,        -2.5119123,      -9.878564507
          0,           0,         477,      -4.554695236,      -3.542161569,      -3.753122131,      -2.510333436,      -9.878354835
          0,           0,         478,      -4.553293082,      -3.544524745,       -3.75954454,       -2.50872886,      -9.878139672
          0,           0,         479,      -4.551889912,      -3.546508256,      -3.765674018,       -2.50714378,      -9.877885412
          0,           0,         480,      -4.550529538,      -3.548108262,      -3.771443894,      -2.505620139,      -9.877617712
          0,           0,         481,       -4.54925211,      -3.549325343,      -3.776787175,      -2.504196273,      -9.877337193
          0,           0,         482,      -4.548093888,      -3.550164457,      -3.781638311,       -2.50290674,      -9.877055537
          0,           0,         483,      -4.547087159,      -3.550634825,      -3.785935249,      -2.501782283,      -9.876803964
          0,           0,         484,      -4.546260281,      -3.550749724,      -3.789621674,        -2.5008499,      -9.876592454
          0,           0,         485,      -4.545637831,      -3.550526228,      -3.792649308,      -2.500133003,      -9.876416829
          0,           0,         486,      -4.545240816,      -3.549984869,      -3.794980126,      -2.499651638,      -9.876244043
          0,           0,         487,      -4.545086942,      -3.549149272,      -3.796588288,       -2.49942274,      -9.876054543
          0,           0,         488,      -4.545190898,      -3.548045732,      -3.797461645,      -2.499460413,      -9.875869898
          0,           0,         489,      -4.545564657,      -3.546702788,      -3.797602645,      -2.499776206,      -9.875702005
          0,           0,         490,      -4.546217764,      -3.545150778,      -3.797028582,      -2.500379385,      -9.875559311
          0,           0,         491,      -4.547157609,      -3.543421393,      -3.795771135,       -2.50127718,      -9.875435646
          0,           0,         492,      -4.548389668,      -3.541547255,      -3.793875246,      -2.502474998,      -9.875324869
          0,           0,         493,      -4.549917706,      -3.539561508,      -3.791397445,      -2.503976604,      -9.875246289
          0,           0,         494,      -4.551743933,      -3.537497439,      -3.788403764,      -2.505784251,      -9.875189412
          0,           0,         495,      -4.553869118,      -3.535388134,      -3.784967424,      -2.507898757,      -9.875167999
          0,           0,         496,       -4.55629264,      -3.533266169,      -3.781166446,      -2.510319543,      -9.875183014
          0,           0,         497,      -4.559012492,      -3.531163334,      -3.777081368,      -2.513044599,      -9.875231818
          0,           0,         498,      -4.562025226,      -3.529110403,      -3.772793156,      -2.516070404,      -9.875267407
          0,           0,         499,      -4.565325835,      -3.527136933,      -3.768381421,      -2.519391786,      -9.875327569
          0,           0,         500,      -4.568907588,      -3.525271092,      -3.763922957,       -2.52300173,      -9.875420167
          0,           0,         501,       -4.57276181,      -3.523539527,      -3.759490623,      -2.526891128,      -9.875542124
          0,           0,         502,      -4.576877611,      -3.521967254,      -3.755152543,      -2.531048489,      -9.875699441
          0,           0,         503,      -4.581241572,      -3.520577566,      -3.750971597,      -2.535459603,      -9.875894564
          0,           0,         504,      -4.585837405,      -3.519391966,      -3.747005148,       -2.54010717,      -9.876118693
          0,           0,         505,      -4.590645583,      -3.518430115,      -3.743304964,      -2.544970421,      -9.876344561
          0,           0,         506,      -4.595642967,      -3.517709785,      -3.739917282,      -2.550024724,       -9.87657539
          0,           0,         507,      -4.600802446,      -3.517246828,      -3.736882977,      -2.555241215,      -9.876832743
          0,           0,         508,      -4.606092611,       -3.51705514,      -3.734237793,      -2.560586467,      -9.877125478
          0,           0,         509,      -4.611477495,      -3.517146637,       -3.73201261,      -2.566022238,      -9.877474989
          0,           0,         510,      -4.616916416,      -3.517531222,       -3.73023372,      -2.571505331,      -9.877830566
          0,           0,         511,       -4.62236395,      -3.518216749,      -3.728923087,      -2.576987601,      -9.878170251
          0,           0,         512,      -4.627770092,      -3.519208989,      -3.728098592,      -2.582416173,      -9.878512951
          0,           0,         513,      -4.633080635,      -3.520511577,      -3.727774233,      -2.587733889,      -9.878870525
          0,           0,         514,      -4.638237808,       -3.52212596,      -3.727960285,      -2.592880055,       -9.87925373
          0,           0,         515,      -4.643181214,      -3.524051333,      -3.728663407,       -2.59779149,      -9.879660861
          0,           0,         516,      -4.647849066,      -3.526284563,      -3.729886703,      -2.602403913,      -9.880094402
          0,           0,         517,      -4.652179736,      -3.528820111,      -3.731629709,      -2.606653638,      -9.880528891
          0,           0,         518,      -4.656113565,      -3.531649937,      -3.733888342,      -2.610479545,      -9.880970766
          0,           0,         519,      -4.659594869,      -3.534763408,      -3.736654778,      -2.613825238,      -9.881404262
          0,           0,         520,      -4.662574052,      -3.538147201,      -3.739917267,      -2.616641268,      -9.881845789
          0,           0,         521,      -4.665009684,      -3.541785206,      -3.743659904,      -2.618887291,      -9.882298326
          0,           0,         522,      -4.666870389,      -3.545658439,      -3.747862341,      -2.620533983,      -9.882778229
          0,           0,         523,      -4.668136416,      -3.549744971,      -3.752499447,      -2.621564554,      -9.883278191
          0,           0,         524,       -4.66880073,      -3.554019879,      -3.757540948,      -2.621975735,      -9.883772326
          0,           0,         525,      -4.668869538,      -3.558455229,      -3.762951036,      -2.621778128,      -9.884267323
          0,           0,         526,      -4.668362194,      -3.563020115,      -3.768687987,      -2.620995901,      -9.884763998
          0,           0,         527,      -4.667310502,      -3.567680745,      -3.774703808,      -2.619665845,      -9.885258378
          0,           0,         528,      -4.665757464,      -3.572400611,      -3.780943968,      -2.617835893,      -9.885748815
          0,           0,         529,        -4.6637556,      -3.577140741,      -3.787347231,      -2.615563216,      -9.886243536
          0,           0,         530,      -4.661364975,      -3.581860059,      -3.793845687,      -2.612912078,      -9.886755956
          0,           0,         531,      -4.658651087,      -3.586515843,      -3.800365014,      -2.609951589,      -9.887289225
          0,           0,         532,      -4.655682759,       -3.59106432,      -3.806825067,      -2.606753526,      -9.887820988
          0,           0,         533,      -4.652530154,      -3.595461358,      -3.813140832,      -2.603390317,       -9.88835546
          0,           0,         534,      -4.649263009,      -3.599663287,      -3.819223833,      -2.599933294,      -9.888881029
          0,           0,         535,      -4.645949144,      -3.603627805,      -3.824983994,      -2.596451246,      -9.889394939
          0,           0,         536,      -4.642653262,       -3.60731495,       -3.83033197,      -2.593009291,      -9.889907532
          0,           0,         537,      -4.639436053,      -3.610688113,       -3.83518187,      -2.589668059,      -9.890422006
          0,           0,         538,      -4.636353569,       -3.61371503,      -3.839454267,      -2.586483157,      -9.890940338
          0,           0,         539,      -4.633456846,      -3.616368716,      -3.843079312,      -2.583504863,      -9.891472803
          0,           0,         540,      -4.630791719,      -3.618628277,      -3.845999724,      -2.580778027,      -9.892007115
          0,           0,         541,      -4.628398809,      -3.620479569,      -3.848173407,      -2.578342115,      -9.892536785
          0,           0,         542,      -4.626313616,      -3.621915635,      -3.849575436,      -2.576231366,      -9.893075683
          0,           0,         543,      -4.624566711,      -3.622936917,      -3.850199226,      -2.574475018,      -9.893612648
          0,           0,         544,      -4.623183969,      -3.623551212,      -3.850056743,      -2.573097584,      -9.894148425
          0,           0,         545,      -4.622186839,      -3.623773382,      -3.849177745,      -2.572119145,      -9.894687698
          0,           0,         546,      -4.621592614,      -3.623624839,      -3.847608138,      -2.571555638,      -9.895229065
          0,           0,         547,      -4.621414702,      -3.623132832,      -3.845407609,      -2.571419139,      -9.895743855
          0,           0,         548,      -4.621662869,      -3.622329598,      -3.842646776,      -2.571718116,      -9.896251061
          0,           0,         549,      -4.622343457,      -3.621251406,       -3.83940411,      -2.572457648,      -9.896768676
          0,           0,         550,      -4.623459567,      -3.619937565,      -3.835762874,      -2.573639611,      -9.897292926
          0,           0,         551,      -4.625011206,      -3.618429441,      -3.831808271,      -2.575262821,      -9.897821619
          0,           0,         552,      -4.626995392,       -3.61676951,      -3.827624952,      -2.577323136,      -9.898341845
          0,           0,         553,      -4.629406211,        -3.6150005,      -3.823294971,      -2.579813516,      -9.898848018
          0,           0,         554,      -4.632234846,      -3.613164634,      -3.818896204,      -2.582724038,      -9.899326341
          0,           0,         555,      -4.635469546,      -3.611302984,      -3.814501228,      -2.586041873,      -9.899795516
          0,           0,         556,      -4.639095574,      -3.609454947,      -3.810176599,      -2.589751224,      -9.900246251
          0,           0,         557,      -4.643095107,      -3.607657837,      -3.805982489,      -2.593833229,      -9.900687975
          0,           0,         558,      -4.647447109,      -3.605946579,      -3.801972589,      -2.598265832,      -9.901139063
          0,           0,         559,      -4.652127176,      -3.604353512,      -3.798194226,      -2.603023631,      -9.901582199
          0,           0,         560,      -4.657107367,      -3.602908256,      -3.794688624,      -2.608077715,      -9.902017384
          0,           0,         561,      -4.662356026,      -3.601637665,      -3.791491264,      -2.613395494,      -9.902421591
          0,           0,         562,      -4.667837615,      -3.600565818,        -3.7886323,      -2.618940539,      -9.902798476
          0,           0,         563,       -4.67351257,      -3.599714061,      -3.786136985,      -2.624672458,      -9.903167598
          0,           0,         564,      -4.679337212,      -3.599101073,      -3.784026109,      -2.630546819,      -9.903538785
          0,           0,         565,      -4.685263721,       -3.59874295,        -3.7823164,      -2.636515154,      -9.903910174
          0,           0,         566,      -4.691240228,      -3.598653301,      -3.781020905,      -2.642525067,      -9.904273544
          0,           0,         567,      -4.697211031,      -3.598843341,      -3.780149324,      -2.648520486,      -9.904632953
          0,           0,         568,      -4.703116991,      -3.599321986,      -3.779708296,      -2.654442081,      -9.904968026
          0,           0,         569,       -4.70889612,      -3.600095938,      -3.779701651,      -2.660227887,      -9.905278425
          0,           0,         570,      -4.714484402,      -3.601169758,        -3.7801306,      -2.665814151,      -9.905563983
          0,           0,         571,      -4.719816852,      -3.602545922,      -3.780993893,      -2.671136406,      -9.905829479
          0,           0,         572,      -4.724828817,      -3.604224868,      -3.782287919,      -2.676130787,      -9.906088739
          0,           0,         573,      -4.729457492,       -3.60620502,      -3.784006773,      -2.680735549,      -9.906353039
          0,           0,         574,      -4.733643612,      -3.608482799,      -3.786142278,      -2.684892733,       -9.90662807
          0,           0,         575,      -4.737333243,      -3.611052611,      -3.788683971,      -2.688549934,      -9.906869989
          0,           0,         576,      -4.740479578,      -3.613906831,       -3.79161905,      -2.691662035,      -9.907064601
          0,           0,         577,      -4.743044622,       -3.61703576,      -3.794932289,      -2.694192831,      -9.907242237
          0,           0,         578,       -4.74500065,      -3.620427577,      -3.798605927,      -2.696116408,      -9.907399193
          0,           0,         579,      -4.746331323,      -3.624068281,      -3.802619528,      -2.697418169,      -9.907548521
          0,           0,         580,      -4.747032361,      -3.627941624,      -3.806949829,       -2.69809543,      -9.907689354
          0,           0,         581,      -4.747111727,      -3.632029052,      -3.811570568,      -2.698157525,      -9.907820935
          0,           0,         582,      -4.746589301,      -3.636309639,      -3.816452317,       -2.69762542,      -9.907933562
          0,           0,         583,      -4.745496061,       -3.64076005,      -3.821562324,      -2.696530862,      -9.908011613
          0,           0,         584,      -4.743872855,      -3.645354508,      -3.826864373,      -2.694915124,       -9.90805267
          0,           0,         585,      -4.741768857,      -3.650064803,      -3.832318694,      -2.692827479,      -9.908070469
          0,           0,         586,      -4.739239828,       -3.65486034,      -3.837881932,      -2.690323472,      -9.908089785
          0,           0,         587,      -4.736346288,      -3.659708237,      -3.843507194,      -2.687463144,      -9.908101707
          0,           0,         588,      -4.733151734,      -3.664573489,       -3.84914422,      -2.684309292,      -9.908107633
          0,           0,         589,      -4.729720974,      -3.669419207,      -3.854739678,      -2.680925857,      -9.908102957
          0,           0,         590,      -4.726118642,      -3.674206946,       -3.86023763,      -2.677376499,      -9.908093067
          0,           0,         591,      -4.722407957,       -3.67889712,      -3.865580167,      -2.673723397,      -9.908058678
          0,           0,         592,      -4.718649715,       -3.68344952,      -3.870708257,      -2.670026284,      -9.908014535
          0,           0,         593,      -4.714901526,      -3.687823927,      -3.875562779,      -2.666341726,       -9.90797884
          0,           0,         594,      -4.711217279,      -3.691980812,      -3.880085745,      -2.662722605,       -9.90794139
          0,           0,         595,      -4.707646793,      -3.695882114,      -3.884221683,      -2.659217796,       -9.90790922
          0,           0,         596,      -4.704235648,      -3.699492069,      -3.887919121,      -2.655872004,      -9.907896509
          0,           0,         597,      -4.701025138,      -3.702778057,      -3.891132108,      -2.652725728,       -9.90789047
          0,           0,         598,      -4.698052325,      -3.705711442,      -3.893821693,      -2.649815312,      -9.907899452
          0,           0,         599,      -4.695350172,       -3.70826835,      -3.895957252,      -2.647173081,      -9.907917029
          0,           0,         600,      -4.692947718,       -3.71043036,      -3.897517594,      -2.644827507,      -9.907927621
          0,           0,         601,       -4.69087028,      -3.712185046,      -3.898491737,      -2.642803408,      -9.907958011
          0,           0,         602,      -4.689139668,       -3.71352636,      -3.898879313,      -2.641122155,      -9.907999926
          0,           0,         603,      -4.687774396,      -3.714454813,      -3.898690547,      -2.639801877,      -9.908057443
          0,           0,         604,      -4.686789879,      -3.714977456,      -3.897945832,      -2.638857648,      -9.908132437
          0,           0,         605,      -4.686198611,       -3.71510765,      -3.896674928,      -2.638301664,      -9.908232625
          0,           0,         606,      -4.686010316,      -3.714864649,      -3.894915828,      -2.638143384,      -9.908348877
          0,           0,         607,      -4.686232075,      -3.714273016,       -3.89271341,      -2.638389653,      -9.908470877
          0,           0,         608,      -4.686868413,      -3.713361913,      -3.890117935,      -2.639044785,      -9.908599185
          0,           0,         609,      -4.687921356,      -3.712164296,      -3.887183514,       -2.64011062,      -9.908738313
          0,           0,         610,      -4.689390458,      -3.710716068,      -3.883966603,      -2.641586545,      -9.908882543
          0,           0,         611,      -4.691272789,      -3.709055227,      -3.880524611,      -2.643469482,      -9.909036166
          0,           0,         612,      -4.693562884,      -3.707221033,      -3.876914664,      -2.645753846,      -9.909196315
          0,           0,         613,      -4.696252673,      -3.705253244,      -3.873192561,      -2.648431466,      -9.909365982
          0,           0,         614,      -4.699331364,      -3.703191422,      -3.869411922,       -2.65149148,      -9.909559191
          0,           0,         615,      -4.702785304,      -3.701074333,       -3.86562354,        -2.6549202,       -9.90974651
          0,           0,         616,      -4.706597818,      -3.698939448,      -3.861874912,      -2.658700955,      -9.909929422
          0,           0,         617,      -4.710749017,      -3.696822539,      -3.858209935,       -2.66281391,      -9.910104873
          0,           0,         618,      -4.715215597,      -3.694757368,      -3.854668739,      -2.667235878,      -9.910274871
          0,           0,         619,       -4.71997064,      -3.692775467,      -3.851287632,      -2.671940127,      -9.910439219
          0,           0,         620,       -4.72498341,      -3.690905986,      -3.848099131,      -2.676896193,      -9.910601714
          0,           0,         621,      -4.730219179,      -3.689175611,       -3.84513206,      -2.682069717,      -9.910760007
          0,           0,         622,      -4.735639093,      -3.687608531,      -3.842411692,      -2.687422327,      -9.910905909
          0,           0,         623,      -4.741200101,      -3.686226449,      -3.839959915,      -2.692911578,      -9.911022324
          0,           0,         624,      -4.746854977,      -3.685048625,       -3.83779542,      -2.698490985,         -9.911121
          0,           0,         625,      -4.752552457,      -3.684091936,      -3.835933884,      -2.704110166,      -9.911209292
          0,           0,         626,      -4.758237536,      -3.683370959,      -3.834388151,      -2.709715142,      -9.911286958
          0,           0,         627,      -4.763851934,      -3.682898052,      -3.833168407,      -2.715248796,      -9.911351505
          0,           0,         628,       -4.76933478,      -3.682683447,       -3.83228233,      -2.720651544,      -9.911391655
          0,           0,         629,      -4.774623522,      -3.682735337,      -3.831735231,      -2.725862216,      -9.911422098
          0,           0,         630,      -4.779655064,      -3.683059952,      -3.831530169,      -2.730819159,      -9.911433001
          0,           0,         631,       -4.78436713,      -3.683661638,      -3.831668046,      -2.735461553,      -9.911407994
          0,           0,         632,      -4.788699824,      -3.684542915,      -3.832147688,      -2.739730903,      -9.911363453
          0,           0,         633,      -4.792597311,      -3.685704533,      -3.832965892,      -2.743572662,      -9.911303951
          0,           0,         634,      -4.796009568,       -3.68714551,      -3.834117465,      -2.746937899,      -9.911224916
          0,           0,         635,      -4.798894071,       -3.68886316,      -3.835595239,      -2.749784929,      -9.911127591
          0,           0,         636,      -4.801217342,      -3.690853106,      -3.837390069,      -2.752080786,      -9.911011999
          0,           0,         637,      -4.802956213,      -3.693109286,      -3.839490818,      -2.753802452,      -9.910881477
          0,           0,         638,      -4.804098726,      -3.695623947,      -3.841884325,      -2.754937724,      -9.910739479
          0,           0,         639,      -4.804644587,      -3.698387619,       -3.84455537,       -2.75548567,        -9.9105657
          0,           0,         640,      -4.804605133,      -3.701389101,      -3.847486625,      -2.755456621,      -9.910376331
          0,           0,         641,      -4.804002825,      -3.704615419,      -3.850658607,      -2.754871707,      -9.910161575
          0,           0,         642,      -4.802870297,      -3.708051799,      -3.854049637,       -2.75376198,      -9.909934369
          0,           0,         643,      -4.801249056,      -3.711681626,      -3.857635802,      -2.752167182,      -9.909686717
          0,           0,         644,      -4.799187921,      -3.715486417,      -3.861390935,      -2.750134271,      -9.909431204
          0,           0,         645,       -4.79674132,      -3.719445796,      -3.865286624,      -2.747715806,      -9.909167094
          0,           0,         646,      -4.793967564,      -3.723537486,      -3.869292244,      -2.744968281,      -9.908885505
          0,           0,         647,      -4.790927179,      -3.727737319,      -3.873375037,      -2.741950527,      -9.908602484
          0,           0,         648,      -4.787681386,      -3.732019276,      -3.877500247,       -2.73872224,       -9.90830675
          0,           0,         649,       -4.78429078,      -3.736355557,      -3.881631305,      -2.735342687,      -9.908007914
          0,           0,         650,      -4.780814228,      -3.740716697,      -3.885730099,      -2.731869626,      -9.907695077
          0,           0,         651,       -4.77730801,      -3.745071728,      -3.889757313,      -2.728358453,       -9.90739825
          0,           0,         652,      -4.773825179,      -3.749388396,      -3.893672851,      -2.724861559,      -9.907100163
          0,           0,         653,      -4.770415128,      -3.753633447,      -3.897436349,      -2.721427888,       -9.90681198
          0,           0,         654,      -4.767123339,      -3.757772971,      -3.901007766,      -2.718102669,      -9.906528112
          0,           0,         655,      -4.763991273,      -3.761772818,      -3.904348053,      -2.714927291,      -9.906254958
          0,           0,         656,      -4.761056384,      -3.765599079,      -3.907419877,      -2.711939295,      -9.906004305
          0,           0,         657,      -4.758352213,      -3.769218628,      -3.910188384,      -2.709172456,      -9.905773835
          0,           0,         658,      -4.755908551,      -3.772599706,      -3.912621975,      -2.706656922,      -9.905542913
          0,           0,         659,      -4.753751638,      -3.775712553,      -3.914693059,      -2.704419402,      -9.905326994
          0,           0,         660,      -4.751904383,      -3.778530036,      -3.916378752,      -2.702483372,       -9.90514005
          0,           0,         661,      -4.750386593,      -3.781028278,      -3.917661475,       -2.70086929,      -9.904977157
          0,           0,         662,      -4.749215192,      -3.783187247,      -3.918529442,       -2.69959481,      -9.904830115
          0,           0,         663,      -4.748404437,      -3.784991277,      -3.918976982,      -2.698674985,      -9.904706462
          0,           0,         664,      -4.747966098,      -3.786429501,      -3.919004696,      -2.698122446,      -9.904606451
          0,           0,         665,      -4.747909628,      -3.787496171,      -3.918619437,      -2.697947565,      -9.904545365
          0,           0,         666,      -4.748242293,      -3.788190839,        -3.9178341,      -2.698158584,      -9.904499318
          0,           0,         667,      -4.748969275,      -3.788518401,      -3.916667258,      -2.698761717,      -9.904476475
          0,           0,         668,      -4.750093745,      -3.788488997,      -3.915142646,      -2.699761218,      -9.904489177
          0,           0,         669,      -4.751616892,      -3.788117761,       -3.91328854,      -2.701159417,      -9.904510546
          0,           0,         670,      -4.753537925,       -3.78742446,       -3.91113705,      -2.702956716,      -9.904549076
          0,           0,         671,      -4.755854029,      -3.786433011,      -3.908723374,      -2.705151556,      -9.904603974
          0,           0,         672,      -4.758560297,      -3.785170927,      -3.906085039,      -2.707740337,      -9.904686521
          0,           0,         673,      -4.761649602,       -3.78366871,      -3.903261162,      -2.710717305,      -9.904790805
          0,           0,         674,      -4.765112451,      -3.781959207,      -3.900291762,      -2.714074401,      -9.904930353
          0,           0,         675,      -4.768936791,      -3.780076978,      -3.897217128,      -2.717801063,      -9.905099667
          0,           0,         676,      -4.773107775,      -3.778057674,       -3.89407727,      -2.721883998,      -9.905302668
          0,           0,         677,      -4.777607498,      -3.775937466,      -3.890911449,       -2.72630691,      -9.905521658
          0,           0,         678,      -4.782414703,      -3.773752521,       -3.88775779,      -2.731050199,      -9.905750631
          0,           0,         679,      -4.787504459,      -3.771538541,      -3.884652975,      -2.736090631,      -9.905998862
          0,           0,         680,      -4.792847829,      -3.769330375,      -3.881632014,      -2.741400982,      -9.906267624
          0,           0,         681,      -4.798411535,      -3.767161692,      -3.878728076,      -2.746949688,      -9.906561296
          0,           0,         682,      -4.804157642,      -3.765064721,      -3.875972378,      -2.752700492,      -9.906874076
          0,           0,         683,       -4.81004329,      -3.763070053,      -3.873394123,      -2.758612132,      -9.907206305
          0,           0,         684,      -4.816020499,      -3.761206498,      -3.871020472,      -2.764638097,      -9.907548198
          0,           0,         685,      -4.822036082,      -3.759500979,      -3.868876543,       -2.77072647,      -9.907883112
          0,           0,         686,      -4.828031724,      -3.757978475,       -3.86698543,      -2.776819935,      -9.908213876
          0,           0,         687,      -4.833944262,      -3.756661989,      -3.865368235,      -2.782855963,      -9.908534518
          0,           0,         688,      -4.839706219,      -3.755572536,        -3.8640441,      -2.788767258,      -9.908848196
          0,           0,         689,      -4.845246643,      -3.754729159,      -3.863030247,      -2.794482492,      -9.909169018
          0,           0,         690,      -4.850492276,      -3.754148937,      -3.862342002,       -2.79992739,      -9.909498869
          0,           0,         691,      -4.855369079,       -3.75384701,      -3.861992814,      -2.805026179,      -9.909829461
          0,           0,         692,      -4.859804097,      -3.753836603,      -3.861994262,      -2.809703403,      -9.910155429
          0,           0,         693,      -4.863727613,      -3.754129037,       -3.86235604,       -2.81388608,       -9.91048073
          0,           0,         694,      -4.867075507,      -3.754733737,      -3.863085924,        -2.8175061,      -9.910800846
          0,           0,         695,      -4.869791688,       -3.75565823,      -3.864189721,      -2.820502768,      -9.911114079
