Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
15,0.833583,0,2.39842,-0,6.05528e-08,0,0,0,0,0,0,0.632145,0.23926,-0.0258643,0.676403,0.959367,-0.11945,0.000988635,-9.93581e-06,8.09434e-05,0.000991993,1.12933,0,0,0,0,8.54258
16,0.827957,0,2.38192,-0,6.05468e-08,0,0,0,0,0,0,0.608208,0.23926,-0.027766,0.654167,0.952766,-0.132652,0.001011,-1.57032e-05,7.77236e-05,0.0010141,1.12919,0,0,0,0,8.61973
17,0.81608,0,2.34711,-0,6.05345e-08,0,0,0,0,0,0,0.53297,0.23926,-0.0327431,0.585127,0.938846,-0.160493,0.00108736,-3.7635e-05,5.81047e-05,0.00108956,1.12888,0,0,0,0,8.87068
18,0.816308,0,2.34779,-0,6.05348e-08,0,0,0,0,0,0,0.507204,0.23926,-0.0339833,0.561832,0.939115,-0.159954,0.00110869,-4.42397e-05,4.73674e-05,0.00111058,1.12889,0,0,0,0,8.95044
19,0.819485,0,2.35709,-0,6.0538e-08,0,0,0,0,0,0,0.481342,0.23926,-0.0349395,0.538662,0.942836,-0.152512,0.00112511,-4.91387e-05,3.4924e-05,0.00112673,1.12897,0,0,0,0,9.02006
20,0.825576,0,2.37492,-0,6.0544e-08,0,0,0,0,0,0,0.455542,0.23926,-0.0355879,0.515782,0.94997,-0.138245,0.0011357,-5.18062e-05,2.14529e-05,0.00113708,1.12912,0,0,0,0,9.08015
21,0.834121,0,2.39994,-0,6.05524e-08,0,0,0,0,0,0,0.429962,0.23926,-0.0359234,0.493359,0.959978,-0.118229,0.00114063,-5.21089e-05,7.75858e-06,0.00114185,1.12932,0,0,0,0,9.12963
22,0.844433,0,2.43015,-0,6.05624e-08,0,0,0,0,0,0,0.404759,0.23926,-0.035959,0.471559,0.97206,-0.0940652,0.00114151,-5.03203e-05,-5.46322e-06,0.00114264,1.12957,0,0,0,0,9.1656
23,0.855748,0,2.46331,-0,6.05735e-08,0,0,0,0,0,0,0.380087,0.23926,-0.0357206,0.450542,0.985323,-0.0675384,0.00113967,-4.69332e-05,-1.78035e-05,0.00114078,1.12985,0,0,0,0,9.19458
24,0.822665,0,2.3664,-0,6.05412e-08,0,0,0,0,0,0,0.583614,0.23926,-0.0295814,0.631447,0.94656,-0.145065,0.00103629,-2.25651e-05,7.31577e-05,0.00103912,1.12905,0,0,0,0,8.69974
25,0.8674,0,2.49747,-0,6.05848e-08,0,0,0,0,0,0,0.356096,0.23926,-0.0352416,0.430455,0.998988,-0.0402078,0.00113732,-4.25928e-05,-2.91927e-05,0.00113849,1.13013,0,0,0,0,9.21519
26,0.878907,0,2.53123,-0,6.05961e-08,0,0,0,0,0,0,0.332926,0.23926,-0.0345563,0.411436,1.01249,-0.0132011,0.00113525,-3.78619e-05,-3.98658e-05,0.00113658,1.13041,0,0,0,0,9.23437
27,0.890045,0,2.56393,-0,6.06072e-08,0,0,0,0,0,0,0.310711,0.23926,-0.0336944,0.393601,1.02557,0.0129585,0.00113433,-3.31676e-05,-5.02944e-05,0.00113593,1.13068,0,0,0,0,9.25506
28,1.10772,0,3.20597,-0,6.08213e-08,0,0,0,0,0,0,0.147197,0.23926,-0.0140893,0.281266,1.28239,0.526591,0.00117366,0.000219964,-0.000642157,0.00135581,1.13599,0,0,0,0,9.79139
29,1.18899,0,3.44552,-0,6.08791e-08,0,0,0,0,0,0,0.142917,0.23926,-0.0107924,0.278903,1.37821,0.718228,0.000862546,0.000428504,-0.000577962,0.00112323,1.13743,0,0,0,0,8.98532
30,1.24568,0,3.61263,-0,6.09149e-08,0,0,0,0,0,0,0.139949,0.23926,-0.00727798,0.27728,1.44505,0.851917,0.000530122,0.000615842,-0.000263569,0.000854259,1.13832,0,0,0,0,7.86433
31,1.25247,0,3.63264,-0,6.09191e-08,0,0,0,0,0,0,0.138175,0.23926,-0.00366595,0.276317,1.45305,0.867925,0.000325267,0.000714562,0.00026289,0.000827954,1.13842,0,0,0,0,7.6437
32,1.18699,0,3.43996,-0,6.08823e-08,0,0,0,0,0,0,0.137575,0.23926,0,0.275993,1.37598,0.713782,0.000368873,0.000641518,0.000853647,0.00112975,1.13751,0,0,0,0,9.33888
33,1.05259,0,3.04503,-0,6.08005e-08,0,0,0,0,0,0,0.138175,0.23926,0.00366595,0.276317,1.21801,0.397837,0.000745506,0.000470047,0.00145615,0.00170209,1.13547,0,0,0,0,10.075
34,0.890166,0,2.56828,-0,6.0678e-08,0,0,0,0,0,0,0.139949,0.23926,0.00727798,0.27728,1.02731,0.0164388,0.00125304,0.000159411,0.00174491,0.00215412,1.13244,0,0,0,0,10.5898
35,0.725994,0,2.08818,-0,6.05373e-08,0,0,0,0,0,0,0.142917,0.23926,0.0107924,0.278903,0.835272,-0.36764,0.00175094,-0.000168859,0.00173684,0.00247203,1.12895,0,0,0,0,10.4629
36,0.571287,0,1.63845,-0,6.0405e-08,0,0,0,0,0,0,0.147197,0.23926,0.0140893,0.281266,0.655381,-0.727423,0.00216882,-0.000455669,0.00149382,0.00267262,1.12568,0,0,0,0,9.92945
37,0.447963,0,1.28239,-0,6.03198e-08,0,0,0,0,0,0,0.152925,0.23926,0.016937,0.284461,0.512955,-1.01228,0.00229705,-0.000606999,0.00104154,0.00259416,1.12357,0,0,0,0,8.89858
38,0.377832,0,1.0809,-0,6.02878e-08,0,0,0,0,0,0,0.160135,0.23926,0.0191693,0.288541,0.43236,-1.17346,0.00210345,-0.000574998,0.000613682,0.00226533,1.12278,0,0,0,0,7.80777
39,0.363245,0,1.03918,-0,6.02869e-08,0,0,0,0,0,0,0.168783,0.23926,0.020915,0.293548,0.415673,-1.20684,0.00186855,-0.000456577,0.000384911,0.00196166,1.12276,0,0,0,0,7.24459
40,0.387201,0,1.1083,-0,6.03108e-08,0,0,0,0,0,0,0.178839,0.23926,0.022523,0.29956,0.443319,-1.15155,0.00165621,-0.00031397,0.000278343,0.00170853,1.12335,0,0,0,0,7.05791
41,0.42665,0,1.22297,-0,6.03751e-08,0,0,0,0,0,0,0.190329,0.23926,0.0241562,0.306682,0.489186,-1.05981,0.00143583,-0.000180758,0.000206244,0.00146179,1.12494,0,0,0,0,6.91165
42,0.466547,0,1.3391,-0,6.04335e-08,0,0,0,0,0,0,0.203289,0.23926,0.0257783,0.315018,0.535641,-0.966904,0.00128448,-8.47004e-05,0.000156174,0.00129671,1.12638,0,0,0,0,6.85944
43,0.503769,0,1.44633,-0,6.04467e-08,0,0,0,0,0,0,0.217725,0.23926,0.0273529,0.32465,0.578532,-0.881121,0.00123484,-1.20023e-05,0.000125803,0.00124129,1.12671,0,0,0,0,7.04876
44,0.541187,0,1.55321,-0,6.0433e-08,0,0,0,0,0,0,0.233622,0.23926,0.0288492,0.335644,0.621282,-0.79562,0.00123703,4.88128e-05,0.000104869,0.00124243,1.12637,0,0,0,0,7.3822
45,0.571816,0,1.64226,-0,6.04685e-08,0,0,0,0,0,0,0.250939,0.23926,0.030245,0.348038,0.656903,-0.724379,0.00116102,7.5126e-05,8.24496e-05,0.00116637,1.12725,0,0,0,0,7.41566
46,0.589391,0,1.69291,-0,6.04746e-08,0,0,0,0,0,0,0.269615,0.23926,0.0315252,0.361844,0.677166,-0.683853,0.0011606,7.85017e-05,6.95422e-05,0.00116532,1.1274,0,0,0,0,7.57504
47,0.597161,0,1.71449,-0,6.0455e-08,0,0,0,0,0,0,0.28957,0.23926,0.0326788,0.377047,0.685795,-0.666595,0.00120753,7.4581e-05,6.07357e-05,0.00121135,1.12691,0,0,0,0,7.81494
48,0.598347,0,1.71683,-0,6.04266e-08,0,0,0,0,0,0,0.310711,0.23926,0.0336944,0.393601,0.68673,-0.664724,0.00126118,6.62449e-05,5.2268e-05,0.00126399,1.12621,0,0,0,0,8.03146
49,0.595438,0,1.70744,-0,6.03988e-08,0,0,0,0,0,0,0.332926,0.23926,0.0345563,0.411436,0.682976,-0.672233,0.00130794,5.37783e-05,4.29319e-05,0.00130975,1.12552,0,0,0,0,8.18824
50,0.589707,0,1.69045,-0,6.0384e-08,0,0,0,0,0,0,0.356096,0.23926,0.0352416,0.430455,0.676181,-0.685822,0.00132451,3.74533e-05,3.172e-05,0.00132541,1.12516,0,0,0,0,8.22746
51,0.900822,0,2.59559,-0,6.0618e-08,0,0,0,0,0,0,0.28957,0.23926,-0.0326788,0.377047,1.03823,0.0382836,0.00113631,-2.87141e-05,-6.11327e-05,0.00113832,1.13095,0,0,0,0,9.27365
52,0.54524,0,1.55965,-0,6.02867e-08,0,0,0,0,0,0,0.481342,0.23926,0.0349395,0.538662,0.62386,-0.790465,0.00143382,-1.26781e-05,-4.45275e-05,0.00143456,1.12275,0,0,0,0,8.33659
53,0.536663,0,1.53551,-0,6.02987e-08,0,0,0,0,0,0,0.507204,0.23926,0.0339833,0.561832,0.614205,-0.809774,0.00140806,-1.24839e-05,-5.99594e-05,0.00140939,1.12305,0,0,0,0,8.20956
54,0.534492,0,1.53106,-0,6.03513e-08,0,0,0,0,0,0,0.53297,0.23926,0.0327431,0.585127,0.612425,-0.813334,0.00124365,-7.17774e-07,-6.60754e-05,0.00124541,1.12435,0,0,0,0,7.70182
55,0.554849,0,1.5921,-0,6.04284e-08,0,0,0,0,0,0,0.558488,0.23926,0.0312588,0.608384,0.636839,-0.764507,0.000950891,2.87611e-05,-5.8994e-05,0.000953153,1.12626,0,0,0,0,6.84577
56,0.610075,0,1.75365,-0,6.05073e-08,0,0,0,0,0,0,0.583614,0.23926,0.0295814,0.631447,0.701461,-0.635262,0.000606304,7.64062e-05,-4.13707e-05,0.000612498,1.12821,0,0,0,0,5.70381
57,0.684435,0,1.97091,-0,6.05877e-08,0,0,0,0,0,0,0.608208,0.23926,0.027766,0.654167,0.788364,-0.461457,0.000307896,0.00010619,-2.16215e-05,0.00032641,1.1302,0,0,0,0,4.36122
58,0.745627,0,2.14981,-0,6.06458e-08,0,0,0,0,0,0,0.632145,0.23926,0.0258643,0.676403,0.859924,-0.318336,0.000148428,0.000117085,-9.73304e-06,0.0001893,1.13164,0,0,0,0,3.55639
59,0.7852,0,2.26587,-0,6.06867e-08,0,0,0,0,0,0,0.655305,0.23926,0.0239196,0.698027,0.90635,-0.225485,9.01523e-05,0.000120958,-5.08279e-06,0.000150944,1.13265,0,0,0,0,3.27121
60,0.810738,0,2.34091,-0,6.07133e-08,0,0,0,0,0,0,0.677583,0.23926,0.0219639,0.71892,0.936365,-0.165454,8.14026e-05,0.000123379,-4.41377e-06,0.000147879,1.13331,0,0,0,0,3.24331
61,0.829108,0,2.39487,-0,6.07308e-08,0,0,0,0,0,0,0.698886,0.23926,0.0200175,0.738978,0.957947,-0.122291,8.63194e-05,0.000124729,-4.97567e-06,0.000151767,1.13375,0,0,0,0,3.30207
62,0.84433,0,2.43946,-0,6.07427e-08,0,0,0,0,0,0,0.71914,0.23926,0.018092,0.758113,0.975786,-0.0866132,9.07565e-05,0.000125457,-5.55535e-06,0.000154942,1.13404,0,0,0,0,3.35425
63,0.85802,0,2.47947,-0,6.07511e-08,0,0,0,0,0,0,0.738284,0.23926,0.0161936,0.776255,0.99179,-0.0546056,9.0143e-05,0.000126456,-5.67438e-06,0.0001554,1.13425,0,0,0,0,3.37313
64,0.870182,0,2.51497,-0,6.07575e-08,0,0,0,0,0,0,0.756281,0.23926,0.0143268,0.793355,1.00599,-0.0262058,8.45626e-05,0.000128062,-5.2644e-06,0.000153553,1.13441,0,0,0,0,3.36109
65,0.880948,0,2.54638,-0,6.07629e-08,0,0,0,0,0,0,0.773115,0.23926,0.0124979,0.809388,1.01855,-0.0010784,7.48479e-05,0.000130121,-4.33699e-06,0.000150175,1.13454,0,0,0,0,3.32697
66,0.890362,0,2.57385,-0,6.07674e-08,0,0,0,0,0,0,0.788795,0.23926,0.0107152,0.824352,1.02954,0.0208964,6.16973e-05,0.000132511,-2.90075e-06,0.000146199,1.13465,0,0,0,0,3.28149
67,0.898677,0,2.59811,-0,6.07714e-08,0,0,0,0,0,0,0.803354,0.23926,0.00898886,0.838274,1.03925,0.0403057,4.63339e-05,0.000134893,-1.06137e-06,0.000142633,1.13475,0,0,0,0,3.2406
68,0.90583,0,2.61897,-0,6.07745e-08,0,0,0,0,0,0,0.816856,0.23926,0.00732925,0.851207,1.04759,0.0569896,3.0017e-05,0.000137274,1.03441e-06,0.000140521,1.13483,0,0,0,0,3.2133
69,0.912157,0,2.63731,-0,6.07754e-08,0,0,0,0,0,0,0.829395,0.23926,0.00574421,0.863235,1.05493,0.0716663,1.4608e-05,0.000139221,3.10292e-06,0.00014002,1.13485,0,0,0,0,3.20997
70,0.917696,0,2.65309,-0,6.07712e-08,0,0,0,0,0,0,0.841095,0.23926,0.00423729,0.874474,1.06124,0.0842857,3.03729e-06,0.000140643,4.71294e-06,0.000140754,1.13475,0,0,0,0,3.22459
71,0.922605,0,2.66647,-0,6.07574e-08,0,0,0,0,0,0,0.852113,0.23926,0.0027972,0.88507,1.06659,0.0949929,4.23373e-06,0.000141623,4.67188e-06,0.000141763,1.1344,0,0,0,0,3.24757
72,0.928131,0,2.68082,-0,6.07297e-08,0,0,0,0,0,0,0.862639,0.23926,0.00139669,0.895206,1.07233,0.10647,6.01422e-05,0.000138399,-2.87423e-06,0.000150929,1.13372,0,0,0,0,3.36233
73,0.818441,0,2.35402,-0,6.05368e-08,0,0,0,0,0,0,0.558488,0.23926,-0.0312588,0.608384,0.941609,-0.154966,0.00106258,-3.01201e-05,6.67227e-05,0.0010651,1.12894,0,0,0,0,8.78682
74,0.582026,0,1.66786,-0,6.03682e-08,0,0,0,0,0,0,0.380087,0.23926,0.0357206,0.450542,0.667143,-0.703898,0.00134853,2.21026e-05,1.94079e-05,0.00134886,1.12477,0,0,0,0,8.27469
75,0.573303,0,1.64206,-0,6.03459e-08,0,0,0,0,0,0,0.404759,0.23926,0.035959,0.471559,0.656824,-0.724537,0.00140938,9.63715e-06,5.57424e-06,0.00140942,1.12422,0,0,0,0,8.41809
76,0.564016,0,1.61461,-0,6.03218e-08,0,0,0,0,0,0,0.429962,0.23926,0.0359234,0.493359,0.645842,-0.7465,0.00141318,-6.01657e-07,-1.03195e-05,0.00141322,1.12362,0,0,0,0,8.38352
77,0.554647,0,1.58696,-0,6.02982e-08,0,0,0,0,0,0,0.455542,0.23926,0.0355879,0.515782,0.634785,-0.768615,0.0014632,-8.17897e-06,-2.79729e-05,0.00146349,1.12304,0,0,0,0,8.47727
78,0.911454,0,2.62683,-0,6.06286e-08,0,0,0,0,0,0,0.269615,0.23926,-0.0315252,0.361844,1.05073,0.0632818,0.00114078,-2.43564e-05,-7.29767e-05,0.00114337,1.13121,0,0,0,0,9.30111
79,0.922268,0,2.65862,-0,6.06393e-08,0,0,0,0,0,0,0.250939,0.23926,-0.030245,0.348038,1.06345,0.0887128,0.00114828,-1.96826e-05,-8.63846e-05,0.0011517,1.13148,0,0,0,0,9.33029
80,0.933634,0,2.69203,-0,6.06503e-08,0,0,0,0,0,0,0.233622,0.23926,-0.0288492,0.335644,1.07681,0.115443,0.00115782,-1.40093e-05,-0.000101633,0.00116236,1.13175,0,0,0,0,9.3655
81,0.945783,0,2.72776,-0,6.0662e-08,0,0,0,0,0,0,0.217725,0.23926,-0.0273529,0.32465,1.0911,0.144025,0.00116764,-6.58857e-06,-0.000118643,0.00117367,1.13204,0,0,0,0,9.40111
82,0.958679,0,2.76571,-0,6.06745e-08,0,0,0,0,0,0,0.203289,0.23926,-0.0257783,0.315018,1.10628,0.174384,0.00117649,3.08582e-06,-0.000137047,0.00118445,1.13235,0,0,0,0,9.42154
83,0.972367,0,2.80601,-0,6.06877e-08,0,0,0,0,0,0,0.190329,0.23926,-0.0241562,0.306682,1.12241,0.206626,0.00118308,1.50614e-05,-0.000156258,0.00119345,1.13268,0,0,0,0,9.43665
84,0.983546,0,2.83902,-0,6.06998e-08,0,0,0,0,0,0,0.178839,0.23926,-0.022523,0.29956,1.13561,0.233034,0.00119844,2.53392e-05,-0.000177917,0.00121184,1.13298,0,0,0,0,9.45692
85,0.986504,0,2.84817,-0,6.07096e-08,0,0,0,0,0,0,0.168783,0.23926,-0.020915,0.293548,1.13927,0.240351,0.00125286,2.44883e-05,-0.000221965,0.0012726,1.13322,0,0,0,0,9.58062
86,0.993963,0,2.87132,-0,6.07353e-08,0,0,0,0,0,0,0.160135,0.23926,-0.0191693,0.288541,1.14853,0.258874,0.00130159,2.2344e-05,-0.000323149,0.00134129,1.13386,0,0,0,0,9.69368
87,1.03372,0,2.98854,-0,6.07716e-08,0,0,0,0,0,0,0.152925,0.23926,-0.016937,0.284461,1.19542,0.352647,0.00130369,7.11728e-05,-0.000495465,0.00139648,1.13476,0,0,0,0,9.85846
