Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
18,0.798641,0,2.29529,-0,6.05013e-08,0,0,0,0,0,0,0.850131,0.95704,-0.0222669,1.28029,0.918116,-0.201953,0.00121302,4.67264e-05,7.51297e-05,0.00121625,1.12806,0,0,0,0,9.08611
19,0.792066,0,2.27603,-0,6.04941e-08,0,0,0,0,0,0,0.831953,0.95704,-0.0233242,1.26831,0.910412,-0.217361,0.0012509,3.37951e-05,6.61511e-05,0.00125311,1.12788,0,0,0,0,9.18489
20,0.788016,0,2.26412,-0,6.04886e-08,0,0,0,0,0,0,0.813599,0.95704,-0.0242076,1.25637,0.905647,-0.226891,0.00128806,2.12158e-05,5.47029e-05,0.0012894,1.12774,0,0,0,0,9.29375
21,0.866652,0,2.49449,-0,6.05698e-08,0,0,0,0,0,0,0.658571,0.95704,-0.0232784,1.16197,0.997798,-0.0425888,0.00135257,8.59566e-06,-7.10476e-05,0.00135446,1.12976,0,0,0,0,9.75027
22,0.879454,0,2.53205,-0,6.05826e-08,0,0,0,0,0,0,0.644356,0.95704,-0.0224566,1.15396,1.01282,-0.0125411,0.00135674,1.39798e-05,-8.48387e-05,0.00135946,1.13007,0,0,0,0,9.78424
23,0.892631,0,2.57073,-0,6.05956e-08,0,0,0,0,0,0,0.631052,0.95704,-0.0215447,1.14657,1.02829,0.0183958,0.00136281,2.06558e-05,-0.000100259,0.00136665,1.13039,0,0,0,0,9.82177
24,0.906498,0,2.61146,-0,6.06095e-08,0,0,0,0,0,0,0.618717,0.95704,-0.0205505,1.13981,1.04458,0.0509817,0.00136989,2.93671e-05,-0.000117573,0.00137524,1.13074,0,0,0,0,9.84867
25,0.921284,0,2.65494,-0,6.06249e-08,0,0,0,0,0,0,0.607393,0.95704,-0.0194846,1.13368,1.06198,0.0857709,0.00137526,4.09422e-05,-0.000136532,0.00138263,1.13112,0,0,0,0,9.86892
26,0.936913,0,2.70098,-0,6.06417e-08,0,0,0,0,0,0,0.597109,0.95704,-0.0183629,1.12819,1.08039,0.122597,0.00137928,5.60124e-05,-0.000156777,0.00138929,1.13153,0,0,0,0,9.87492
27,0.953334,0,2.74943,-0,6.06602e-08,0,0,0,0,0,0,0.587877,0.95704,-0.0172075,1.12331,1.09977,0.161359,0.00137814,7.45396e-05,-0.00017727,0.00139149,1.13199,0,0,0,0,9.86432
28,0.967706,0,2.79193,-0,6.06773e-08,0,0,0,0,0,0,0.579692,0.95704,-0.0160441,1.11903,1.11677,0.195356,0.00138571,9.26287e-05,-0.000199831,0.0014031,1.13242,0,0,0,0,9.85708
29,0.975131,0,2.81423,-0,6.06916e-08,0,0,0,0,0,0,0.572529,0.95704,-0.0148987,1.11532,1.12569,0.213199,0.00143632,0.000101948,-0.000246409,0.00146086,1.13277,0,0,0,0,9.91772
30,0.987351,0,2.85155,-0,6.07246e-08,0,0,0,0,0,0,0.566369,0.95704,-0.0136551,1.11215,1.14062,0.243058,0.00148041,0.00011435,-0.000354273,0.0015265,1.13359,0,0,0,0,9.94799
31,1.02938,0,2.97546,-0,6.07634e-08,0,0,0,0,0,0,0.561233,0.95704,-0.012065,1.10953,1.19018,0.342182,0.00147804,0.000192106,-0.000536158,0.00158397,1.13455,0,0,0,0,10.0973
32,1.10187,0,3.18818,-0,6.08092e-08,0,0,0,0,0,0,0.557153,0.95704,-0.0100364,1.10745,1.27527,0.512363,0.0013117,0.000384521,-0.000668379,0.00152156,1.13569,0,0,0,0,10.102
33,1.17691,0,3.4093,-0,6.08627e-08,0,0,0,0,0,0,0.554104,0.95704,-0.00768796,1.1059,1.36372,0.689254,0.000942197,0.000619272,-0.000549397,0.00125422,1.13702,0,0,0,0,9.51975
34,1.22481,0,3.55047,-0,6.08939e-08,0,0,0,0,0,0,0.551989,0.95704,-0.00518445,1.10483,1.42019,0.802187,0.000566499,0.000794759,-0.00016341,0.000989579,1.13779,0,0,0,0,8.80062
35,1.21603,0,3.52488,-0,6.08921e-08,0,0,0,0,0,0,0.550726,0.95704,-0.00261144,1.10419,1.40995,0.781716,0.000375874,0.000896828,0.000429288,0.00106295,1.13775,0,0,0,0,9.21633
36,1.13106,0,3.2759,-0,6.08549e-08,0,0,0,0,0,0,0.550298,0.95704,0,1.10397,1.31036,0.582538,0.000663963,0.00115472,0.00156847,0.00205775,1.13683,0,0,0,0,6.90032
37,0.992092,0,2.86567,-0,6.07314e-08,0,0,0,0,0,0,0.550726,0.95704,0.00261144,1.10419,1.14627,0.254354,0.000877388,0.00057752,0.00167151,0.00197415,1.13376,0,0,0,0,11.3748
38,0.824116,0,2.37174,-0,6.05637e-08,0,0,0,0,0,0,0.551989,0.95704,0.00518445,1.10483,0.948697,-0.14079,0.00142697,0.000209848,0.00196301,0.00243591,1.1296,0,0,0,0,11.3877
39,0.655963,0,1.88092,-0,6.03969e-08,0,0,0,0,0,0,0.554104,0.95704,0.00768796,1.1059,0.752367,-0.533451,0.00207884,-0.000181004,0.00205192,0.00292656,1.12548,0,0,0,0,10.9377
40,0.502846,0,1.43678,-0,6.02362e-08,0,0,0,0,0,0,0.557153,0.95704,0.0100364,1.10745,0.574714,-0.888757,0.00269345,-0.000561615,0.00185393,0.0033177,1.12151,0,0,0,0,10.1729
41,0.381823,0,1.08786,-0,6.0106e-08,0,0,0,0,0,0,0.561233,0.95704,0.012065,1.10953,0.435144,-1.1679,0.00294187,-0.000793148,0.00133771,0.00332763,1.1183,0,0,0,0,9.01103
42,0.310102,0,0.881364,-0,5.99952e-08,0,0,0,0,0,0,0.566369,0.95704,0.0136551,1.11215,0.352546,-1.33309,0.00281366,-0.000812206,0.000827413,0.00304318,1.11557,0,0,0,0,7.96752
43,0.287061,0,0.813572,-0,5.98669e-08,0,0,0,0,0,0,0.572529,0.95704,0.0148987,1.11532,0.325429,-1.38733,0.00269544,-0.000750137,0.000565266,0.0028544,1.11242,0,0,0,0,7.62545
44,0.294173,0,0.831408,-0,5.9741e-08,0,0,0,0,0,0,0.579692,0.95704,0.0160441,1.11903,0.332563,-1.37306,0.002681,-0.000687024,0.000467214,0.00280679,1.10932,0,0,0,0,7.8059
45,0.308671,0,0.871735,-0,5.97073e-08,0,0,0,0,0,0,0.587877,0.95704,0.0172075,1.12331,0.348694,-1.3408,0.00261259,-0.000618085,0.000399409,0.00271426,1.1085,0,0,0,0,7.96439
46,0.320798,0,0.906328,-0,5.97244e-08,0,0,0,0,0,0,0.597109,0.95704,0.0183629,1.12819,0.362531,-1.31312,0.00252887,-0.000561237,0.000336811,0.0026122,1.10892,0,0,0,0,8.04496
47,0.330586,0,0.934553,-0,5.97521e-08,0,0,0,0,0,0,0.607393,0.95704,0.0194846,1.13368,0.373821,-1.29054,0.00245423,-0.000517425,0.000282575,0.00252404,1.1096,0,0,0,0,8.10414
48,0.338156,0,0.956647,-0,5.9785e-08,0,0,0,0,0,0,0.618717,0.95704,0.0205505,1.13981,0.382659,-1.27287,0.00238327,-0.000481334,0.000235578,0.00244278,1.1104,0,0,0,0,8.12743
49,0.345079,0,0.977311,-0,5.9835e-08,0,0,0,0,0,0,0.631052,0.95704,0.0215447,1.14657,0.390924,-1.25634,0.00229696,-0.000447185,0.000193804,0.0023481,1.11163,0,0,0,0,8.10641
50,0.350184,0,0.993691,-0,5.99229e-08,0,0,0,0,0,0,0.644356,0.95704,0.0224566,1.15396,0.397476,-1.24323,0.00213669,-0.000403894,0.000153,0.0021799,1.11379,0,0,0,0,7.90389
51,0.357698,0,1.01798,-0,6.0055e-08,0,0,0,0,0,0,0.658571,0.95704,0.0232784,1.16197,0.40719,-1.2238,0.00187383,-0.000346715,0.000112857,0.00190897,1.11704,0,0,0,0,7.49518
52,0.371977,0,1.0631,-0,6.02448e-08,0,0,0,0,0,0,0.67363,0.95704,0.0240018,1.17059,0.42524,-1.1877,0.00145619,-0.000277321,7.28763e-05,0.00148415,1.12172,0,0,0,0,6.72012
53,0.407923,0,1.17017,-0,6.04073e-08,0,0,0,0,0,0,0.689455,0.95704,0.0246158,1.17978,0.468068,-1.10205,0.000983541,-0.000196885,3.959e-05,0.00100383,1.12574,0,0,0,0,5.69056
54,0.483721,0,1.39174,-0,6.05387e-08,0,0,0,0,0,0,0.705959,0.95704,0.0251039,1.18951,0.556698,-0.924789,0.000418066,-0.000119269,1.34414e-05,0.000434954,1.12899,0,0,0,0,3.51395
55,0.801002,0,2.31586,-0,6.0774e-08,0,0,0,0,0,0,0.919099,0.95704,0.017039,1.32701,0.926345,-0.185496,-5.81748e-05,0.000430263,1.44409e-05,0.000434418,1.13482,0,0,0,0,5.41168
56,0.812753,0,2.34993,-0,6.07759e-08,0,0,0,0,0,0,0.934969,0.95704,0.0156458,1.33803,0.939973,-0.158238,-2.99384e-05,0.000434839,1.2812e-05,0.000436057,1.13486,0,0,0,0,5.44829
57,0.78802,0,2.27819,-0,6.07712e-08,0,0,0,0,0,0,0.902601,0.95704,0.0184242,1.31566,0.911275,-0.215635,-9.30133e-05,0.000425819,1.62843e-05,0.000436163,1.13475,0,0,0,0,5.38651
58,0.828652,0,2.3829,-0,6.05274e-08,0,0,0,0,0,0,0.705959,0.95704,-0.0251039,1.18951,0.953161,-0.131862,0.00136287,-3.2127e-06,-3.37319e-05,0.00136329,1.1287,0,0,0,0,9.68919
59,0.841253,0,2.41993,-0,6.05424e-08,0,0,0,0,0,0,0.689455,0.95704,-0.0246158,1.17978,0.967974,-0.102237,0.00135566,4.17092e-08,-4.62138e-05,0.00135645,1.12908,0,0,0,0,9.70473
60,0.853958,0,2.45725,-0,6.05566e-08,0,0,0,0,0,0,0.67363,0.95704,-0.0240018,1.17059,0.982898,-0.0723878,0.00135201,4.01746e-06,-5.84057e-05,0.00135328,1.12943,0,0,0,0,9.72288
61,0.823404,0,2.3808,-0,6.07772e-08,0,0,0,0,0,0,0.950145,0.95704,0.0142593,1.34867,0.952319,-0.133547,-7.60928e-06,0.000439537,1.15159e-05,0.000439754,1.1349,0,0,0,0,5.49094
62,0.833104,0,2.40889,-0,6.07781e-08,0,0,0,0,0,0,0.964572,0.95704,0.0128877,1.35886,0.963556,-0.111072,9.33385e-06,0.000444262,1.06146e-05,0.000444486,1.13492,0,0,0,0,5.5342
63,0.841918,0,2.43441,-0,6.07786e-08,0,0,0,0,0,0,0.97821,0.95704,0.0115354,1.36856,0.973763,-0.0906591,2.13088e-05,0.000449486,1.01511e-05,0.000450106,1.13493,0,0,0,0,5.57583
64,0.850002,0,2.45779,-0,6.07789e-08,0,0,0,0,0,0,0.991031,0.95704,0.0102056,1.37774,0.983117,-0.0719508,2.88328e-05,0.000455514,1.01294e-05,0.000456538,1.13494,0,0,0,0,5.61752
65,0.857301,0,2.47889,-0,6.07788e-08,0,0,0,0,0,0,1.00302,0.95704,0.00890282,1.38638,0.991558,-0.0550687,3.23735e-05,0.00046224,1.05323e-05,0.000463492,1.13494,0,0,0,0,5.66226
66,0.864083,0,2.49849,-0,6.07786e-08,0,0,0,0,0,0,1.01419,0.95704,0.00763293,1.39448,0.999397,-0.0393907,3.29771e-05,0.000469896,1.12756e-05,0.000471187,1.13493,0,0,0,0,5.70671
67,0.870035,0,2.51568,-0,6.07782e-08,0,0,0,0,0,0,1.02456,0.95704,0.00640319,1.40203,1.00627,-0.0256418,3.11358e-05,0.000477816,1.22866e-05,0.000478987,1.13492,0,0,0,0,5.75127
68,0.87583,0,2.53239,-0,6.07773e-08,0,0,0,0,0,0,1.03418,0.95704,0.00522097,1.40907,1.01295,-0.0122765,2.88743e-05,0.000485958,1.33041e-05,0.000486996,1.1349,0,0,0,0,5.7998
69,0.880505,0,2.54578,-0,6.07751e-08,0,0,0,0,0,0,1.04312,0.95704,0.00409188,1.41564,1.01831,-0.00155825,2.66213e-05,0.000492926,1.41881e-05,0.000493848,1.13484,0,0,0,0,5.83964
70,0.885913,0,2.56107,-0,6.07688e-08,0,0,0,0,0,0,1.05145,0.95704,0.00301843,1.42179,1.02443,0.0106714,3.04161e-05,0.000497074,1.4104e-05,0.000498203,1.13469,0,0,0,0,5.87812
71,0.889291,0,2.56998,-0,6.07536e-08,0,0,0,0,0,0,1.0593,0.95704,0.00199259,1.4276,1.02799,0.0177989,4.71945e-05,0.000489384,1.18507e-05,0.000491797,1.13431,0,0,0,0,5.85239
72,0.896917,0,2.58999,-0,6.07178e-08,0,0,0,0,0,0,1.0668,0.95704,0.000994937,1.43317,1.03599,0.0338033,0.00012901,0.000449634,-4.05255e-07,0.000467777,1.13342,0,0,0,0,5.7508
73,0.787296,0,2.2619,-0,6.04856e-08,0,0,0,0,0,0,0.795177,0.95704,-0.0248888,1.24453,0.904761,-0.228663,0.00132203,1.02517e-05,4.10665e-05,0.00132271,1.12767,0,0,0,0,9.40078
74,0.790232,0,2.27035,-0,6.04859e-08,0,0,0,0,0,0,0.776799,0.95704,-0.0253506,1.23288,0.908141,-0.221902,0.00134941,1.88871e-06,2.58519e-05,0.00134965,1.12768,0,0,0,0,9.50204
75,0.796551,0,2.28873,-0,6.04903e-08,0,0,0,0,0,0,0.758577,0.95704,-0.0255897,1.22148,0.91549,-0.207204,0.00136724,-3.37553e-06,9.95317e-06,0.00136728,1.12779,0,0,0,0,9.58693
76,0.80559,0,2.31515,-0,6.04992e-08,0,0,0,0,0,0,0.740624,0.95704,-0.025615,1.21042,0.926061,-0.186063,0.00137372,-5.6024e-06,-5.67825e-06,0.00137374,1.12801,0,0,0,0,9.64493
77,0.816547,0,2.34732,-0,6.05123e-08,0,0,0,0,0,0,0.723049,0.95704,-0.0254452,1.19974,0.938927,-0.16033,0.00137039,-5.31197e-06,-2.03162e-05,0.00137055,1.12833,0,0,0,0,9.67372
78,0.565086,0,1.6296,-0,6.06466e-08,0,0,0,0,0,0,0.723049,0.95704,0.0254452,1.19974,0.651842,-0.734501,3.56978e-05,-5.82083e-05,1.76952e-06,6.83058e-05,1.13166,0,0,0,0,3.75857
79,0.626635,0,1.80864,-0,6.06939e-08,0,0,0,0,0,0,0.740624,0.95704,0.025615,1.21042,0.723458,-0.591269,-0.000225039,1.64087e-05,-1.18302e-06,0.00022564,1.13283,0,0,0,0,3.17058
80,0.656661,0,1.89579,-0,6.07075e-08,0,0,0,0,0,0,0.758577,0.95704,0.0255897,1.22148,0.758316,-0.521554,-0.000354803,0.000111543,1.35947e-06,0.000371926,1.13317,0,0,0,0,4.50026
81,0.664893,0,1.91966,-0,6.07101e-08,0,0,0,0,0,0,0.776799,0.95704,0.0253506,1.23288,0.767863,-0.502458,-0.000423061,0.000223499,6.829e-06,0.000478518,1.13323,0,0,0,0,5.16916
82,0.679454,0,1.96208,-0,6.0719e-08,0,0,0,0,0,0,0.795177,0.95704,0.0248888,1.24453,0.784832,-0.468522,-0.000431406,0.000315174,1.32656e-05,0.000534436,1.13345,0,0,0,0,5.53303
83,0.700505,0,2.02345,-0,6.0732e-08,0,0,0,0,0,0,0.813599,0.95704,0.0242076,1.25637,0.809378,-0.419428,-0.000387723,0.000370891,1.81786e-05,0.000536862,1.13377,0,0,0,0,5.63723
84,0.721378,0,2.08431,-0,6.07445e-08,0,0,0,0,0,0,0.831953,0.95704,0.0233242,1.26831,0.833724,-0.370737,-0.000316643,0.000396933,2.0396e-05,0.000508168,1.13409,0,0,0,0,5.56775
85,0.74041,0,2.13976,-0,6.07544e-08,0,0,0,0,0,0,0.850131,0.95704,0.0222669,1.28029,0.855904,-0.326376,-0.000246175,0.000408808,2.06161e-05,0.000477652,1.13433,0,0,0,0,5.47249
86,0.757807,0,2.19039,-0,6.07617e-08,0,0,0,0,0,0,0.868029,0.95704,0.021072,1.29222,0.876156,-0.285873,-0.000185851,0.000415919,1.97009e-05,0.00045598,1.13451,0,0,0,0,5.40999
87,0.773659,0,2.23648,-0,6.07672e-08,0,0,0,0,0,0,0.88555,0.95704,0.0197788,1.30404,0.89459,-0.249004,-0.000135229,0.000421146,1.81329e-05,0.000442696,1.13465,0,0,0,0,5.38471
