Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
21,0.451206,0,1.29044,-0,6.02776e-08,0,0,0,0,0,0,0.455883,0.526372,0.0298183,0.696984,0.516175,-1.00583,0.00143068,-5.39244e-05,6.38626e-05,0.00143312,1.12253,0,0,0,0,7.35643
22,0.481313,0,1.37682,-0,6.0287e-08,0,0,0,0,0,0,0.475543,0.526372,0.030581,0.710031,0.550729,-0.936726,0.0013878,1.33065e-05,4.69e-05,0.00138865,1.12276,0,0,0,0,7.51617
23,0.509676,0,1.4596,-0,6.0338e-08,0,0,0,0,0,0,0.496047,0.526372,0.0311875,0.72395,0.583839,-0.870507,0.00128802,5.13829e-05,3.0455e-05,0.00128941,1.12402,0,0,0,0,7.4751
24,0.888202,0,2.5578,-0,6.05926e-08,0,0,0,0,0,0,0.437175,0.526372,-0.0289195,0.684854,1.02312,0.00805596,0.00126957,-2.62508e-05,-6.80681e-05,0.00127167,1.13032,0,0,0,0,9.62552
25,0.899139,0,2.58995,-0,6.06042e-08,0,0,0,0,0,0,0.419515,0.526372,-0.0278986,0.673675,1.03598,0.0337757,0.00127752,-1.88574e-05,-8.13411e-05,0.00128025,1.13061,0,0,0,0,9.65474
26,0.910438,0,2.62318,-0,6.0616e-08,0,0,0,0,0,0,0.402987,0.526372,-0.0267657,0.663463,1.04927,0.0603563,0.00128901,-1.0742e-05,-9.63873e-05,0.00129265,1.1309,0,0,0,0,9.68375
27,0.922469,0,2.65857,-0,6.06285e-08,0,0,0,0,0,0,0.387663,0.526372,-0.0255305,0.654218,1.06343,0.0886717,0.00130182,-1.14724e-06,-0.000113422,0.00130675,1.13121,0,0,0,0,9.71527
28,0.935478,0,2.69686,-0,6.0642e-08,0,0,0,0,0,0,0.373594,0.526372,-0.0242063,0.645931,1.07874,0.119304,0.0013158,1.07446e-05,-0.000132501,0.0013225,1.13154,0,0,0,0,9.73384
29,0.949385,0,2.73786,-0,6.06571e-08,0,0,0,0,0,0,0.360818,0.526372,-0.0228128,0.638575,1.09514,0.1521,0.00132856,2.55231e-05,-0.000153124,0.0013376,1.13192,0,0,0,0,9.74119
30,0.964122,0,2.78138,-0,6.0674e-08,0,0,0,0,0,0,0.34935,0.526372,-0.0213774,0.632115,1.11255,0.186923,0.00133843,4.32756e-05,-0.000174588,0.00135046,1.13234,0,0,0,0,9.72514
31,0.97667,0,2.81867,-0,6.06916e-08,0,0,0,0,0,0,0.339181,0.526372,-0.0199321,0.626505,1.12747,0.216748,0.00135913,6.02955e-05,-0.000198837,0.00137492,1.13277,0,0,0,0,9.69917
32,0.98183,0,2.83463,-0,6.07089e-08,0,0,0,0,0,0,0.330282,0.526372,-0.0185091,0.621688,1.13385,0.22952,0.0014249,6.81299e-05,-0.000248047,0.00144793,1.1332,0,0,0,0,9.74438
33,0.991387,0,2.86433,-0,6.07425e-08,0,0,0,0,0,0,0.322629,0.526372,-0.0169642,0.617612,1.14573,0.253283,0.00149473,7.87061e-05,-0.000363175,0.00154023,1.13404,0,0,0,0,9.7591
34,1.03161,0,2.98316,-0,6.07825e-08,0,0,0,0,0,0,0.316248,0.526372,-0.0149886,0.614252,1.19326,0.348341,0.00152553,0.000154301,-0.000563458,0.00163356,1.13503,0,0,0,0,9.85859
35,1.10409,0,3.19594,-0,6.08284e-08,0,0,0,0,0,0,0.311179,0.526372,-0.0124685,0.611601,1.27838,0.518569,0.00138486,0.000350922,-0.0007252,0.00160216,1.13617,0,0,0,0,9.75321
36,1.18196,0,3.42507,-0,6.08782e-08,0,0,0,0,0,0,0.307392,0.526372,-0.00955094,0.60963,1.37003,0.701872,0.00101133,0.000603451,-0.000622869,0.00133226,1.1374,0,0,0,0,8.9752
37,1.23404,0,3.57825,-0,6.0907e-08,0,0,0,0,0,0,0.304765,0.526372,-0.00644076,0.608269,1.4313,0.824414,0.000624585,0.000816615,-0.000231757,0.00105389,1.13812,0,0,0,0,8.01747
38,1.23445,0,3.57927,-0,6.09047e-08,0,0,0,0,0,0,0.303195,0.526372,-0.00324424,0.607458,1.43171,0.825235,0.00039031,0.000895852,0.000383217,0.00104964,1.13806,0,0,0,0,7.96157
39,1.16028,0,3.36077,-0,6.08579e-08,0,0,0,0,0,0,0.302664,0.526372,0,0.607184,1.34431,0.650431,0.00041966,0.000729843,0.000969259,0.00128384,1.1369,0,0,0,0,10.0628
40,1.01684,0,2.93961,-0,6.07695e-08,0,0,0,0,0,0,0.303195,0.526372,0.00324424,0.607458,1.17585,0.313507,0.000910074,0.000585077,0.00175798,0.00206423,1.13471,0,0,0,0,10.1555
41,0.848159,0,2.44525,-0,6.06442e-08,0,0,0,0,0,0,0.304765,0.526372,0.00644076,0.608269,0.978099,-0.0819873,0.00157378,0.000217523,0.00217671,0.00269484,1.1316,0,0,0,0,10.6745
42,0.681129,0,1.95758,-0,6.05019e-08,0,0,0,0,0,0,0.307392,0.526372,0.00955094,0.60963,0.783033,-0.472118,0.0022256,-0.000203559,0.00220178,0.00313729,1.12807,0,0,0,0,10.5201
43,0.526342,0,1.50779,-0,6.0353e-08,0,0,0,0,0,0,0.311179,0.526372,0.0124685,0.611601,0.603115,-0.831955,0.00277554,-0.000586156,0.00191288,0.00342145,1.12439,0,0,0,0,9.91802
44,0.40294,0,1.15089,-0,6.02191e-08,0,0,0,0,0,0,0.316248,0.526372,0.0149886,0.614252,0.460355,-1.11747,0.00291338,-0.000790743,0.00132586,0.00329712,1.12109,0,0,0,0,8.83506
45,0.32994,0,0.940096,-0,6.01087e-08,0,0,0,0,0,0,0.322629,0.526372,0.0169642,0.617612,0.376038,-1.28611,0.00271988,-0.000787236,0.000800098,0.00294239,1.11836,0,0,0,0,7.86334
46,0.817002,0,2.34877,-0,6.05151e-08,0,0,0,0,0,0,0.584054,0.526372,-0.031494,0.786879,0.939508,-0.159169,0.00126053,-5.9568e-05,2.37992e-05,0.00126216,1.1284,0,0,0,0,9.44039
47,0.824149,0,2.3697,-0,6.05225e-08,0,0,0,0,0,0,0.561416,0.526372,-0.0317909,0.770238,0.947879,-0.142427,0.00126993,-6.0474e-05,8.61064e-06,0.0012714,1.12858,0,0,0,0,9.49676
48,0.833348,0,2.39667,-0,6.05324e-08,0,0,0,0,0,0,0.539112,0.526372,-0.0318223,0.754137,0.958667,-0.12085,0.00127324,-5.83067e-05,-6.1296e-06,0.00127459,1.12883,0,0,0,0,9.53822
49,0.843852,0,2.4275,-0,6.0544e-08,0,0,0,0,0,0,0.517279,0.526372,-0.0316114,0.738677,0.970998,-0.0961877,0.00127155,-5.36985e-05,-1.98925e-05,0.00127284,1.12912,0,0,0,0,9.56321
50,0.854981,0,2.46018,-0,6.05565e-08,0,0,0,0,0,0,0.496047,0.526372,-0.0311875,0.72395,0.984072,-0.0700406,0.00126825,-4.75326e-05,-3.25546e-05,0.00126955,1.12942,0,0,0,0,9.57815
51,0.866214,0,2.49319,-0,6.05689e-08,0,0,0,0,0,0,0.475543,0.526372,-0.030581,0.710031,0.997274,-0.0436365,0.00126568,-4.05969e-05,-4.43966e-05,0.00126711,1.12973,0,0,0,0,9.59196
52,0.529901,0,1.51922,-0,6.03895e-08,0,0,0,0,0,0,0.606886,0.526372,0.0309202,0.803949,0.607687,-0.822811,0.00115834,1.08296e-05,-3.59819e-05,0.00115895,1.12529,0,0,0,0,7.29445
53,0.561987,0,1.61438,-0,6.04785e-08,0,0,0,0,0,0,0.629772,0.526372,0.030074,0.821331,0.645751,-0.746683,0.000812193,4.34744e-05,-3.43562e-05,0.000814081,1.12749,0,0,0,0,6.27302
54,0.636137,0,1.83057,-0,6.05579e-08,0,0,0,0,0,0,0.652574,0.526372,0.0289765,0.838904,0.732226,-0.573732,0.000412268,0.000120741,-2.08156e-05,0.000430089,1.12946,0,0,0,0,4.87775
55,0.719544,0,2.07407,-0,6.06356e-08,0,0,0,0,0,0,0.675157,0.526372,0.0276629,0.856545,0.829629,-0.378927,0.000125502,0.000167205,-5.69018e-06,0.000209142,1.13138,0,0,0,0,3.62194
56,0.768868,0,2.21843,-0,6.06806e-08,0,0,0,0,0,0,0.697392,0.526372,0.0261785,0.874133,0.88737,-0.263444,5.46506e-05,0.00018771,-8.41668e-07,0.000195505,1.1325,0,0,0,0,3.60361
57,0.794895,0,2.2947,-0,6.07043e-08,0,0,0,0,0,0,0.719158,0.526372,0.0245719,0.891549,0.917882,-0.202421,7.6252e-05,0.000198019,-2.186e-06,0.000212204,1.13309,0,0,0,0,3.8148
58,0.813939,0,2.35039,-0,6.0718e-08,0,0,0,0,0,0,0.740341,0.526372,0.0228889,0.908678,0.940156,-0.157873,0.000112497,0.000201704,-5.0739e-06,0.00023101,1.13343,0,0,0,0,4.01995
59,0.830443,0,2.39852,-0,6.07272e-08,0,0,0,0,0,0,0.760836,0.526372,0.021168,0.925412,0.95941,-0.119366,0.000141223,0.000201667,-7.69632e-06,0.000246318,1.13365,0,0,0,0,4.18452
60,0.844918,0,2.44069,-0,6.07338e-08,0,0,0,0,0,0,0.780552,0.526372,0.0194372,0.941651,0.976276,-0.0856325,0.000160745,0.000200658,-9.71897e-06,0.000257288,1.13382,0,0,0,0,4.29902
61,0.857525,0,2.47739,-0,6.07391e-08,0,0,0,0,0,0,0.799405,0.526372,0.0177148,0.957303,0.990956,-0.0562731,0.000172376,0.000199845,-1.11486e-05,0.000264151,1.13395,0,0,0,0,4.37738
62,0.868645,0,2.50975,-0,6.07434e-08,0,0,0,0,0,0,0.817328,0.526372,0.0160107,0.972291,1.0039,-0.0303838,0.000176954,0.000200016,-1.199e-05,0.000267326,1.13406,0,0,0,0,4.4151
63,0.878647,0,2.53886,-0,6.07471e-08,0,0,0,0,0,0,0.834271,0.526372,0.0143307,0.98655,1.01554,-0.0070982,0.000175094,0.000201036,-1.22453e-05,0.000266877,1.13415,0,0,0,0,4.42135
64,0.887669,0,2.56512,-0,6.07506e-08,0,0,0,0,0,0,0.850198,0.526372,0.0126787,1.00003,1.02605,0.0139122,0.000167642,0.000202949,-1.19131e-05,0.000263504,1.13424,0,0,0,0,4.39402
65,0.895902,0,2.5891,-0,6.07538e-08,0,0,0,0,0,0,0.865095,0.526372,0.0110602,1.01271,1.03564,0.0330914,0.000155417,0.000205128,-1.09963e-05,0.00025759,1.13432,0,0,0,0,4.34772
66,0.903274,0,2.61057,-0,6.07568e-08,0,0,0,0,0,0,0.878971,0.526372,0.00948257,1.02457,1.04423,0.0502714,0.000139709,0.000207528,-9.54487e-06,0.000250355,1.13439,0,0,0,0,4.28389
67,0.909948,0,2.63001,-0,6.07595e-08,0,0,0,0,0,0,0.891855,0.526372,0.00795483,1.03563,1.05201,0.0658259,0.000121903,0.000209596,-7.6736e-06,0.000242589,1.13446,0,0,0,0,4.2173
68,0.915809,0,2.64707,-0,6.07614e-08,0,0,0,0,0,0,0.903805,0.526372,0.00648613,1.04593,1.05883,0.079469,0.000103575,0.000211299,-5.55838e-06,0.000235385,1.1345,0,0,0,0,4.15181
69,0.921084,0,2.66233,-0,6.07617e-08,0,0,0,0,0,0,0.914901,0.526372,0.00508343,1.05553,1.06493,0.0916778,8.65189e-05,0.000212089,-3.47336e-06,0.000229084,1.13451,0,0,0,0,4.09683
70,0.925817,0,2.67576,-0,6.07574e-08,0,0,0,0,0,0,0.925255,0.526372,0.00374985,1.06451,1.0703,0.102421,7.42202e-05,0.000211396,-1.95463e-06,0.000224055,1.1344,0,0,0,0,4.05529
71,0.929981,0,2.68701,-0,6.0744e-08,0,0,0,0,0,0,0.935006,0.526372,0.00247543,1.07299,1.0748,0.111421,7.51569e-05,0.000208304,-2.21954e-06,0.000221459,1.13407,0,0,0,0,4.04377
72,0.934653,0,2.69895,-0,6.07177e-08,0,0,0,0,0,0,0.944321,0.526372,0.00123603,1.08112,1.07958,0.120974,0.000129191,0.000197914,-9.92348e-06,0.000236556,1.13342,0,0,0,0,4.198
73,0.852065,0,2.45191,-0,6.05587e-08,0,0,0,0,0,0,0.799405,0.526372,-0.0177148,0.957303,0.980765,-0.0766539,0.00102334,2.14885e-05,9.48162e-05,0.00102794,1.12948,0,0,0,0,8.63436
74,0.846675,0,2.43607,-0,6.05525e-08,0,0,0,0,0,0,0.780552,0.526372,-0.0194372,0.941651,0.974428,-0.0893288,0.00103967,1.59671e-05,9.27152e-05,0.00104392,1.12933,0,0,0,0,8.6959
75,0.840999,0,2.41938,-0,6.05457e-08,0,0,0,0,0,0,0.760836,0.526372,-0.021168,0.925412,0.967752,-0.102682,0.00105751,9.79703e-06,9.05609e-05,0.00106143,1.12916,0,0,0,0,8.76613
76,0.834878,0,2.40136,-0,6.0538e-08,0,0,0,0,0,0,0.740341,0.526372,-0.0228889,0.908678,0.960545,-0.117094,0.00107944,2.49683e-06,8.81059e-05,0.00108304,1.12897,0,0,0,0,8.83726
77,0.828486,0,2.38255,-0,6.05298e-08,0,0,0,0,0,0,0.719158,0.526372,-0.0245719,0.891549,0.95302,-0.132144,0.00110555,-6.24089e-06,8.47909e-05,0.00110882,1.12876,0,0,0,0,8.92093
78,0.52835,0,1.51436,-0,6.03765e-08,0,0,0,0,0,0,0.517279,0.526372,0.0316114,0.738677,0.605743,-0.826699,0.0012434,5.90882e-05,1.70678e-05,0.00124492,1.12497,0,0,0,0,7.49979
79,0.535759,0,1.53576,-0,6.03818e-08,0,0,0,0,0,0,0.539112,0.526372,0.0318223,0.754137,0.614303,-0.809578,0.00129362,4.97094e-05,4.44961e-06,0.00129458,1.1251,0,0,0,0,7.72486
80,0.533277,0,1.52771,-0,6.03546e-08,0,0,0,0,0,0,0.561416,0.526372,0.0317909,0.770238,0.611083,-0.816019,0.00135409,3.10991e-05,-1.02383e-05,0.00135448,1.12443,0,0,0,0,7.90693
81,0.528047,0,1.51173,-0,6.03248e-08,0,0,0,0,0,0,0.584054,0.526372,0.031494,0.786879,0.604691,-0.828803,0.0014102,1.47729e-05,-2.70891e-05,0.00141054,1.12369,0,0,0,0,8.04385
82,0.877295,0,2.52575,-0,6.0581e-08,0,0,0,0,0,0,0.455883,0.526372,-0.0298183,0.696984,1.0103,-0.0175879,0.00126569,-3.34358e-05,-5.59926e-05,0.00126737,1.13003,0,0,0,0,9.60669
83,0.822182,0,2.364,-0,6.05216e-08,0,0,0,0,0,0,0.697392,0.526372,-0.0261785,0.874133,0.945599,-0.146986,0.00113533,-1.63564e-05,8.00155e-05,0.00113826,1.12856,0,0,0,0,9.01479
84,0.816641,0,2.34772,-0,6.05149e-08,0,0,0,0,0,0,0.675157,0.526372,-0.0276629,0.856545,0.939087,-0.16001,0.00116709,-2.73716e-05,7.32115e-05,0.0011697,1.12839,0,0,0,0,9.11575
85,0.812681,0,2.33611,-0,6.05106e-08,0,0,0,0,0,0,0.652574,0.526372,-0.0289765,0.838904,0.934445,-0.169294,0.00119692,-3.83072e-05,6.39312e-05,0.00119924,1.12829,0,0,0,0,9.20622
86,0.811142,0,2.33162,-0,6.05092e-08,0,0,0,0,0,0,0.629772,0.526372,-0.030074,0.821331,0.932647,-0.172891,0.00122323,-4.79904e-05,5.22572e-05,0.00122528,1.12825,0,0,0,0,9.28923
87,0.812545,0,2.33573,-0,6.05107e-08,0,0,0,0,0,0,0.606886,0.526372,-0.0309202,0.803949,0.934291,-0.169603,0.00124455,-5.53152e-05,3.86309e-05,0.00124638,1.12829,0,0,0,0,9.37103
