Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
10,0.277664,0,0.786306,-0,5.98306e-08,0,0,0,0,0,0,0.680192,1.14845,0.0132928,1.33483,0.314522,-1.40914,0.00266549,-0.000673599,0.000551552,0.00280406,1.11152,0,0,0,0,7.62953
11,0.282634,0,0.799941,-0,5.98058e-08,0,0,0,0,0,0,0.686584,1.14845,0.0143148,1.33811,0.319976,-1.39823,0.00253884,-0.000578555,0.000435743,0.00264013,1.11091,0,0,0,0,7.54091
12,0.294341,0,0.833788,-0,5.98447e-08,0,0,0,0,0,0,0.693886,1.14845,0.0153527,1.34188,0.333515,-1.37115,0.00240441,-0.000496233,0.000361531,0.00248156,1.11187,0,0,0,0,7.50731
13,0.305812,0,0.867684,-0,5.99177e-08,0,0,0,0,0,0,0.702123,1.14845,0.0163837,1.34617,0.347074,-1.34404,0.00224068,-0.000431193,0.000293523,0.00230059,1.11366,0,0,0,0,7.40204
14,0.32357,0,0.921548,-0,6.00878e-08,0,0,0,0,0,0,0.711298,1.14845,0.0173845,1.35099,0.368619,-1.30095,0.00183382,-0.000311919,0.000206224,0.00187156,1.11785,0,0,0,0,6.8744
15,0.375498,0,1.07477,-0,6.03104e-08,0,0,0,0,0,0,0.721402,1.14845,0.0183354,1.35635,0.429907,-1.17837,0.00106181,-0.000117822,9.93265e-05,0.00107293,1.12334,0,0,0,0,5.5317
16,0.474408,0,1.36554,-0,6.05633e-08,0,0,0,0,0,0,0.732408,1.14845,0.0192225,1.36225,0.546216,-0.945752,0.000243479,4.88861e-05,1.55847e-05,0.000248826,1.12959,0,0,0,0,2.98591
17,0.574661,0,1.65831,-0,6.06856e-08,0,0,0,0,0,0,0.744277,1.14845,0.0200362,1.36868,0.663325,-0.711534,-0.000200931,0.000131504,-1.8647e-05,0.000240861,1.13262,0,0,0,0,3.2671
18,0.623818,0,1.80144,-0,6.07197e-08,0,0,0,0,0,0,0.75696,1.14845,0.0207694,1.37563,0.720578,-0.597029,-0.000355841,0.000167767,-2.55342e-05,0.000394235,1.13347,0,0,0,0,4.42998
19,0.634178,0,1.83112,-0,6.07136e-08,0,0,0,0,0,0,0.770396,1.14845,0.0214148,1.38308,0.732447,-0.57329,-0.000422198,0.00018557,-2.48543e-05,0.000461849,1.13332,0,0,0,0,4.84043
20,0.643259,0,1.85715,-0,6.0709e-08,0,0,0,0,0,0,0.784516,1.14845,0.0219626,1.391,0.74286,-0.552465,-0.000420818,0.000166285,-1.94667e-05,0.000452899,1.1332,0,0,0,0,4.82959
21,0.655221,0,1.8917,-0,6.07094e-08,0,0,0,0,0,0,0.799241,1.14845,0.0223982,1.39936,0.756681,-0.524823,-0.000419812,0.000131504,-1.38064e-05,0.000440143,1.13321,0,0,0,0,4.80153
22,0.671578,0,1.93917,-0,6.07151e-08,0,0,0,0,0,0,0.814489,1.14845,0.0227026,1.40813,0.775668,-0.486848,-0.000422047,9.92046e-05,-8.34244e-06,0.00043363,1.13336,0,0,0,0,4.81459
23,0.691348,0,1.99661,-0,6.07232e-08,0,0,0,0,0,0,0.83017,1.14845,0.0228541,1.41726,0.798644,-0.440896,-0.000413918,7.66841e-05,-2.93562e-06,0.000420972,1.13356,0,0,0,0,4.80056
24,0.711154,0,2.05415,-0,6.07308e-08,0,0,0,0,0,0,0.846188,1.14845,0.0228315,1.42671,0.82166,-0.394865,-0.00039856,6.7974e-05,2.16004e-06,0.00040432,1.13374,0,0,0,0,4.76665
25,0.729854,0,2.10852,-0,6.07385e-08,0,0,0,0,0,0,0.862446,1.14845,0.0226183,1.4364,0.843408,-0.351368,-0.000378334,7.19084e-05,6.83468e-06,0.000385168,1.13394,0,0,0,0,4.72565
26,0.745954,0,2.15544,-0,6.07472e-08,0,0,0,0,0,0,0.878843,1.14845,0.0222062,1.4463,0.862177,-0.313832,-0.000353937,8.38344e-05,1.09564e-05,0.000363895,1.13415,0,0,0,0,4.66698
27,0.76022,0,2.19711,-0,6.07566e-08,0,0,0,0,0,0,0.895279,1.14845,0.0215985,1.45634,0.878846,-0.280493,-0.00033014,0.000102645,1.45097e-05,0.000346033,1.13438,0,0,0,0,4.61894
28,0.77226,0,2.23237,-0,6.0766e-08,0,0,0,0,0,0,0.911655,1.14845,0.0208102,1.46645,0.892948,-0.252288,-0.000306855,0.000128553,1.74573e-05,0.000333152,1.13462,0,0,0,0,4.58762
29,0.78214,0,2.26136,-0,6.07747e-08,0,0,0,0,0,0,0.927874,1.14845,0.0198669,1.47658,0.904546,-0.229093,-0.000283261,0.000161709,1.97567e-05,0.000326768,1.13484,0,0,0,0,4.58501
30,0.789996,0,2.28445,-0,6.07821e-08,0,0,0,0,0,0,0.943843,1.14845,0.0188008,1.48665,0.91378,-0.210625,-0.000259224,0.00019996,2.14008e-05,0.000328084,1.13502,0,0,0,0,4.62207
31,0.796414,0,2.30329,-0,6.07878e-08,0,0,0,0,0,0,0.959474,1.14845,0.017647,1.49661,0.921318,-0.19555,-0.000234502,0.000239576,2.2379e-05,0.000335989,1.13516,0,0,0,0,4.69638
32,0.801746,0,2.31892,-0,6.07918e-08,0,0,0,0,0,0,0.974687,1.14845,0.0164383,1.50639,0.927567,-0.183052,-0.000209731,0.000278476,2.28041e-05,0.000349365,1.13526,0,0,0,0,4.80282
33,0.979079,0,2.82702,-0,6.07142e-08,0,0,0,0,0,0,0.670114,1.14845,-0.0107645,1.3297,1.13081,0.223432,0.00146603,0.000226591,-0.000523536,0.00157311,1.13333,0,0,0,0,10.3547
34,1.05692,0,3.05651,-0,6.0785e-08,0,0,0,0,0,0,0.666473,1.14845,-0.0089546,1.32786,1.2226,0.40702,0.00125127,0.000386189,-0.000630723,0.00145349,1.13509,0,0,0,0,10.2233
35,1.13637,0,3.29104,-0,6.08515e-08,0,0,0,0,0,0,0.663753,1.14845,-0.00685927,1.32648,1.31642,0.59465,0.000929621,0.000606363,-0.000544609,0.00123631,1.13674,0,0,0,0,9.75999
36,1.1888,0,3.44696,-0,6.09057e-08,0,0,0,0,0,0,0.661866,1.14845,-0.00462561,1.32553,1.37879,0.719387,0.000612301,0.00081456,-0.000215129,0.00104149,1.13809,0,0,0,0,9.05631
37,1.18038,0,3.42817,-0,6.09812e-08,0,0,0,0,0,0,0.660739,1.14845,-0.00232994,1.32496,1.37127,0.704348,0.000450348,0.00100295,0.000388204,0.00116594,1.13997,0,0,0,0,9.34071
38,1.09014,0,3.18239,-0,6.12191e-08,0,0,0,0,0,0,0.660358,1.14845,0,1.32477,1.27296,0.507729,0.000881704,0.0015334,0.00188559,0.00258538,1.1459,0,0,0,0,5.02267
39,0.97238,0,2.81958,-0,6.09086e-08,0,0,0,0,0,0,0.660739,1.14845,0.00232994,1.32496,1.12783,0.217476,0.000954776,0.000687903,0.00171448,0.00207949,1.13816,0,0,0,0,11.3346
40,0.813266,0,2.34397,-0,6.06313e-08,0,0,0,0,0,0,0.661866,1.14845,0.00462561,1.32553,0.937588,-0.163009,0.00139512,0.000281484,0.00185333,0.00233675,1.13128,0,0,0,0,11.2706
41,0.644766,0,1.84876,-0,6.03962e-08,0,0,0,0,0,0,0.663753,1.14845,0.00685927,1.32648,0.739503,-0.559179,0.00195243,-9.5978e-05,0.00188707,0.00271703,1.12546,0,0,0,0,10.9367
42,0.49354,0,1.40849,-0,6.0182e-08,0,0,0,0,0,0,0.666473,1.14845,0.0089546,1.32786,0.563395,-0.911395,0.0025148,-0.000452788,0.00170558,0.00307217,1.12017,0,0,0,0,10.2578
43,0.374083,0,1.06369,-0,6.00156e-08,0,0,0,0,0,0,0.670114,1.14845,0.0107645,1.3297,0.425475,-1.18724,0.00283601,-0.00069549,0.00127375,0.00318576,1.11607,0,0,0,0,9.21437
44,0.818601,0,2.35493,-0,6.05455e-08,0,0,0,0,0,0,0.959474,1.14845,-0.017647,1.49661,0.941974,-0.154237,0.00113745,0.000239839,8.26977e-05,0.0011654,1.12915,0,0,0,0,8.90036
45,0.810304,0,2.33043,-0,6.05331e-08,0,0,0,0,0,0,0.943843,1.14845,-0.0188008,1.48665,0.932173,-0.173838,0.00116859,0.000242269,7.82277e-05,0.001196,1.12885,0,0,0,0,8.97247
46,0.801535,0,2.30459,-0,6.05209e-08,0,0,0,0,0,0,0.927874,1.14845,-0.0198669,1.47658,0.921838,-0.194509,0.00120288,0.000243636,7.19746e-05,0.00122941,1.12854,0,0,0,0,9.04739
47,0.792798,0,2.27893,-0,6.051e-08,0,0,0,0,0,0,0.911655,1.14845,-0.0208102,1.46645,0.911572,-0.215042,0.00123796,0.000244009,6.3577e-05,0.00126338,1.12827,0,0,0,0,9.11645
48,0.784702,0,2.2552,-0,6.05008e-08,0,0,0,0,0,0,0.895279,1.14845,-0.0215985,1.45634,0.90208,-0.234024,0.00127332,0.000244481,5.30677e-05,0.00129767,1.12805,0,0,0,0,9.18589
49,0.777769,0,2.23491,-0,6.04932e-08,0,0,0,0,0,0,0.878843,1.14845,-0.0222062,1.4463,0.893962,-0.25026,0.00130717,0.000246027,4.07096e-05,0.00133075,1.12786,0,0,0,0,9.25255
50,0.806324,0,2.3323,-0,6.07947e-08,0,0,0,0,0,0,0.989407,1.14845,0.0152024,1.51595,0.932922,-0.172341,-0.000184752,0.000315693,2.27833e-05,0.000366489,1.13533,0,0,0,0,4.92915
51,0.810245,0,2.34374,-0,6.07966e-08,0,0,0,0,0,0,1.00357,1.14845,0.0139594,1.52521,0.937497,-0.163191,-0.000159863,0.000351816,2.2502e-05,0.000387087,1.13538,0,0,0,0,5.07418
52,0.813533,0,2.3533,-0,6.07976e-08,0,0,0,0,0,0,1.01711,1.14845,0.0127224,1.53414,0.941321,-0.155542,-0.000135883,0.000387362,2.21747e-05,0.000411103,1.1354,0,0,0,0,5.23219
53,0.816308,0,2.36133,-0,6.07974e-08,0,0,0,0,0,0,1.02998,1.14845,0.0114986,1.5427,0.944531,-0.149123,-0.000113386,0.000421703,2.19297e-05,0.000437231,1.1354,0,0,0,0,5.39625
54,0.818543,0,2.36772,-0,6.07961e-08,0,0,0,0,0,0,1.04215,1.14845,0.010292,1.55084,0.947088,-0.144009,-9.32198e-05,0.000454747,2.18931e-05,0.00046472,1.13536,0,0,0,0,5.55698
55,0.819218,0,2.36962,-0,6.07951e-08,0,0,0,0,0,0,1.04611,1.14845,0.00988056,1.55351,0.947849,-0.142487,-8.71619e-05,0.000465596,2.19655e-05,0.000474193,1.13534,0,0,0,0,5.61039
56,0.820517,0,2.37329,-0,6.07934e-08,0,0,0,0,0,0,1.05358,1.14845,0.00910557,1.55854,0.949315,-0.139554,-7.66718e-05,0.000480925,2.20461e-05,0.000487497,1.1353,0,0,0,0,5.68111
57,0.822094,0,2.37763,-0,6.07892e-08,0,0,0,0,0,0,1.06428,1.14845,0.00794319,1.56579,0.951054,-0.136077,-6.40587e-05,0.000502096,2.24477e-05,0.000506663,1.13519,0,0,0,0,5.77674
58,0.823697,0,2.38197,-0,6.07834e-08,0,0,0,0,0,0,1.07425,1.14845,0.00681017,1.57257,0.952786,-0.132613,-5.4624e-05,0.000520888,2.30643e-05,0.000524252,1.13505,0,0,0,0,5.86175
59,0.824711,0,2.38451,-0,6.0776e-08,0,0,0,0,0,0,1.0835,1.14845,0.00571298,1.57891,0.953804,-0.130576,-4.91567e-05,0.00053638,2.39242e-05,0.000539159,1.13487,0,0,0,0,5.92671
60,0.826451,0,2.38908,-0,6.07671e-08,0,0,0,0,0,0,1.09208,1.14845,0.0046582,1.5848,0.955631,-0.126922,-4.51919e-05,0.00054852,2.46907e-05,0.000550933,1.13464,0,0,0,0,5.97759
61,0.826905,0,2.38987,-0,6.07571e-08,0,0,0,0,0,0,1.10005,1.14845,0.00365081,1.5903,0.955948,-0.126288,-4.36497e-05,0.000554372,2.53255e-05,0.000556664,1.1344,0,0,0,0,5.99705
62,0.829986,0,2.39813,-0,6.07448e-08,0,0,0,0,0,0,1.10749,1.14845,0.00269306,1.59545,0.959254,-0.119677,-3.43214e-05,0.000553811,2.45435e-05,0.000555416,1.13409,0,0,0,0,5.99095
63,0.829539,0,2.39594,-0,6.07276e-08,0,0,0,0,0,0,1.11449,1.14845,0.0017778,1.60032,0.958376,-0.121433,-1.2699e-05,0.000530888,2.12619e-05,0.000531466,1.13367,0,0,0,0,5.86162
64,0.838906,0,2.42123,-0,6.06944e-08,0,0,0,0,0,0,1.12118,1.14845,0.000887687,1.60499,0.968492,-0.101201,9.21129e-05,0.000460821,4.96433e-06,0.000469963,1.13284,0,0,0,0,5.55129
65,0.849644,0,2.44958,-0,6.06452e-08,0,0,0,0,0,0,1.1277,1.14845,0,1.60955,0.979831,-0.0785236,1.30185e-05,4.64943e-05,-0.000617359,0.000619244,1.13162,0,0,0,0,6.39987
66,0.850494,0,2.44951,-0,6.05982e-08,0,0,0,0,0,0,1.04611,1.14845,-0.00988056,1.55351,0.979803,-0.0785792,0.00102513,0.000218001,9.95075e-05,0.00105277,1.13046,0,0,0,0,8.54526
67,0.849271,0,2.44589,-0,6.05964e-08,0,0,0,0,0,0,1.04215,1.14845,-0.010292,1.55084,0.978356,-0.0814729,0.00102967,0.000219002,9.83883e-05,0.00105729,1.13041,0,0,0,0,8.56571
68,0.845618,0,2.43505,-0,6.05904e-08,0,0,0,0,0,0,1.02998,1.14845,-0.0114986,1.5427,0.974019,-0.0901465,0.00104339,0.000222449,9.55086e-05,0.00107111,1.13026,0,0,0,0,8.62509
69,0.841832,0,2.42379,-0,6.05836e-08,0,0,0,0,0,0,1.01711,1.14845,-0.0127224,1.53414,0.969515,-0.0991556,0.00105786,0.000225815,9.30158e-05,0.00108568,1.1301,0,0,0,0,8.67887
70,0.837509,0,2.41094,-0,6.0576e-08,0,0,0,0,0,0,1.00357,1.14845,-0.0139594,1.52521,0.964376,-0.109433,0.00107277,0.000229236,9.07166e-05,0.00110073,1.12991,0,0,0,0,8.72964
71,0.832328,0,2.39556,-0,6.05672e-08,0,0,0,0,0,0,0.989407,1.14845,-0.0152024,1.51595,0.958226,-0.121733,0.00109003,0.000232965,8.84594e-05,0.00111815,1.12969,0,0,0,0,8.77854
72,0.826005,0,2.37683,-0,6.0557e-08,0,0,0,0,0,0,0.974687,1.14845,-0.0164383,1.50639,0.950734,-0.136718,0.00111116,0.000236625,8.59261e-05,0.00113932,1.12944,0,0,0,0,8.83511
73,0.865891,0,2.49472,-0,6.06141e-08,0,0,0,0,0,0,1.12118,1.14845,-0.000887687,1.60499,0.997886,-0.0424117,0.00109948,0.000248316,0.000138584,0.00113566,1.13085,0,0,0,0,8.78047
74,0.866984,0,2.49799,-0,6.06165e-08,0,0,0,0,0,0,1.11449,1.14845,-0.0017778,1.60032,0.999198,-0.0397889,0.000965057,0.000206945,0.000119608,0.000994217,1.13091,0,0,0,0,8.2133
75,0.866485,0,2.49691,-0,6.06228e-08,0,0,0,0,0,0,1.10749,1.14845,-0.00269306,1.59545,0.998763,-0.0406595,0.000940724,0.000201311,0.000114731,0.00096884,1.13107,0,0,0,0,8.10401
76,0.864699,0,2.49171,-0,6.0622e-08,0,0,0,0,0,0,1.10005,1.14845,-0.00365081,1.5903,0.996685,-0.0448137,0.000940222,0.000200617,0.000112787,0.00096798,1.13105,0,0,0,0,8.10915
77,0.862337,0,2.48476,-0,6.06193e-08,0,0,0,0,0,0,1.09208,1.14845,-0.0046582,1.5848,0.993905,-0.0503739,0.000949606,0.000201897,0.000111301,0.000977191,1.13098,0,0,0,0,8.15741
78,0.859608,0,2.47669,-0,6.06154e-08,0,0,0,0,0,0,1.0835,1.14845,-0.00571298,1.57891,0.990677,-0.0568315,0.000963343,0.000204074,0.000109391,0.000990779,1.13089,0,0,0,0,8.2308
79,0.856795,0,2.46835,-0,6.06111e-08,0,0,0,0,0,0,1.07425,1.14845,-0.00681017,1.57257,0.98734,-0.0635039,0.000979652,0.000207137,0.000107033,0.00100702,1.13078,0,0,0,0,8.31604
80,0.854257,0,2.46079,-0,6.06065e-08,0,0,0,0,0,0,1.06428,1.14845,-0.00794319,1.56579,0.984316,-0.0695521,0.000996838,0.000210938,0.000104289,0.00102423,1.13066,0,0,0,0,8.40339
81,0.85188,0,2.45368,-0,6.06016e-08,0,0,0,0,0,0,1.05358,1.14845,-0.00910557,1.55854,0.981473,-0.0752388,0.00101409,0.000215164,0.000101374,0.00104161,1.13054,0,0,0,0,8.49098
82,0.772462,0,2.21937,-0,6.04875e-08,0,0,0,0,0,0,0.862446,1.14845,-0.0226183,1.4364,0.88775,-0.262685,0.00133843,0.000249388,2.70548e-05,0.00136173,1.12772,0,0,0,0,9.31794
83,0.769071,0,2.20943,-0,6.04833e-08,0,0,0,0,0,0,0.846188,1.14845,-0.0228315,1.42671,0.883771,-0.270642,0.00136719,0.000254857,1.28108e-05,0.0013908,1.12761,0,0,0,0,9.38249
84,0.767681,0,2.2053,-0,6.04805e-08,0,0,0,0,0,0,0.83017,1.14845,-0.0228541,1.41726,0.882121,-0.273943,0.00139315,0.000261836,-1.39068e-06,0.00141754,1.12754,0,0,0,0,9.45002
85,0.76823,0,2.20682,-0,6.04793e-08,0,0,0,0,0,0,0.814489,1.14845,-0.0227026,1.40813,0.882728,-0.272728,0.00141672,0.000269131,-1.51341e-05,0.00144213,1.12751,0,0,0,0,9.51704
86,0.77059,0,2.21365,-0,6.04803e-08,0,0,0,0,0,0,0.799241,1.14845,-0.0223982,1.39936,0.885459,-0.267266,0.0014372,0.000274849,-2.82909e-05,0.00146352,1.12754,0,0,0,0,9.58156
87,0.774662,0,2.22558,-0,6.0485e-08,0,0,0,0,0,0,0.784516,1.14845,-0.0219626,1.391,0.890232,-0.257721,0.00145206,0.000276738,-4.09805e-05,0.00147877,1.12766,0,0,0,0,9.63219
88,0.780484,0,2.24274,-0,6.04939e-08,0,0,0,0,0,0,0.770396,1.14845,-0.0214148,1.38308,0.897097,-0.24399,0.00146075,0.000273854,-5.35605e-05,0.00148716,1.12788,0,0,0,0,9.66885
89,0.788229,0,2.26561,-0,6.05062e-08,0,0,0,0,0,0,0.75696,1.14845,-0.0207694,1.37563,0.906245,-0.225695,0.0014664,0.000266755,-6.66681e-05,0.00149196,1.12818,0,0,0,0,9.69827
90,0.798135,0,2.2948,-0,6.05203e-08,0,0,0,0,0,0,0.744277,1.14845,-0.0200362,1.36868,0.91792,-0.202345,0.00147118,0.000256536,-8.10045e-05,0.00149558,1.12853,0,0,0,0,9.73249
91,0.810386,0,2.33082,-0,6.05357e-08,0,0,0,0,0,0,0.732408,1.14845,-0.0192225,1.36225,0.932326,-0.173532,0.00147451,0.000244448,-9.7039e-05,0.00149778,1.12891,0,0,0,0,9.77252
