Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
43,0.83576,0,2.41529,-0,6.07538e-08,0,0,0,0,0,0,1.11073,1.18434,0.00355868,1.62369,0.966116,-0.105953,1.07152e-05,0.000275964,-1.88535e-05,0.000276815,1.13432,0,0,0,0,4.2445
44,0.832995,0,2.40655,-0,6.07394e-08,0,0,0,0,0,0,1.118,1.18434,0.00239881,1.62867,0.962618,-0.112948,2.03308e-05,0.000263175,-6.39671e-06,0.000264037,1.13396,0,0,0,0,4.13043
45,0.827734,0,2.39045,-0,6.07223e-08,0,0,0,0,0,0,1.12484,1.18434,0.00144865,1.63338,0.956181,-0.125823,2.62229e-05,0.0002418,2.65377e-06,0.000243233,1.13354,0,0,0,0,3.89335
46,0.824526,0,2.38031,-0,6.07054e-08,0,0,0,0,0,0,1.13138,1.18434,0.000661215,1.63789,0.952122,-0.13394,6.62749e-05,0.00020273,2.39798e-06,0.000213302,1.13311,0,0,0,0,3.53998
47,0.705071,0,2.03447,-0,6.06834e-08,0,0,0,0,0,0,0.846959,1.18434,0.0223364,1.45619,0.813788,-0.41061,3.71804e-05,7.81675e-05,-7.89143e-06,8.69185e-05,1.13257,0,0,0,0,3.13325
48,0.721939,0,2.08338,-0,6.06886e-08,0,0,0,0,0,0,0.862614,1.18434,0.0223143,1.46535,0.833353,-0.371479,3.5991e-05,9.14779e-05,-9.68259e-06,9.87791e-05,1.1327,0,0,0,0,3.17786
49,0.738045,0,2.13009,-0,6.06936e-08,0,0,0,0,0,0,0.878504,1.18434,0.0221059,1.47476,0.852037,-0.33411,1.67985e-05,0.000109214,-1.09929e-05,0.000111044,1.13282,0,0,0,0,3.14666
50,0.75274,0,2.1728,-0,6.06998e-08,0,0,0,0,0,0,0.89453,1.18434,0.0217031,1.48435,0.869119,-0.299947,-1.69685e-05,0.000126701,-1.06635e-05,0.000128276,1.13298,0,0,0,0,3.12106
51,0.765526,0,2.21016,-0,6.07091e-08,0,0,0,0,0,0,0.910594,1.18434,0.0211092,1.49408,0.884063,-0.270059,-5.86742e-05,0.000142839,-8.38642e-06,0.000154648,1.13321,0,0,0,0,3.22137
52,0.775607,0,2.23985,-0,6.07212e-08,0,0,0,0,0,0,0.926598,1.18434,0.0203388,1.50388,0.895941,-0.246302,-9.85198e-05,0.000158576,-4.71881e-06,0.000186748,1.13351,0,0,0,0,3.45393
53,0.782847,0,2.26145,-0,6.07352e-08,0,0,0,0,0,0,0.94245,1.18434,0.0194168,1.51369,0.904581,-0.229023,-0.000130117,0.000176072,-5.56923e-07,0.000218934,1.13385,0,0,0,0,3.72435
54,0.787908,0,2.27679,-0,6.07496e-08,0,0,0,0,0,0,0.958057,1.18434,0.0183749,1.52344,0.910716,-0.216752,-0.000149995,0.00019497,3.46815e-06,0.000246016,1.13421,0,0,0,0,3.95297
55,0.790136,0,2.28359,-0,6.07569e-08,0,0,0,0,0,0,0.966224,1.18434,0.017772,1.52858,0.913438,-0.211309,-0.000152671,0.000203729,5.30269e-06,0.000254641,1.13439,0,0,0,0,4.02786
56,0.761397,0,2.18948,-0,6.05271e-08,0,0,0,0,0,0,0.751412,1.18434,-0.0187871,1.40272,0.875794,-0.286597,0.00141142,0.000526261,-5.16458e-05,0.00150723,1.1287,0,0,0,0,9.41727
57,0.76209,0,2.19153,-0,6.05282e-08,0,0,0,0,0,0,0.75073,1.18434,-0.0187321,1.40236,0.876614,-0.284957,0.00141173,0.000525237,-5.29582e-05,0.0015072,1.12873,0,0,0,0,9.41913
58,0.518778,0,1.4943,-0,6.06018e-08,0,0,0,0,0,0,0.75073,1.18434,0.0187321,1.40236,0.597719,-0.842747,4.97338e-05,1.21148e-05,2.75512e-06,5.12622e-05,1.13055,0,0,0,0,1.3525
59,0.525664,0,1.51431,-0,6.06086e-08,0,0,0,0,0,0,0.751412,1.18434,0.0187871,1.40272,0.605724,-0.826736,2.08903e-05,2.66529e-05,-1.12877e-06,3.38829e-05,1.13072,0,0,0,0,1.17117
60,0.590174,0,1.70209,-0,6.06606e-08,0,0,0,0,0,0,0.763012,1.18434,0.0195823,1.40898,0.680836,-0.676513,-8.25083e-05,0.000130048,-1.87188e-05,0.000155147,1.132,0,0,0,0,2.66278
61,0.614579,0,1.77264,-0,6.06647e-08,0,0,0,0,0,0,0.775408,1.18434,0.0202988,1.41574,0.709055,-0.620074,-6.57058e-05,0.000151061,-1.93598e-05,0.000165865,1.13211,0,0,0,0,2.85125
62,0.631192,0,1.82038,-0,6.06605e-08,0,0,0,0,0,0,0.78854,1.18434,0.0209297,1.42299,0.728152,-0.58188,-4.2962e-05,0.00013505,-1.58279e-05,0.0001426,1.132,0,0,0,0,2.76619
63,0.650329,0,1.8757,-0,6.06637e-08,0,0,0,0,0,0,0.802339,1.18434,0.0214651,1.43069,0.75028,-0.537625,-1.87874e-05,0.000107869,-1.14674e-05,0.000110091,1.13208,0,0,0,0,2.68992
64,0.668573,0,1.92856,-0,6.06693e-08,0,0,0,0,0,0,0.816731,1.18434,0.0218907,1.43881,0.771424,-0.495337,5.5202e-06,8.43e-05,-8.12707e-06,8.48705e-05,1.13222,0,0,0,0,2.79746
65,0.686861,0,1.98163,-0,6.06765e-08,0,0,0,0,0,0,0.831634,1.18434,0.0221883,1.44733,0.79265,-0.452884,2.48373e-05,7.43418e-05,-7.01823e-06,7.86947e-05,1.1324,0,0,0,0,2.99326
66,0.792291,0,2.29009,-0,6.07624e-08,0,0,0,0,0,0,0.973334,1.18434,0.0171842,1.53308,0.916037,-0.20611,-0.000150196,0.000207593,4.97056e-06,0.000256278,1.13453,0,0,0,0,4.05908
67,0.74952,0,2.15405,-0,6.04998e-08,0,0,0,0,0,0,0.775408,1.18434,-0.0202988,1.41574,0.861618,-0.314949,0.00139358,0.000542732,-1.57012e-05,0.00149562,1.12802,0,0,0,0,9.3702
68,0.753853,0,2.16707,-0,6.05119e-08,0,0,0,0,0,0,0.763012,1.18434,-0.0195823,1.40898,0.866828,-0.304529,0.00140435,0.000537736,-3.26538e-05,0.00150413,1.12832,0,0,0,0,9.38728
69,1.18817,0,3.4511,-0,6.09848e-08,0,0,0,0,0,0,0.682199,1.18434,-0.00397289,1.36677,1.38044,0.722698,0.000503676,0.000771599,2.88935e-05,0.000921895,1.14005,0,0,0,0,8.62156
70,1.1667,0,3.39813,-0,6.11101e-08,0,0,0,0,0,0,0.681367,1.18434,-0.00196043,1.36635,1.35925,0.68032,0.000471929,0.000979255,0.000418427,0.00116479,1.14317,0,0,0,0,8.94206
71,1.14963,0,3.43626,-0,6.24032e-08,0,0,0,0,0,0,0.680994,1.18434,0,1.36616,1.37451,0.710827,0.000472302,0.000831186,0.00110426,0.00146059,1.17572,0,0,0,0,4.34285
72,0.952883,0,2.79917,-0,6.15095e-08,0,0,0,0,0,0,0.681367,1.18434,0.00196043,1.36635,1.11967,0.201151,0.00099806,0.000701354,0.00141157,0.00186562,1.15315,0,0,0,0,10.248
73,0.854396,0,2.48483,-0,6.10245e-08,0,0,0,0,0,0,0.682199,1.18434,0.00397289,1.36677,0.993931,-0.0503218,0.00121663,0.000462579,0.00156463,0.00203525,1.14105,0,0,0,0,10.7094
74,0.768239,0,2.20968,-0,6.05368e-08,0,0,0,0,0,0,0.740655,1.18434,-0.0178217,1.39698,0.883873,-0.27044,0.00142719,0.000515589,-4.9046e-05,0.00151826,1.12894,0,0,0,0,9.45993
75,0.777055,0,2.23582,-0,6.05517e-08,0,0,0,0,0,0,0.730781,1.18434,-0.0168443,1.39175,0.894327,-0.249531,0.00143568,0.000501433,-5.01446e-05,0.00152155,1.12931,0,0,0,0,9.49889
76,0.788026,0,2.26847,-0,6.05734e-08,0,0,0,0,0,0,0.721813,1.18434,-0.0158731,1.38705,0.907389,-0.223407,0.00143702,0.000487128,-5.69042e-05,0.00151841,1.12984,0,0,0,0,9.49859
77,0.802049,0,2.31043,-0,6.06056e-08,0,0,0,0,0,0,0.713763,1.18434,-0.0149121,1.38287,0.924171,-0.189843,0.00141956,0.000469164,-6.99076e-05,0.00149671,1.13064,0,0,0,0,9.42944
78,0.817562,0,2.35703,-0,6.06443e-08,0,0,0,0,0,0,0.706626,1.18434,-0.0139566,1.37919,0.942813,-0.152558,0.00137904,0.000441379,-9.05053e-05,0.00145078,1.1316,0,0,0,0,9.35995
79,0.830942,0,2.39754,-0,6.06825e-08,0,0,0,0,0,0,0.700379,1.18434,-0.0129915,1.37599,0.959018,-0.120149,0.0013588,0.000407345,-0.000133795,0.00142484,1.13255,0,0,0,0,9.26025
80,0.855453,0,2.47094,-0,6.07317e-08,0,0,0,0,0,0,0.695008,1.18434,-0.0119073,1.37326,0.988377,-0.0614306,0.00132023,0.000379403,-0.000222334,0.00139154,1.13377,0,0,0,0,9.19588
81,0.914707,0,2.64538,-0,6.07879e-08,0,0,0,0,0,0,0.690529,1.18434,-0.0105206,1.37098,1.05815,0.0781201,0.00121634,0.000411837,-0.000339723,0.00132834,1.13516,0,0,0,0,9.21964
82,1.00931,0,2.92277,-0,6.0847e-08,0,0,0,0,0,0,0.686971,1.18434,-0.00875174,1.36918,1.16911,0.30003,0.00100081,0.000512618,-0.000383756,0.00118813,1.13663,0,0,0,0,9.10074
83,1.10194,0,3.19437,-0,6.0895e-08,0,0,0,0,0,0,0.684312,1.18434,-0.00670388,1.36784,1.27775,0.517309,0.000772171,0.000638844,-0.000313141,0.00104997,1.13782,0,0,0,0,8.86604
84,1.18654,0,3.44299,-0,6.09397e-08,0,0,0,0,0,0,0.682469,1.18434,-0.00452082,1.36691,1.37719,0.716205,0.0005311,0.000724486,-8.78964e-05,0.000902592,1.13893,0,0,0,0,8.47006
85,0.825108,0,2.38888,-0,6.08375e-08,0,0,0,0,0,0,0.682469,1.18434,0.00452082,1.36691,0.955552,-0.12708,0.00127688,0.000411767,0.00158631,0.00207758,1.13639,0,0,0,0,10.7333
86,0.669364,0,1.92734,-0,6.0585e-08,0,0,0,0,0,0,0.684312,1.18434,0.00670388,1.36784,0.770934,-0.496316,0.00168765,0.000153132,0.00163132,0.00235219,1.13013,0,0,0,0,10.3784
87,0.517332,0,1.4842,-0,6.04198e-08,0,0,0,0,0,0,0.686971,1.18434,0.00875174,1.36918,0.593681,-0.850823,0.00212975,-0.000135008,0.00155293,0.00263926,1.12604,0,0,0,0,9.7529
88,0.392645,0,1.12423,-0,6.03305e-08,0,0,0,0,0,0,0.690529,1.18434,0.0105206,1.37098,0.44969,-1.1388,0.00229225,-0.000376858,0.00119801,0.00261374,1.12384,0,0,0,0,8.51014
89,0.316791,0,0.906805,-0,6.03176e-08,0,0,0,0,0,0,0.695008,1.18434,0.0119073,1.37326,0.362722,-1.31274,0.00208558,-0.000468211,0.000767316,0.00227105,1.12352,0,0,0,0,7.16877
90,0.288497,0,0.826221,-0,6.0336e-08,0,0,0,0,0,0,0.700379,1.18434,0.0129915,1.37599,0.330488,-1.37721,0.00180097,-0.000464649,0.000504781,0.00192722,1.12397,0,0,0,0,6.35278
91,0.289812,0,0.830361,-0,6.03547e-08,0,0,0,0,0,0,0.706626,1.18434,0.0139566,1.37919,0.332144,-1.3739,0.00158915,-0.000445055,0.000383464,0.00169426,1.12443,0,0,0,0,6.03105
92,0.30226,0,0.86648,-0,6.03797e-08,0,0,0,0,0,0,0.713763,1.18434,0.0149121,1.38287,0.346592,-1.345,0.00142977,-0.000440603,0.000316283,0.00152918,1.12505,0,0,0,0,5.86683
93,0.318851,0,0.914562,-0,6.04096e-08,0,0,0,0,0,0,0.721813,1.18434,0.0158731,1.38705,0.365825,-1.30653,0.00126342,-0.000436243,0.000257188,0.00136113,1.12579,0,0,0,0,5.7457
94,0.348451,0,1.00037,-0,6.04542e-08,0,0,0,0,0,0,0.730781,1.18434,0.0168443,1.39175,0.40015,-1.23788,0.000997222,-0.000385658,0.00018657,0.00108535,1.12689,0,0,0,0,5.39258
95,0.419736,0,1.20618,-0,6.0497e-08,0,0,0,0,0,0,0.740655,1.18434,0.0178217,1.39698,0.482474,-1.07324,0.000515352,-0.000225254,8.94654e-05,0.000569501,1.12795,0,0,0,0,4.25497
