"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633192551994360e-05, 1.320848003504984e+00, 6.955360319782069e-01, 1.011604931159880e-01, 3.778244580451943e+00
1, 9.990000128750000e-01, -1.454406184923616e-04, 1.188619153296618e+00, 7.003271904226454e-01, 1.023480042953992e-01, 3.412133446704961e+00
2, 9.977599978450000e-01, -3.271597077893920e-04, 1.180054900518942e+00, 7.525175678899074e-01, 1.117693648676264e-01, 3.397842550803271e+00
3, 9.960200190539999e-01, -5.880509054741896e-04, 1.167049282313591e+00, 7.721643891827764e-01, 1.189607963594991e-01, 3.365817178796817e+00
4, 9.937800168990000e-01, -9.403215026928098e-04, 1.159003443198223e+00, 7.803680958702460e-01, 1.280222003730621e-01, 3.345492195172239e+00
5, 9.910500049590000e-01, -1.403399641146777e-03, 1.153461540019864e+00, 7.879810761546324e-01, 1.409834426597734e-01, 3.332144851775432e+00
6, 9.878399968150000e-01, -2.003093828390375e-03, 1.145934028901799e+00, 7.949031098627565e-01, 1.570614354664574e-01, 3.313401763773895e+00
7, 9.841300249100000e-01, -2.770688291058856e-03, 1.135254587434506e+00, 8.049365300789568e-01, 1.747364068742273e-01, 3.286813381737701e+00
8, 9.799500107769999e-01, -3.715859691349400e-03, 1.120187039400433e+00, 8.193577104088928e-01, 1.912393902041047e-01, 3.249228521521663e+00
9, 9.752799868580000e-01, -4.836301220365391e-03, 1.100828874662161e+00, 8.381830946359634e-01, 2.031479254524295e-01, 3.200884622675581e+00
10, 9.701499938960000e-01, -6.091060421970907e-03, 1.078317079620624e+00, 8.599349297563408e-01, 2.076941404116769e-01, 3.144557074103435e+00
11, 9.645400047300000e-01, -7.430254877700583e-03, 1.055091583667342e+00, 8.817728380437114e-01, 2.036690878257428e-01, 3.086268820067407e+00
12, 9.584699869160000e-01, -8.788871314731680e-03, 1.034958792254992e+00, 9.006351940370771e-01, 1.922271097020421e-01, 3.035666549696566e+00
13, 9.519400000570000e-01, -1.011953739359490e-02, 1.020886852371926e+00, 9.144259839804801e-01, 1.766209545072913e-01, 3.000294249372084e+00
14, 9.449599981310000e-01, -1.139831937984752e-02, 1.013555447181545e+00, 9.226876644178370e-01, 1.608041918845664e-01, 2.981884509957257e+00
15, 9.375399947170000e-01, -1.262914200968472e-02, 1.011384142091144e+00, 9.263685921858195e-01, 1.478649663746810e-01, 2.976424063559233e+00
16, 9.296900033950000e-01, -1.383568316487456e-02, 1.011799137165727e+00, 9.272823742681440e-01, 1.391695997250176e-01, 2.977430133161324e+00
17, 9.214000105860000e-01, -1.505148410677486e-02, 1.012480577789173e+00, 9.272375723381923e-01, 1.344862350850475e-01, 2.979075701751464e+00
18, 9.126999974250000e-01, -1.629990808968641e-02, 1.011985205555314e+00, 9.274978663061326e-01, 1.326316396476017e-01, 2.977737592891498e+00
19, 9.035800099370001e-01, -1.759973353187712e-02, 1.009828192985998e+00, 9.286151450820841e-01, 1.322328192776897e-01, 2.972197905611688e+00
20, 8.940600156780000e-01, -1.895420179870470e-02, 1.006182530161271e+00, 9.306374274708419e-01, 1.321878549167562e-01, 2.962900181402377e+00
21, 8.841500282290000e-01, -2.035957052879699e-02, 1.001499074201841e+00, 9.333025309582870e-01, 1.318399375344240e-01, 2.950974888612275e+00
22, 8.738499879840000e-01, -2.180910543430300e-02, 9.962528099013093e-01, 9.362829847525643e-01, 1.309383579589072e-01, 2.937612736919182e+00
23, 8.631799817090000e-01, -2.329221322589389e-02, 9.908288871132519e-01, 9.393320372314706e-01, 1.295017180654172e-01, 2.923789344561850e+00
24, 8.521599769590000e-01, -2.479941512380759e-02, 9.854401863572591e-01, 9.422745622899605e-01, 1.276619976114108e-01, 2.910036044677114e+00
25, 8.407700061800000e-01, -2.632837949520534e-02, 9.801729725352862e-01, 9.450548543076360e-01, 1.255767509802511e-01, 2.896574599531323e+00
26, 8.290500044819999e-01, -2.787021598333102e-02, 9.750208489906541e-01, 9.476634855869336e-01, 1.233556367129081e-01, 2.883387903209447e+00
27, 8.170099854470000e-01, -2.942117828972242e-02, 9.699401093351250e-01, 9.501341055478364e-01, 1.210622156054845e-01, 2.870369073890322e+00
28, 8.046399950980000e-01, -3.098043989985257e-02, 9.648778536639908e-01, 9.524768607070050e-01, 1.187139104343372e-01, 2.857378910708752e+00
29, 7.919700145720000e-01, -3.254208650530539e-02, 9.598124344578591e-01, 9.547175308674415e-01, 1.162997859391032e-01, 2.844365822236100e+00
30, 7.790099978450000e-01, -3.410258136868621e-02, 9.547338620044321e-01, 9.568823013674449e-01, 1.138038899609298e-01, 2.831309772965596e+00
31, 7.657799720760000e-01, -3.565691965670497e-02, 9.496124237992493e-01, 9.589594191163709e-01, 1.112015552136355e-01, 2.818127137747894e+00
32, 7.522799968720000e-01, -3.720220959049202e-02, 9.444211827501362e-01, 9.609530766847617e-01, 1.084777096069478e-01, 2.804746877333215e+00
33, 7.385200262070000e-01, -3.873417344112527e-02, 9.391803856213211e-01, 9.628684105365841e-01, 1.056246005071838e-01, 2.791224684619293e+00
34, 7.245299816130000e-01, -4.024632677589922e-02, 9.339407334198849e-01, 9.646875254306564e-01, 1.026376864597646e-01, 2.777690661738463e+00
35, 7.103199958800001e-01, -4.173450856991877e-02, 9.287392160357172e-01, 9.663888707172700e-01, 9.951899232871250e-02, 2.764236941079146e+00
36, 6.958900094030001e-01, -4.319567900979453e-02, 9.236194561142385e-01, 9.679958134820168e-01, 9.628086394328320e-02, 2.750986576025095e+00
37, 6.812700033190000e-01, -4.462394088188092e-02, 9.185747017291237e-01, 9.694643186672598e-01, 9.292833781030771e-02, 2.737907924675837e+00
38, 6.664699912070000e-01, -4.601574503663058e-02, 9.136383502342031e-01, 9.708240135403357e-01, 8.947944210731393e-02, 2.725098461600616e+00
39, 6.514999866490000e-01, -4.736780016636943e-02, 9.088237573828657e-01, 9.720704494125718e-01, 8.594880898489678e-02, 2.712591867690526e+00
40, 6.363800168040000e-01, -4.867624918413012e-02, 9.041472102183723e-01, 9.731934678584673e-01, 8.235113561255152e-02, 2.700427676253555e+00
41, 6.211299896240000e-01, -4.993769384749128e-02, 8.996409761294230e-01, 9.742169004881741e-01, 7.870393125362701e-02, 2.688698147462767e+00
42, 6.057599782940000e-01, -5.114994616543568e-02, 8.953037173990929e-01, 9.751207928830501e-01, 7.502029369586283e-02, 2.677392669110861e+00
43, 5.902799963950000e-01, -5.231111831905059e-02, 8.911426378487055e-01, 9.759396569873867e-01, 7.131645953490535e-02, 2.666540217822281e+00
44, 5.747100114820000e-01, -5.341891196250523e-02, 8.871249693211830e-01, 9.766515681781416e-01, 6.760140006649723e-02, 2.656046249757319e+00
45, 5.590599775310000e-01, -5.447209061876831e-02, 8.832785484350855e-01, 9.772923302577018e-01, 6.388982410452089e-02, 2.645994930648268e+00
46, 5.433599948880000e-01, -5.546839806185518e-02, 8.796613743855237e-01, 9.778399912422961e-01, 6.018515737289291e-02, 2.636531585796094e+00
47, 5.276100039480000e-01, -5.640780773651622e-02, 8.763628793154036e-01, 9.783307964860454e-01, 5.649788323566497e-02, 2.627902815564304e+00
48, 5.118399858470000e-01, -5.728865537848245e-02, 8.733105027938960e-01, 9.787468272391326e-01, 5.282506598681799e-02, 2.619909713384701e+00
49, 4.960500001910000e-01, -5.811116884544621e-02, 8.702852533728571e-01, 9.791263307410475e-01, 4.917095975033389e-02, 2.611985549564075e+00
50, 4.802699983120000e-01, -5.887407550014048e-02, 8.670835800426218e-01, 9.794221842133003e-01, 4.552640932895048e-02, 2.603577920133316e+00
51, 4.645099937920000e-01, -5.957724064237201e-02, 8.640459767784902e-01, 9.796259628884628e-01, 4.188506506137929e-02, 2.595582019315827e+00
52, 4.487800002100000e-01, -6.022046756124510e-02, 8.623855662626613e-01, 9.797230462965645e-01, 3.823745605599535e-02, 2.591188779469832e+00
53, 4.331099987030000e-01, -6.080274609201176e-02, 8.639964974380221e-01, 9.797964165742330e-01, 3.457136818247063e-02, 2.595414356196282e+00
54, 4.174999892710000e-01, -6.132415885530482e-02, 8.699367252160132e-01, 9.799136379206442e-01, 3.087470589063858e-02, 2.611078681564770e+00
55, 4.019699990750000e-01, -6.178389207543662e-02, 8.770485568926939e-01, 9.801197980321372e-01, 2.712754020670788e-02, 2.629884684449977e+00
56, 3.865399956700000e-01, -6.218106274898885e-02, 8.754308207934760e-01, 9.803903931935299e-01, 2.330743331954013e-02, 2.625667140429654e+00
57, 3.712300062180000e-01, -6.251469313053859e-02, 8.536201286015412e-01, 9.801408502664472e-01, 1.937630960193538e-02, 2.568060488779087e+00
58, 3.560400009160000e-01, -6.278401419321267e-02, 8.147457038075657e-01, 9.778605541297071e-01, 1.529150352195274e-02, 2.465300288954135e+00
59, 3.409900069240000e-01, -6.298757758605239e-02, 7.851507856204825e-01, 9.746238172670069e-01, 1.106278410651252e-02, 2.386993214469627e+00
60, 3.261100053790000e-01, -6.312374432607890e-02, 7.747942453255665e-01, 9.726972700981390e-01, 6.687613492132113e-03, 2.359392046569800e+00
61, 3.113999962810000e-01, -6.319101863651254e-02, 7.747406422176089e-01, 9.722193918021445e-01, 2.118668874210541e-03, 2.359074154684686e+00
62, 2.968699932100000e-01, -6.318746441249802e-02, 7.766043561359615e-01, 9.723630244327824e-01, -2.696081133894212e-03, 2.363963482635248e+00
63, 2.825500071050000e-01, -6.311102596960108e-02, 7.773079758462542e-01, 9.724171609263382e-01, -7.798330974208558e-03, 2.365819456099970e+00
