"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
15, 9.375399947170000e-01, -1.355173705377461e-02, 8.683923844617360e-02, -1.331348237811660e-01, -1.630784047318224e-01, 2.315034088997059e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.314966816322913e-03
16, 9.296900033950000e-01, -1.477554192782963e-02, 7.886994750757320e-02, -1.252653613210495e-01, -1.483726795707015e-01, 2.096703856443764e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.612741059643746e-03
17, 9.214000105860000e-01, -1.599452076060942e-02, 7.041377972544122e-02, -1.157559699903382e-01, -1.399939492029239e-01, 1.868252610203749e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.961728526972613e-03
18, 9.126999974250000e-01, -1.723925044204500e-02, 6.557060720571688e-02, -1.098496270357715e-01, -1.364362362026065e-01, 1.732534848247732e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.385195438790472e-03
19, 9.035800099370001e-01, -1.853309198716229e-02, 6.521865134187857e-02, -1.089653566357837e-01, -1.355624168374538e-01, 1.716365127782236e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.650051736435057e-03
20, 8.940600156780000e-01, -1.988103354206930e-02, 6.886624661421971e-02, -1.127358820476390e-01, -1.356762474127106e-01, 1.803111728904921e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.884781447383830e-03
21, 8.841500282290000e-01, -2.127896695544783e-02, 7.527588058877401e-02, -1.197938418770813e-01, -1.356684212538715e-01, 1.962092088608385e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.239925974141499e-03
22, 8.738499879840000e-01, -2.271872814055017e-02, 8.313493623384895e-02, -1.286288305819824e-01, -1.349836341319943e-01, 2.159552470204017e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.804797933370676e-03
23, 8.631799817090000e-01, -2.418816486824180e-02, 9.153191239674323e-02, -1.381303701213367e-01, -1.336054952551883e-01, 2.369506950912755e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.504184547871720e-03
24, 8.521599769590000e-01, -2.567666966974382e-02, 9.974620899152302e-02, -1.474536781978380e-01, -1.316126841705836e-01, 2.576316028505202e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.384866070176882e-03
25, 8.407700061800000e-01, -2.718134121977302e-02, 1.076147938681280e-01, -1.563603247568718e-01, -1.292982286735325e-01, 2.772437128234786e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.323683063268240e-03
26, 8.290500044819999e-01, -2.869345282018877e-02, 1.150167508925808e-01, -1.647162053988602e-01, -1.267896090657054e-01, 2.958544088384192e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.315338109208841e-03
27, 8.170099854470000e-01, -3.020986617453763e-02, 1.221250661132947e-01, -1.726980789642568e-01, -1.242413867213440e-01, 3.136569575267694e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.277910649012010e-03
28, 8.046399950980000e-01, -3.173063496671109e-02, 1.290824977711491e-01, -1.804629935167129e-01, -1.217021827071731e-01, 3.310891712142370e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.168938400828666e-03
29, 7.919700145720000e-01, -3.325105906638747e-02, 1.360135907207987e-01, -1.881747762802771e-01, -1.191641776873546e-01, 3.485172157681928e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.004974956881084e-03
30, 7.790099978450000e-01, -3.476888293133563e-02, 1.430621930105392e-01, -1.959723924377638e-01, -1.166577932475427e-01, 3.661117014963107e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.316785275300280e-04
31, 7.657799720760000e-01, -3.628047855362050e-02, 1.501935958660708e-01, -2.038433242280427e-01, -1.141102609713133e-01, 3.840329190256733e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.734830730510622e-04
32, 7.522799968720000e-01, -3.778428840116846e-02, 1.574718622532166e-01, -2.118451317585482e-01, -1.115420280037435e-01, 4.022448389052338e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.747042981255228e-04
33, 7.385200262070000e-01, -3.927739526880018e-02, 1.647776667631210e-01, -2.198591381531391e-01, -1.088791658605900e-01, 4.207183613082173e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.011761122369644e-04
34, 7.245299816130000e-01, -4.075468443770257e-02, 1.721511655462725e-01, -2.279198128977638e-01, -1.061447495594592e-01, 4.392647705574482e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.428850391201362e-04
35, 7.103199958800001e-01, -4.221322321740364e-02, 1.795067271615952e-01, -2.359395359696054e-01, -1.032899163349058e-01, 4.578714210124025e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.296479055572315e-04
36, 6.958900094030001e-01, -4.365107468095755e-02, 1.869196969796950e-01, -2.439947111335875e-01, -1.003516426301519e-01, 4.765262331838342e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.989792014617142e-04
37, 6.812700033190000e-01, -4.506334676456579e-02, 1.943650815876453e-01, -2.520653481676211e-01, -9.729047982941663e-02, 4.953351042021847e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.737590267991434e-04
38, 6.664699912070000e-01, -4.644727122910917e-02, 2.018728487386760e-01, -2.601791752369996e-01, -9.413923228849479e-02, 5.142228295470651e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.071272939454920e-04
39, 6.514999866490000e-01, -4.780013336392862e-02, 2.093447813935512e-01, -2.682324934976699e-01, -9.086058248821897e-02, 5.330967495352984e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.820810907027646e-04
40, 6.363800168040000e-01, -4.911841804733991e-02, 2.167877467985176e-01, -2.762319682710048e-01, -8.748225455108963e-02, 5.518287479146120e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.693431883523829e-04
41, 6.211299896240000e-01, -5.039880585925809e-02, 2.240956870914120e-01, -2.840682311186120e-01, -8.396329495236633e-02, 5.703009137026047e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.607379547629550e-03
42, 6.057599782940000e-01, -5.163893952196176e-02, 2.312335281584898e-01, -2.917035672145571e-01, -8.032785365803023e-02, 5.882592442716054e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.666284925121320e-03
43, 5.902799963950000e-01, -5.283651744286847e-02, 2.380414531474501e-01, -2.989771658507476e-01, -7.653209322897704e-02, 6.054407052643374e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.150911055083068e-03
44, 5.747100114820000e-01, -5.398855962694660e-02, 2.444780578218388e-01, -3.058459738471257e-01, -7.261157438127565e-02, 6.215829109203003e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.425918466180770e-03
45, 5.590599775310000e-01, -5.509294228958472e-02, 2.503571155027440e-01, -3.121108580787790e-01, -6.852530370052963e-02, 6.363783391942190e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.764816282879268e-03
46, 5.433599948880000e-01, -5.614624350351877e-02, 2.553864918367154e-01, -3.174868610945644e-01, -6.426430706025478e-02, 6.490494029166864e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.194780162869564e-02
47, 5.276100039480000e-01, -5.714719402016574e-02, 2.589897877622522e-01, -3.213883054898069e-01, -5.976808782397834e-02, 6.582309957708900e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.070346443236975e-02
48, 5.118399858470000e-01, -5.809262574024595e-02, 2.610993593881775e-01, -3.237174848796325e-01, -5.507481395527126e-02, 6.635053562636652e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.599424900563027e-02
49, 4.960500001910000e-01, -5.898126702865521e-02, 2.631124436504471e-01, -3.259665603264246e-01, -5.031757555314578e-02, 6.683534683691818e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.934096525185945e-02
50, 4.802699983120000e-01, -5.981014473543151e-02, 2.678108506827581e-01, -3.311024349754102e-01, -4.571285535194973e-02, 6.794690286036524e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.473000161095326e-01
51, 4.645099937920000e-01, -6.057746702028844e-02, 2.766989195719085e-01, -3.400234408980847e-01, -4.165769232298832e-02, 7.027825300590687e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.632116452742349e-01
52, 4.487800002100000e-01, -6.128137536596371e-02, 2.878962040532716e-01, -3.507338208695345e-01, -3.673377207982930e-02, 7.328286000689085e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.551649521796508e-02
53, 4.331099987030000e-01, -6.191915721415878e-02, 2.980174297625945e-01, -3.602550094677802e-01, -3.076464071149295e-02, 7.587293949307750e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.078829517513787e-02
54, 4.174999892710000e-01, -6.248937218992576e-02, 3.060165523744326e-01, -3.677423257350779e-01, -2.489122303165310e-02, 7.780535138807611e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.937570823885808e-02
55, 4.019699990750000e-01, -6.298970910159454e-02, 3.130605284019461e-01, -3.743619226757360e-01, -1.933526009530235e-02, 7.952623443881701e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.195260004869055e-02
56, 3.865399956700000e-01, -6.341792697206548e-02, 3.203658232884596e-01, -3.812694709246134e-01, -1.358025038657413e-02, 8.139584470768677e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.589923546199466e-02
57, 3.712300062180000e-01, -6.377185938644445e-02, 3.287845940602500e-01, -3.892395330686417e-01, -7.352582722159010e-03, 8.357941706476016e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.025778281437823e-02
58, 3.560400009160000e-01, -6.404974718395487e-02, 3.391269938891537e-01, -3.989983558848149e-01, -7.134512098293996e-04, 8.624468036463502e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.687055850669523e-02
59, 3.409900069240000e-01, -6.424931340813601e-02, 3.520101321579127e-01, -4.111434395559632e-01, 6.330339063817019e-03, 8.955196794463084e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.330723462512803e-02
60, 3.261100053790000e-01, -6.436833281718718e-02, 3.680692515510279e-01, -4.262645668410961e-01, 1.376714310591143e-02, 9.365721496132498e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.034465814672049e-02
61, 3.113999962810000e-01, -6.440492384613103e-02, 3.878957756533813e-01, -4.449415331493107e-01, 2.174613026596768e-02, 9.873458362241871e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.886155662781065e-02
62, 2.968699932100000e-01, -6.435697079820644e-02, 4.124778583656576e-01, -4.680988332412290e-01, 3.033758381800655e-02, 1.050130754288839e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.932025281337420e-02
63, 2.825500071050000e-01, -6.422253860376695e-02, 4.427825922617069e-01, -4.966820824937185e-01, 3.975314555763560e-02, 1.127645179696438e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.182585453063720e-02
64, 2.684499919410000e-01, -6.399977108721157e-02, 4.800194740937668e-01, -5.318296737067868e-01, 5.015534787913759e-02, 1.222620192457107e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.648788545343383e-02
65, 2.545700073240000e-01, -6.368653837976307e-02, 5.251552938905054e-01, -5.744963136109442e-01, 6.180558894212974e-02, 1.337837260883276e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.033952786825152e-01
66, 2.409400045870000e-01, -6.328141502759513e-02, 5.795371718180514e-01, -6.259662626459843e-01, 7.499611303696278e-02, 1.476281394063017e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.225729199016107e-01
67, 2.275699973110000e-01, -6.278275794364423e-02, 6.445497514623936e-01, -6.875829151808998e-01, 9.020271324511744e-02, 1.641425650643911e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.423483015493854e-01
68, 2.144699990750000e-01, -6.218897055221990e-02, 7.200045564967511e-01, -7.590844358546922e-01, 1.082979641493992e-01, 1.831346175176425e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.544120914896485e-01
69, 2.016600072380000e-01, -6.149909828637637e-02, 7.980077719206732e-01, -8.328003227266573e-01, 1.298545358422021e-01, 2.024620202645623e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.395841504448802e-01
70, 1.891400069000000e-01, -6.071127809449153e-02, 8.559896907088522e-01, -8.869279670884264e-01, 1.537100399237699e-01, 2.162894843048034e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.470967879170036e-02
71, 1.769299954180000e-01, -5.982492045178612e-02, 8.586714917599744e-01, -8.875904347641024e-01, 1.753578740119228e-01, 2.159951127744518e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.427650443842149e-02
72, 1.650400012730000e-01, -5.883907500594203e-02, 7.789910732651862e-01, -8.086712437895410e-01, 1.883206122748647e-01, 1.951962950166680e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.773113658317565e-01
73, 1.534900069240000e-01, -5.775393083577744e-02, 6.278064702061266e-01, -6.604734448376499e-01, 1.896674061608793e-01, 1.572381406714246e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.496895217813960e-01
74, 1.422899961470000e-01, -5.656920416328148e-02, 4.630426048802393e-01, -4.985996249227086e-01, 1.855627596712687e-01, 1.166191982996481e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.089279835190520e-01
75, 1.314399987460000e-01, -5.528358886351718e-02, 3.545343294942982e-01, -3.905316568184118e-01, 1.884003017668303e-01, 9.025141872682466e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.232837356186240e-02
76, 1.209499984980000e-01, -5.389684533182147e-02, 3.291048343543813e-01, -3.625695770217469e-01, 2.062869432203091e-01, 8.423811046034352e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.689428351153055e-02
77, 1.108499988910000e-01, -5.241203344484389e-02, 3.532381014285453e-01, -3.825388637421402e-01, 2.352031950775783e-01, 9.004276063980086e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.466595676361698e-02
78, 1.011300012470000e-01, -5.082690055500529e-02, 3.714369427487760e-01, -3.964232584550830e-01, 2.637391594158752e-01, 9.414838778491152e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.913326071952770e-02
79, 9.181000292300000e-02, -4.914383743827755e-02, 3.571986165570342e-01, -3.778614548273214e-01, 2.851939641948300e-01, 9.028401083902025e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.424049689842413e-03
80, 8.290000259900000e-02, -4.736419842928904e-02, 3.218798550896897e-01, -3.373916415230691e-01, 3.024112909361308e-01, 8.135831279730184e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.359993187164006e-02
81, 7.440000027400000e-02, -4.548742729184906e-02, 2.854730642494328e-01, -2.944309886749985e-01, 3.211127390239977e-01, 7.223866227564722e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.696998553928243e-02
82, 6.633000075800000e-02, -4.351760292360497e-02, 2.536100781593630e-01, -2.545327357800933e-01, 3.428749762968384e-01, 6.426157252216999e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.118138077822447e-02
83, 5.869000032500000e-02, -4.145462651802439e-02, 2.214162449037562e-01, -2.127170195583843e-01, 3.656554300401189e-01, 5.618892349418549e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.374853679761659e-02
84, 5.149000138000000e-02, -3.930101674072698e-02, 1.853998116269394e-01, -1.651387471458163e-01, 3.879692409101418e-01, 4.717297043412442e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.878820823783385e-02
85, 4.473999887700000e-02, -3.705993769477416e-02, 1.458777475865858e-01, -1.116138269235034e-01, 4.098387355126255e-01, 3.729193313431601e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.261878468504543e-02
86, 3.844000026600000e-02, -3.473149750100451e-02, 1.033642314900954e-01, -5.216401831566545e-02, 4.311694094695375e-01, 2.670950824255537e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.641633762182589e-02
87, 3.260000050100000e-02, -3.231944444158343e-02, 5.761525494377741e-02, 1.404530320869071e-02, 4.511814169359689e-01, 1.536748839966729e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.118351482755254e-02
88, 2.723000012300000e-02, -2.982864410937759e-02, 8.145719549466260e-03, 8.823841132258499e-02, 4.686274270949608e-01, 3.169316625660289e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.655586761685423e-02
89, 2.232000045500000e-02, -2.725440445984188e-02, -4.502770416590820e-02, 1.712217670591396e-01, 4.819627185239967e-01, -9.917552337284365e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.214794941729337e-02
90, 1.789999939500000e-02, -2.461362231015378e-02, -1.019394078052556e-01, 2.639873386996344e-01, 4.889606344396533e-01, -2.376076973942250e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.738699508265659e-02
91, 1.394999958600000e-02, -2.189574874841878e-02, -1.618890674065899e-01, 3.664078059181982e-01, 4.862667496090252e-01, -3.836399690241896e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.111181309221745e-02
92, 1.049000024800000e-02, -1.911545441153948e-02, -2.243058163252265e-01, 4.789867191870175e-01, 4.697431525180217e-01, -5.328685543364909e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.207208083180485e-02
93, 7.519999985000000e-03, -1.627645026472714e-02, -2.861816478688795e-01, 5.974053437551599e-01, 4.344497994259957e-01, -6.807879225858220e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.717504389030779e-02
94, 5.040000193000000e-03, -1.338257270177922e-02, -3.454445685846049e-01, 7.187138206847576e-01, 3.745823738806482e-01, -8.172967198542279e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.514821034831606e-02
95, 3.049999941000000e-03, -1.043720750041733e-02, -3.944715187105159e-01, 8.319294052984139e-01, 2.847838521738022e-01, -9.344174747463500e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.892463272203590e-02
96, 1.560000004000000e-03, -7.464594070686240e-03, -4.317802299809819e-01, 9.272566979095244e-01, 1.623401119709965e-01, -1.006943383121368e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.370732150710544e-03
97, 5.600000150000000e-04, -4.453497484458659e-03, -4.545053831704330e-01, 9.876062633790473e-01, 3.019936597451151e-02, -1.005762862937169e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.748260567462444e-04
98, 5.999999800000000e-05, -1.436600529755202e-03, -4.462647234364723e-01, 1.008615632377573e+00, -9.625953281042486e-02, -9.706115134335398e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.735142487905656e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.207302016167215e-01, 9.939420018867146e-01, -1.739136935781965e-01, -9.375424798171142e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.393791262325152e-02
100, 5.999999800000000e-05, 1.339825736531876e-03, -3.902000994762103e-01, 9.493712308144543e-01, -2.518043394779040e-01, -8.774657756570602e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.841045594742753e-02
101, 5.600000150000000e-04, 3.937011358006047e-03, -3.187070614256765e-01, 8.541591617889726e-01, -3.970815843260693e-01, -6.859036066540060e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.303600815637926e-01
102, 1.560000004000000e-03, 6.338849250428730e-03, -1.896399349876297e-01, 6.643715106729907e-01, -5.559963312794454e-01, -3.400090466376973e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.212520187179345e-01
103, 3.049999941000000e-03, 8.558372487490603e-03, -3.999830025594097e-02, 4.467294613899478e-01, -6.376430512434762e-01, 2.138220823150034e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.986763319632631e-01
104, 5.040000193000000e-03, 1.062478307041681e-02, 5.396091104363271e-02, 2.639589755247095e-01, -5.961841250188402e-01, 2.169152631406860e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.590937676746970e-01
105, 7.519999985000000e-03, 1.253558911820073e-02, 2.250279859696946e-01, 3.356803529752229e-02, -5.933891260917916e-01, 6.560609531632647e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.198115140178329e-01
106, 1.049000024800000e-02, 1.430127537240235e-02, 6.511289421488767e-01, -3.743447065638020e-01, -7.129191447897356e-01, 1.693260762629950e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.320349792809812e-01
107, 1.394999958600000e-02, 1.593053580420374e-02, 1.043753279466261e+00, -7.432962107384783e-01, -7.472102528268044e-01, 2.620037439160799e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.904932649054862e-01
108, 1.789999939500000e-02, 1.743140835013900e-02, 1.050262786111647e+00, -7.938667649843684e-01, -6.014844277684246e-01, 2.651911528068076e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.563471561808071e-01
109, 2.232000045500000e-02, 1.880604493880440e-02, 7.851597418342945e-01, -6.044388405473189e-01, -4.134553354105916e-01, 2.022363554403026e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.606988994282362e-01
110, 2.723000012300000e-02, 2.006974293626487e-02, 5.340495918480770e-01, -4.077972413591698e-01, -2.893066812078690e-01, 1.391107990987105e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.526548784822425e-01
111, 3.260000050100000e-02, 2.122378219107889e-02, 3.868772384065939e-01, -2.892771907594364e-01, -2.208667978331831e-01, 1.003223127444297e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.063158067239749e-01
112, 3.844000026600000e-02, 2.228000793670722e-02, 3.003434430122228e-01, -2.196944761698531e-01, -1.748446269184165e-01, 7.734289897599439e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.279193428640840e-01
113, 4.473999887700000e-02, 2.324559639507362e-02, 2.372768315827716e-01, -1.688448055085772e-01, -1.392950019667166e-01, 6.078674573227383e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.085819112121285e-02
114, 5.149000138000000e-02, 2.412827760505473e-02, 1.880545677129279e-01, -1.287091538476361e-01, -1.119978003549278e-01, 4.799536976002484e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.655400121359964e-02
115, 5.869000032500000e-02, 2.493710573433314e-02, 1.495179312774339e-01, -9.697122629967421e-02, -9.073924665996194e-02, 3.801431555429211e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.888319971733189e-02
116, 6.633000075800000e-02, 2.567978310336781e-02, 1.179476145468831e-01, -7.072522775251651e-02, -7.383616580571131e-02, 2.990891267793057e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.600468325034464e-02
117, 7.440000027400000e-02, 2.636413255318606e-02, 9.161086927639583e-02, -4.860673778313615e-02, -6.033014635475517e-02, 2.315703521372336e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.509691172384838e-02
118, 8.290000259900000e-02, 2.699866505459780e-02, 7.001132414022530e-02, -3.029105612560169e-02, -4.967013946382945e-02, 1.762480391015633e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.483724431369420e-02
119, 9.181000292300000e-02, 2.759021808806425e-02, 5.294659818940122e-02, -1.569709334085981e-02, -4.129724186553507e-02, 1.324701550145815e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.223393270999360e-03
120, 1.011300012470000e-01, 2.814689148440468e-02, 4.004024448662497e-02, -4.581768156825140e-03, -3.474750700278566e-02, 9.927089156089470e-03, 0.000000000000000e+00, 0.000000000000000e+00, 7.841968395515215e-04
121, 1.108499988910000e-01, 2.867579456584066e-02, 3.089687364576105e-02, 3.336056893767718e-03, -2.962843428635536e-02, 7.571585820133108e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.847133844577778e-03
122, 1.209499984980000e-01, 2.918327616888369e-02, 2.526773314726605e-02, 8.248821843975504e-03, -2.564279311448965e-02, 6.074195723656798e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.346779937975146e-02
123, 1.314399987460000e-01, 2.967682346984373e-02, 2.296713435741284e-02, 1.030056976402776e-02, -2.287440258133305e-02, 5.386072436075431e-03, 0.000000000000000e+00, 0.000000000000000e+00, 6.683406246590101e-03
124, 1.422899961470000e-01, 3.016156191688541e-02, 2.429773248948965e-02, 9.155487384473495e-03, -2.150805339890053e-02, 5.628098288799593e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.515795001013145e-02
