"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633166184287165e-05, 1.319925964874862e+00, 7.005181944033597e-01, 1.018734512840811e-01, 3.776451561091692e+00
1, 9.990000128750000e-01, -1.454239739628101e-04, 1.186792423610491e+00, 7.033210827837648e-01, 1.027211452848497e-01, 3.407590996870748e+00
2, 9.977599978450000e-01, -3.269772386524966e-04, 1.178003113559871e+00, 7.556706043089474e-01, 1.119922450802587e-01, 3.392762468537071e+00
3, 9.960200190539999e-01, -5.870663991624611e-04, 1.164652700654070e+00, 7.758407716775978e-01, 1.188701660455282e-01, 3.359909158138934e+00
4, 9.937800168990000e-01, -9.367685942757525e-04, 1.156183385089011e+00, 7.845288465867724e-01, 1.273128476557362e-01, 3.338510921922434e+00
5, 9.910500049590000e-01, -1.393597159728455e-03, 1.150347441674012e+00, 7.926340786197172e-01, 1.393240635398114e-01, 3.324434648336535e+00
6, 9.878399968150000e-01, -1.980866694438355e-03, 1.142718953355466e+00, 7.998339578901995e-01, 1.541478823018479e-01, 3.305436346668543e+00
7, 9.841300249100000e-01, -2.727249300402890e-03, 1.132237576039763e+00, 8.098090324268677e-01, 1.704008775300826e-01, 3.279337929834103e+00
8, 9.799500107769999e-01, -3.641085944582002e-03, 1.117738619779985e+00, 8.237212136928496e-01, 1.855153522182984e-01, 3.243163563386689e+00
9, 9.752799868580000e-01, -4.720421139454659e-03, 1.099340692001649e+00, 8.415809637291106e-01, 1.963428915073849e-01, 3.197208153362821e+00
10, 9.701499938960000e-01, -5.927453785782457e-03, 1.078147682767884e+00, 8.620135357013058e-01, 2.003698559629300e-01, 3.144175019567024e+00
11, 9.645400047300000e-01, -7.216865316843410e-03, 1.056473318181199e+00, 8.824115197738760e-01, 1.965475225027785e-01, 3.089788357817112e+00
12, 9.584699869160000e-01, -8.529047694396042e-03, 1.037760754893717e+00, 9.000082515711769e-01, 1.859902519281125e-01, 3.042773011586288e+00
13, 9.519400000570000e-01, -9.820705936455008e-03, 1.024583359404652e+00, 9.129235177261930e-01, 1.716868839044668e-01, 3.009659202231675e+00
14, 9.449599981310000e-01, -1.106977299179892e-02, 1.017483019960199e+00, 9.207671905744177e-01, 1.572243524499562e-01, 2.991827215911498e+00
15, 9.375399947170000e-01, -1.227955931224156e-02, 1.015023651613727e+00, 9.244255947412150e-01, 1.453895464172340e-01, 2.985634602492425e+00
16, 9.296900033950000e-01, -1.347136985485645e-02, 1.014899529893593e+00, 9.255611483270281e-01, 1.374102642971838e-01, 2.985277722474690e+00
17, 9.214000105860000e-01, -1.467572674991089e-02, 1.015030329664022e+00, 9.258209354241221e-01, 1.330718311671867e-01, 2.985533234949173e+00
18, 9.126999974250000e-01, -1.591340925952127e-02, 1.014120061466552e+00, 9.263537353216635e-01, 1.312986998566058e-01, 2.983149760629402e+00
19, 9.035800099370001e-01, -1.720148211467457e-02, 1.011724456424420e+00, 9.276609013498973e-01, 1.308431274097578e-01, 2.977011431422535e+00
20, 8.940600156780000e-01, -1.854250950842608e-02, 1.007995014101931e+00, 9.297859919951204e-01, 1.307026707617167e-01, 2.967507066147896e+00
21, 8.841500282290000e-01, -1.993281010192203e-02, 1.003336867501050e+00, 9.324866187905956e-01, 1.302794144846157e-01, 2.955651419896287e+00
