"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633194206944907e-05, 1.320792557765788e+00, 6.967271999498552e-01, 1.013344680668911e-01, 3.778274713851959e+00
1, 9.990000128750000e-01, -1.454416641016745e-04, 1.188450280101719e+00, 7.004796079319274e-01, 1.023743146653548e-01, 3.411693044890098e+00
2, 9.977599978450000e-01, -3.271711892314740e-04, 1.180061313942492e+00, 7.524251795195693e-01, 1.117710613284981e-01, 3.397844419811891e+00
3, 9.960200190539999e-01, -5.881130169373267e-04, 1.167180674530135e+00, 7.719218851916041e-01, 1.189648572143195e-01, 3.366134523457246e+00
4, 9.937800168990000e-01, -9.405465501840816e-04, 1.159223048506262e+00, 7.799796561648253e-01, 1.280467385397564e-01, 3.346023898105270e+00
5, 9.910500049590000e-01, -1.404024163249173e-03, 1.153759538363585e+00, 7.874855392916676e-01, 1.410542270801450e-01, 3.332871449455483e+00
6, 9.878399968150000e-01, -2.004521569386104e-03, 1.146292666766309e+00, 7.943224784539941e-01, 1.571989781775873e-01, 3.314278832704891e+00
7, 9.841300249100000e-01, -2.773510514471790e-03, 1.135660030799980e+00, 8.042987332104119e-01, 1.749553686198743e-01, 3.287807696812987e+00
8, 9.799500107769999e-01, -3.720793594550196e-03, 1.120626523886550e+00, 8.186944719399246e-01, 1.915458245333430e-01, 3.250309828464481e+00
9, 9.752799868580000e-01, -4.844109369017620e-03, 1.101291837856235e+00, 8.375261886583415e-01, 2.035357803345071e-01, 3.202028165178685e+00
10, 9.701499938960000e-01, -6.102395638972199e-03, 1.078796912959478e+00, 8.593121954140708e-01, 2.081460979292569e-01, 3.145748075884804e+00
11, 9.645400047300000e-01, -7.445591558730948e-03, 1.055586662507735e+00, 8.812009021268372e-01, 2.041589829637406e-01, 3.087504372196329e+00
12, 9.584699869160000e-01, -8.808450910012961e-03, 1.035473363029821e+00, 9.001145778226135e-01, 1.927281055717540e-01, 3.036957575353642e+00
13, 9.519400000570000e-01, -1.014344257753878e-02, 1.021428210289533e+00, 9.139427057633307e-01, 1.771154566681323e-01, 3.001658264779599e+00
14, 9.449599981310000e-01, -1.142658858773329e-02, 1.014128736777151e+00, 9.222202641014630e-01, 1.612896960988240e-01, 2.983332676910313e+00
15, 9.375399947170000e-01, -1.266190001717547e-02, 1.011989350948308e+00, 9.258974745955452e-01, 1.483524397547342e-01, 2.977954439066361e+00
16, 9.296900033950000e-01, -1.387323201887248e-02, 1.012431429519218e+00, 9.267963188132076e-01, 1.396768347139217e-01, 2.979029293891815e+00
17, 9.214000105860000e-01, -1.509434590629793e-02, 1.013131983877790e+00, 9.267349912717524e-01, 1.350307982661239e-01, 2.980723165873038e+00
18, 9.126999974250000e-01, -1.634877690525583e-02, 1.012646287826922e+00, 9.269844043929791e-01, 1.332269202076252e-01, 2.979409768747870e+00
19, 9.035800099370001e-01, -1.765545027149896e-02, 1.010489223476593e+00, 9.280998649352912e-01, 1.328867688477865e-01, 2.973870670418234e+00
20, 8.940600156780000e-01, -1.901767821569106e-02, 1.006833334184692e+00, 9.301303372049283e-01, 1.329039964031639e-01, 2.964548238043530e+00
21, 8.841500282290000e-01, -2.043175173780051e-02, 1.002128721669084e+00, 9.328130914214695e-01, 1.326186126145395e-01, 2.952570841392602e+00
22, 8.738499879840000e-01, -2.189095031953279e-02, 9.968491248491098e-01, 9.358191727610182e-01, 1.317777123041036e-01, 2.939125657782722e+00
23, 8.631799817090000e-01, -2.338465635628915e-02, 9.913778952107668e-01, 9.389012931761791e-01, 1.303984191920687e-01, 2.925183567083739e+00
24, 8.521599769590000e-01, -2.490334701178852e-02, 9.859258285079817e-01, 9.418828828172372e-01, 1.286111224572612e-01, 2.911270105203607e+00
25, 8.407700061800000e-01, -2.644466748888738e-02, 9.805785458888057e-01, 9.447081021739505e-01, 1.265716277585073e-01, 2.897605404053719e+00
26, 8.290500044819999e-01, -2.799961222549537e-02, 9.753286853578153e-01, 9.473667112660024e-01, 1.243875805507046e-01, 2.884169630105941e+00
27, 8.170099854470000e-01, -2.956431636156411e-02, 9.701321971594550e-01, 9.498920225945650e-01, 1.221203576422791e-01, 2.870854951726067e+00
28, 8.046399950980000e-01, -3.113782057456979e-02, 9.649368183858982e-01, 9.522930110603897e-01, 1.197851206016628e-01, 2.857523612173328e+00
29, 7.919700145720000e-01, -3.271399392538885e-02, 9.597227989706021e-01, 9.545942245717889e-01, 1.173689488876165e-01, 2.844128823210014e+00
30, 7.790099978450000e-01, -3.428907139941793e-02, 9.544823759002553e-01, 9.568205460773824e-01, 1.148543302659503e-01, 2.830656215769219e+00
31, 7.657799720760000e-01, -3.585778071262571e-02, 9.491877462615937e-01, 9.589583285539798e-01, 1.122154508539550e-01, 2.817026809592513e+00
32, 7.522799968720000e-01, -3.741696446963595e-02, 9.438134475160497e-01, 9.610096211522186e-01, 1.094367134756671e-01, 2.803172983268335e+00
33, 7.385200262070000e-01, -3.896205648652602e-02, 9.383838102678348e-01, 9.629793760345264e-01, 1.065107178230095e-01, 2.789161385014442e+00
34, 7.245299816130000e-01, -4.048626597119749e-02, 9.329538878724062e-01, 9.648459302860661e-01, 1.034334412065976e-01, 2.775132678439491e+00
35, 7.103199958800001e-01, -4.198515694981676e-02, 9.275669593592282e-01, 9.665880411748291e-01, 1.002085007502983e-01, 2.761195878478352e+00
36, 6.958900094030001e-01, -4.345544058793084e-02, 9.222708255270831e-01, 9.682270811431013e-01, 9.685021401686263e-02, 2.747484574485427e+00
37, 6.812700033190000e-01, -4.489098147333605e-02, 9.170634971090251e-01, 9.697181531059128e-01, 9.336600497165164e-02, 2.733979496760309e+00
38, 6.664699912070000e-01, -4.628804669760919e-02, 9.119841810191224e-01, 9.710917477730859e-01, 8.977700551063623e-02, 2.720793778271591e+00
39, 6.514999866490000e-01, -4.764320643741725e-02, 9.070501584306166e-01, 9.723419830671365e-01, 8.610095616811966e-02, 2.707970994154943e+00
40, 6.363800168040000e-01, -4.895251620760632e-02, 9.022811058655039e-01, 9.734608107762078e-01, 8.235617202001118e-02, 2.695560196289444e+00
41, 6.211299896240000e-01, -5.021255147067418e-02, 8.977107196594498e-01, 9.744703781768828e-01, 7.856353316824218e-02, 2.683656775590592e+00
42, 6.057599782940000e-01, -5.142115811295996e-02, 8.933485523964291e-01, 9.753530199140361e-01, 7.473983691821458e-02, 2.672279524639890e+00
43, 5.902799963950000e-01, -5.257654011456711e-02, 8.892221678512685e-01, 9.761420256914577e-01, 7.090462291046710e-02, 2.661510749284209e+00
44, 5.747100114820000e-01, -5.367655346552446e-02, 8.853163923172940e-01, 9.768191548552067e-01, 6.707032920216548e-02, 2.651303318404958e+00
45, 5.590599775310000e-01, -5.472016816741450e-02, 8.816373838165489e-01, 9.774214236693660e-01, 6.325475133232623e-02, 2.641684111200898e+00
46, 5.433599948880000e-01, -5.570539942275055e-02, 8.781783805461205e-01, 9.779291183485448e-01, 5.946403587399274e-02, 2.632627764637015e+00
47, 5.276100039480000e-01, -5.663251776646704e-02, 8.749881041385710e-01, 9.783788441753816e-01, 5.571098646895469e-02, 2.624273522912847e+00
48, 5.118399858470000e-01, -5.750021623388522e-02, 8.720758940635143e-01, 9.787535408453115e-01, 5.199451749671787e-02, 2.616639178984732e+00
49, 4.960500001910000e-01, -5.830908607407451e-02, 8.694050630326907e-01, 9.790997248831603e-01, 4.832072227746953e-02, 2.609641638000038e+00
50, 4.802699983120000e-01, -5.905826447066103e-02, 8.668225649106410e-01, 9.793902339601068e-01, 4.468227221188079e-02, 2.602867379402598e+00
51, 4.645099937920000e-01, -5.974802134483607e-02, 8.642298503460546e-01, 9.796244343902593e-01, 4.107339562558181e-02, 2.596055796649441e+00
52, 4.487800002100000e-01, -6.037856754282492e-02, 8.619317434325551e-01, 9.797588280270170e-01, 3.748320649872178e-02, 2.589995685404340e+00
53, 4.331099987030000e-01, -6.094930932133733e-02, 8.611040053204833e-01, 9.798228982410004e-01, 3.389720715300445e-02, 2.587792969852547e+00
54, 4.174999892710000e-01, -6.146070699113848e-02, 8.635439393317784e-01, 9.798785758163203e-01, 3.030281694560647e-02, 2.594202943437788e+00
55, 4.019699990750000e-01, -6.191231609758754e-02, 8.701155773625209e-01, 9.800060660330664e-01, 2.668054122512973e-02, 2.611541412969158e+00
56, 3.865399956700000e-01, -6.230358890200755e-02, 8.771449260300201e-01, 9.802182646448351e-01, 2.300754327511070e-02, 2.630137745718838e+00
57, 3.712300062180000e-01, -6.263384082472603e-02, 8.742670507533761e-01, 9.804380815699040e-01, 1.925384666659994e-02, 2.622581984027777e+00
58, 3.560400009160000e-01, -6.290254791162221e-02, 8.503477793624141e-01, 9.800314631646220e-01, 1.538176647210444e-02, 2.559392679890677e+00
59, 3.409900069240000e-01, -6.310846294119864e-02, 8.108859223260230e-01, 9.774999828776639e-01, 1.135040509772126e-02, 2.455071836320727e+00
60, 3.261100053790000e-01, -6.325008507772818e-02, 7.828643230142750e-01, 9.742680693577337e-01, 7.162749918225878e-03, 2.380911335129981e+00
61, 3.113999962810000e-01, -6.332600660600662e-02, 7.736680363956875e-01, 9.723693942097920e-01, 2.801332393119481e-03, 2.356346126778311e+00
62, 2.968699932100000e-01, -6.333432363331412e-02, 7.738616182697363e-01, 9.719972629911977e-01, -1.788122556321906e-03, 2.356713928464254e+00
63, 2.825500071050000e-01, -6.327293308578241e-02, 7.753180396787430e-01, 9.719713949880165e-01, -6.660063117425252e-03, 2.360491757382515e+00
64, 2.684499919410000e-01, -6.313958641859271e-02, 7.756564442964636e-01, 9.720081008935344e-01, -1.185829541382357e-02, 2.361400988048742e+00
65, 2.545700073240000e-01, -6.293158294397101e-02, 7.755169862949336e-01, 9.719310555823772e-01, -1.742282465340006e-02, 2.361041434883957e+00
66, 2.409400045870000e-01, -6.264644270934187e-02, 7.757793352595644e-01, 9.719216016223522e-01, -2.340669269636077e-02, 2.361764004584365e+00
67, 2.275699973110000e-01, -6.228134434847314e-02, 7.765056872101378e-01, 9.718937514528952e-01, -2.985635451284320e-02, 2.363702761988449e+00
68, 2.144699990750000e-01, -6.183329017354076e-02, 7.775770702471538e-01, 9.718919219916939e-01, -3.682585953683380e-02, 2.366569146228909e+00
69, 2.016600072380000e-01, -6.129959150801976e-02, 7.789892472538438e-01, 9.718572787208136e-01, -4.437593328563192e-02, 2.370336547625524e+00
70, 1.891400069000000e-01, -6.067669849336847e-02, 7.810922495761876e-01, 9.719122566479829e-01, -5.257188477262126e-02, 2.375964599439916e+00
71, 1.769299954180000e-01, -5.996191588665193e-02, 7.842536470507645e-01, 9.720637561109378e-01, -6.149154250123320e-02, 2.384420309183270e+00
72, 1.650400012730000e-01, -5.915216215408385e-02, 7.885385570277457e-01, 9.722676088908098e-01, -7.120687648597569e-02, 2.395870156708642e+00
73, 1.534900069240000e-01, -5.824521942339210e-02, 7.935756429276081e-01, 9.723505705071898e-01, -8.179352853211062e-02, 2.409302599942189e+00
74, 1.422899961470000e-01, -5.723844579516967e-02, 7.990718057217855e-01, 9.722405983737571e-01, -9.334137228419460e-02, 2.423946268661899e+00
75, 1.314399987460000e-01, -5.612827632756283e-02, 8.051208622131144e-01, 9.718474576899503e-01, -1.059483484010932e-01, 2.440033533930090e+00
76, 1.209499984980000e-01, -5.491201330012673e-02, 8.121398120860165e-01, 9.712144450140880e-01, -1.197325773017818e-01, 2.458692371834892e+00
77, 1.108499988910000e-01, -5.358991442207582e-02, 8.204383101855267e-01, 9.702407942943606e-01, -1.348365259455969e-01, 2.480730901496603e+00
78, 1.011300012470000e-01, -5.215758410142482e-02, 8.299877722472300e-01, 9.685703275115228e-01, -1.513436150758810e-01, 2.505993872147951e+00
79, 9.181000292300000e-02, -5.061482656425267e-02, 8.408095038311328e-01, 9.660696775461490e-01, -1.694167360221314e-01, 2.534545384393558e+00
80, 8.290000259900000e-02, -4.896064402513877e-02, 8.530003947653353e-01, 9.625462492678519e-01, -1.892182437508801e-01, 2.566639260747284e+00
81, 7.440000027400000e-02, -4.719235192737395e-02, 8.666657830491266e-01, 9.575964031002576e-01, -2.108723999250682e-01, 2.602496157201335e+00
82, 6.633000075800000e-02, -4.531176225860122e-02, 8.820240879422537e-01, 9.508558738392745e-01, -2.345631782309774e-01, 2.642672940370879e+00
83, 5.869000032500000e-02, -4.331690916109326e-02, 8.992363734833397e-01, 9.417296721825964e-01, -2.603882341107824e-01, 2.687525089661025e+00
84, 5.149000138000000e-02, -4.120850274965237e-02, 9.185324052059193e-01, 9.295000533776591e-01, -2.884294598817743e-01, 2.737588576568752e+00
85, 4.473999887700000e-02, -3.898813976686299e-02, 9.402704560694009e-01, 9.132292875802306e-01, -3.186765523205176e-01, 2.793719282875093e+00
86, 3.844000026600000e-02, -3.665463066150706e-02, 9.647604424204839e-01, 8.917077695255043e-01, -3.509143558958550e-01, 2.856617773469588e+00
87, 3.260000050100000e-02, -3.421067807337830e-02, 9.922998821725180e-01, 8.634978812797508e-01, -3.846930163100751e-01, 2.926954674376241e+00
88, 2.723000012300000e-02, -3.166051444959948e-02, 1.023120534614457e+00, 8.266440832408406e-01, -4.190933240040501e-01, 3.005157600525281e+00
89, 2.232000045500000e-02, -2.899890740038272e-02, 1.057503413644892e+00, 7.790051127296844e-01, -4.522994289449863e-01, 3.091794099837108e+00
90, 1.789999939500000e-02, -2.624340751105358e-02, 1.095470196095982e+00, 7.180315792151012e-01, -4.817168328265068e-01, 3.186741724389357e+00
91, 1.394999958600000e-02, -2.338359684011846e-02, 1.136844928691908e+00, 6.415614316518873e-01, -5.028004664626791e-01, 3.289414591563774e+00
92, 1.049000024800000e-02, -2.043608985792311e-02, 1.180630325162598e+00, 5.478145723848600e-01, -5.091914749764016e-01, 3.397084850819408e+00
93, 7.519999985000000e-03, -1.740693768211656e-02, 1.225479632134166e+00, 4.376691737572022e-01, -4.924913311570839e-01, 3.506480070989171e+00
94, 5.040000193000000e-03, -1.430342632383987e-02, 1.268695268367958e+00, 3.154646227117446e-01, -4.427076389560956e-01, 3.611019331676565e+00
95, 3.049999941000000e-03, -1.113395800977748e-02, 1.307349199022249e+00, 1.915785646307983e-01, -3.507555611701396e-01, 3.704203742859806e+00
96, 1.560000004000000e-03, -7.931996297118295e-03, 1.333883707804887e+00, 8.265984190990758e-02, -2.136642853510838e-01, 3.767198367139047e+00
97, 5.600000150000000e-04, -4.697651788760261e-03, 1.350547100966791e+00, 7.728315769552754e-03, -3.318487683345556e-02, 3.808691173744884e+00
98, 5.999999800000000e-05, -1.491095467806980e-03, 1.339529299387844e+00, -1.979314406053710e-02, 1.660380287689319e-01, 3.780479861315722e+00
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.314104950746864e+00, 0.000000000000000e+00, 3.014852223415749e-01, 3.715681887234349e+00
100, 5.999999800000000e-05, 1.377834995544285e-03, 1.303447882671687e+00, 5.726839713870254e-02, 4.225908279628983e-01, 3.695679729288836e+00
101, 5.600000150000000e-04, 4.132311742983142e-03, 1.258893879005194e+00, 1.628219970814483e-01, 5.839525811046788e-01, 3.591809146134179e+00
102, 1.560000004000000e-03, 6.757506605410172e-03, 1.170597280488891e+00, 3.329055058965693e-01, 6.844376562282980e-01, 3.371800662125064e+00
103, 3.049999941000000e-03, 9.251631439334367e-03, 1.089854316351847e+00, 5.025503687620108e-01, 7.050386232736666e-01, 3.171671456222211e+00
104, 5.040000193000000e-03, 1.163967304036619e-02, 1.013016225093837e+00, 6.426382082079463e-01, 6.702352212305280e-01, 2.978313592898326e+00
105, 7.519999985000000e-03, 1.391358808947705e-02, 9.449710101646779e-01, 7.447030012940681e-01, 6.068869578228525e-01, 2.804355798010754e+00
106, 1.049000024800000e-02, 1.608108652703918e-02, 8.891092254818385e-01, 8.131394217668461e-01, 5.355383310680962e-01, 2.659623741104630e+00
107, 1.394999958600000e-02, 1.814842305493200e-02, 8.449366780530235e-01, 8.573010143994719e-01, 4.674319329387439e-01, 2.543942671136849e+00
108, 1.789999939500000e-02, 2.012128963677528e-02, 8.109208925626736e-01, 8.853793564436006e-01, 4.071265913915244e-01, 2.454108592813506e+00
109, 2.232000045500000e-02, 2.199722515195394e-02, 7.851753624474898e-01, 9.034433307975296e-01, 3.553842956724722e-01, 2.385692057537259e+00
110, 2.723000012300000e-02, 2.379139890020513e-02, 7.659867053719512e-01, 9.153479524740901e-01, 3.118294705440379e-01, 2.334493812806192e+00
111, 3.260000050100000e-02, 2.549928899868287e-02, 7.517627926426809e-01, 9.233640086926496e-01, 2.750894147129263e-01, 2.296385025357942e+00
112, 3.844000026600000e-02, 2.713109196733674e-02, 7.413553382082535e-01, 9.290414243099029e-01, 2.441784488419504e-01, 2.268445755405149e+00
113, 4.473999887700000e-02, 2.869002505719328e-02, 7.336141187339447e-01, 9.331596844717160e-01, 2.179980709984010e-01, 2.247628810404243e+00
114, 5.149000138000000e-02, 3.017973960687716e-02, 7.278824753470884e-01, 9.362043659823962e-01, 1.956898867292495e-01, 2.232179406170702e+00
115, 5.869000032500000e-02, 3.160592066975799e-02, 7.239877943296650e-01, 9.386733718220052e-01, 1.766072832799425e-01, 2.221673720083217e+00
116, 6.633000075800000e-02, 3.297182048687212e-02, 7.217383566561657e-01, 9.408163703211928e-01, 1.601833015686093e-01, 2.215593678943931e+00
117, 7.440000027400000e-02, 3.428070369741128e-02, 7.207720932975705e-01, 9.427411867904519e-01, 1.459527288455306e-01, 2.212965595546287e+00
118, 8.290000259900000e-02, 3.553714490417370e-02, 7.206899438174498e-01, 9.445497193377186e-01, 1.335589943129309e-01, 2.212744390046361e+00
119, 9.181000292300000e-02, 3.674247187877953e-02, 7.209856375076064e-01, 9.461709279579039e-01, 1.226706312908551e-01, 2.213558826111419e+00
120, 1.011300012470000e-01, 3.790065595329049e-02, 7.212562324815248e-01, 9.475052759257379e-01, 1.130359348962946e-01, 2.214304918761397e+00
121, 1.108499988910000e-01, 3.901391437028628e-02, 7.216348533695172e-01, 9.486931216690502e-01, 1.044681425914654e-01, 2.215354993348425e+00
122, 1.209499984980000e-01, 4.008319343742146e-02, 7.226264020573037e-01, 9.499289548745184e-01, 9.680923130532793e-02, 2.218062844010543e+00
