"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633488096534463e-05, 1.316779961201987e+00, 6.831700255591827e-01, 9.948941421306301e-02, 3.765068009328147e+00
1, 9.990000128750000e-01, -1.456271931799346e-04, 1.189661607386726e+00, 6.774789960711257e-01, 9.970430225518007e-02, 3.411190821880377e+00
2, 9.977599978450000e-01, -3.292053376779115e-04, 1.187158244796192e+00, 7.209763281910279e-01, 1.097103645181017e-01, 3.411822044334662e+00
3, 9.960200190539999e-01, -5.990903591397689e-04, 1.180002112244703e+00, 7.316914538424031e-01, 1.196759432402763e-01, 3.394190850853636e+00
4, 9.937800168990000e-01, -9.801736813555856e-04, 1.177299853781227e+00, 7.313415403749159e-01, 1.345418642136002e-01, 3.387119606943804e+00
5, 9.910500049590000e-01, -1.513403200122893e-03, 1.175689190255605e+00, 7.314838617325128e-01, 1.567042983621368e-01, 3.383479015251407e+00
6, 9.878399968150000e-01, -2.252692089780315e-03, 1.170077914089852e+00, 7.333046676145502e-01, 1.849727988743003e-01, 3.369486027899217e+00
7, 9.841300249100000e-01, -3.258936993030148e-03, 1.158712708366688e+00, 7.417501114858630e-01, 2.166675610693037e-01, 3.341226073778086e+00
8, 9.799500107769999e-01, -4.557382045673762e-03, 1.139766800779536e+00, 7.592284900876790e-01, 2.473957925314888e-01, 3.294097346973908e+00
9, 9.752799868580000e-01, -6.142735752420121e-03, 1.112919959626188e+00, 7.860835597847331e-01, 2.713253020112907e-01, 3.227236643989114e+00
10, 9.701499938960000e-01, -7.939964605575184e-03, 1.079382390536050e+00, 8.201787418475036e-01, 2.830776555178913e-01, 3.143528440792408e+00
11, 9.645400047300000e-01, -9.849548433580284e-03, 1.041581242923274e+00, 8.567033759125239e-01, 2.792650447342047e-01, 3.048650379343245e+00
12, 9.584699869160000e-01, -1.174737072007915e-02, 1.006344721584107e+00, 8.893179945264693e-01, 2.605947060820685e-01, 2.959834491891324e+00
13, 9.519400000570000e-01, -1.354169740009418e-02, 9.824052610207780e-01, 9.131786569170357e-01, 2.326064567769166e-01, 2.899542106450637e+00
14, 9.449599981310000e-01, -1.518865857604386e-02, 9.729565906641663e-01, 9.267909430981560e-01, 2.032499381308855e-01, 2.875949363789592e+00
15, 9.375399947170000e-01, -1.669969135356923e-02, 9.748017729814464e-01, 9.313960272848950e-01, 1.791288514254579e-01, 2.880804985549773e+00
16, 9.296900033950000e-01, -1.812542933542332e-02, 9.820665722689391e-01, 9.302872323624335e-01, 1.633462834113088e-01, 2.899230165605434e+00
17, 9.214000105860000e-01, -1.953366169133391e-02, 9.895422939692007e-01, 9.270873889358351e-01, 1.555932951069779e-01, 2.918116535566829e+00
