"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633001813339004e-05, 1.306401695083860e+00, 7.356597824187416e-01, 1.069076212931790e-01, 3.744556497964052e+00
1, 9.990000128750000e-01, -1.453202246642555e-04, 1.168561658844824e+00, 7.236994668000345e-01, 1.052844842936137e-01, 3.360792134650739e+00
2, 9.977599978450000e-01, -3.258400537198713e-04, 1.158808324224802e+00, 7.754604498107862e-01, 1.133559447016317e-01, 3.343621276548124e+00
3, 9.960200190539999e-01, -5.809324017480787e-04, 1.143789522401869e+00, 7.976500137863147e-01, 1.180048818634288e-01, 3.306755740144253e+00
4, 9.937800168990000e-01, -9.146411234046292e-04, 1.133054985594602e+00, 8.084220999914624e-01, 1.222635564274348e-01, 3.279563390769968e+00
5, 9.910500049590000e-01, -1.332583796181252e-03, 1.125726253333746e+00, 8.187547031453155e-01, 1.279120424603520e-01, 3.261757597552842e+00
6, 9.878399968150000e-01, -1.842635916327496e-03, 1.117978994013540e+00, 8.268335988841885e-01, 1.344014124127354e-01, 3.242430102922144e+00
7, 9.841300249100000e-01, -2.457423296787714e-03, 1.109559615406249e+00, 8.354613226940084e-01, 1.413349180338760e-01, 3.221460051938459e+00
8, 9.799500107769999e-01, -3.177384156226061e-03, 1.099781277147985e+00, 8.450960656435468e-01, 1.476293954786278e-01, 3.197045992050598e+00
9, 9.752799868580000e-01, -4.003431875806108e-03, 1.088728809593313e+00, 8.558352732245650e-01, 1.520339241441921e-01, 3.169417967428207e+00
10, 9.701499938960000e-01, -4.918297471803806e-03, 1.077002774939888e+00, 8.671403771109734e-01, 1.536286527129086e-01, 3.140077648716517e+00
11, 9.645400047300000e-01, -5.906202209235308e-03, 1.065623325610433e+00, 8.780346322078832e-01, 1.521532952434939e-01, 3.111573786713823e+00
12, 9.584699869160000e-01, -6.942308240041084e-03, 1.055721637667195e+00, 8.875550280462402e-01, 1.481738973241934e-01, 3.086761770442869e+00
13, 9.519400000570000e-01, -8.009724514563490e-03, 1.047959676587372e+00, 8.950541509952940e-01, 1.428682530738473e-01, 3.067295959747157e+00
14, 9.449599981310000e-01, -9.098768264961279e-03, 1.042361563643523e+00, 9.004742156305625e-01, 1.375534425653363e-01, 3.053239933957837e+00
15, 9.375399947170000e-01, -1.020942137772040e-02, 1.038383762216256e+00, 9.042077562080086e-01, 1.332176203181612e-01, 3.043223404995505e+00
16, 9.296900033950000e-01, -1.134850826888666e-02, 1.035238519612553e+00, 9.069175772569251e-01, 1.302867257984865e-01, 3.035273479998330e+00
17, 9.214000105860000e-01, -1.252807275200265e-02, 1.032211478947314e+00, 9.092366830715464e-01, 1.286747428071900e-01, 3.027601916607341e+00
18, 9.126999974250000e-01, -1.375292583054631e-02, 1.028855115887558e+00, 9.116062067404058e-01, 1.279841363342658e-01, 3.019091975372905e+00
19, 9.035800099370001e-01, -1.502989577127898e-02, 1.024989342126112e+00, 9.142185701946494e-01, 1.277524617886841e-01, 3.009290563054665e+00
20, 8.940600156780000e-01, -1.635766788404495e-02, 1.020648779801805e+00, 9.171059289976243e-01, 1.276059781810646e-01, 2.998289869816098e+00
21, 8.841500282290000e-01, -1.773338044354519e-02, 1.015957481698213e+00, 9.201766660590469e-01, 1.273176385003517e-01, 2.986397251415619e+00
22, 8.738499879840000e-01, -1.915397113203629e-02, 1.011040226677051e+00, 9.233113127597349e-01, 1.267955952662613e-01, 2.973918228813451e+00
23, 8.631799817090000e-01, -2.061313453571291e-02, 1.006017153918709e+00, 9.264555393262970e-01, 1.260411484563945e-01, 2.961164478945115e+00
24, 8.521599769590000e-01, -2.210482390756276e-02, 1.000922380421537e+00, 9.295333141891347e-01, 1.250833132376329e-01, 2.948209774743942e+00
25, 8.407700061800000e-01, -2.362874887244798e-02, 9.957742087049495e-01, 9.325432170579442e-01, 1.239627413902857e-01, 2.935104778248017e+00
26, 8.290500044819999e-01, -2.517682688747932e-02, 9.905602209959110e-01, 9.354767934242684e-01, 1.226967420705927e-01, 2.921814625460891e+00
27, 8.170099854470000e-01, -2.674510318071214e-02, 9.852633818065032e-01, 9.383503482528532e-01, 1.212889396866257e-01, 2.908298339444405e+00
28, 8.046399950980000e-01, -2.833200678530584e-02, 9.798697165777134e-01, 9.411580088974447e-01, 1.197271256124795e-01, 2.894516850933954e+00
29, 7.919700145720000e-01, -2.993050213598005e-02, 9.743858277567481e-01, 9.438984320028572e-01, 1.179901504714819e-01, 2.880487381938211e+00
30, 7.790099978450000e-01, -3.153583373313575e-02, 9.688276074182386e-01, 9.465825338446050e-01, 1.160621583949446e-01, 2.866255670488202e+00
31, 7.657799720760000e-01, -3.314170956043488e-02, 9.631916751027358e-01, 9.491862755985569e-01, 1.139236380700464e-01, 2.851805886302052e+00
32, 7.522799968720000e-01, -3.474403325597415e-02, 9.574687511778117e-01, 9.516960126344446e-01, 1.115643233997402e-01, 2.837109557724575e+00
33, 7.385200262070000e-01, -3.633730707940515e-02, 9.516938497110593e-01, 9.541188519122766e-01, 1.089834383320938e-01, 2.822262973610601e+00
34, 7.245299816130000e-01, -3.791375584413232e-02, 9.459221132791339e-01, 9.564281963649854e-01, 1.061818920853138e-01, 2.807406328407511e+00
35, 7.103199958800001e-01, -3.946805185289089e-02, 9.401960579524825e-01, 9.585927251723494e-01, 1.031673557367572e-01, 2.792644209223160e+00
36, 6.958900094030001e-01, -4.099609740973173e-02, 9.345817521526089e-01, 9.606397997380830e-01, 9.996056115265728e-02, 2.778160989243291e+00
37, 6.812700033190000e-01, -4.249088471768560e-02, 9.290817260661295e-01, 9.625055532392014e-01, 9.657332949697009e-02, 2.763944061315303e+00
38, 6.664699912070000e-01, -4.394796516933838e-02, 9.237569746816949e-01, 9.642323005112259e-01, 9.303552559442409e-02, 2.750168104330357e+00
39, 6.514999866490000e-01, -4.536329331297928e-02, 9.186324394637954e-01, 9.657999128764529e-01, 8.937181046951405e-02, 2.736892757531857e+00
40, 6.363800168040000e-01, -4.673238816785384e-02, 9.137466861991601e-01, 9.672094214230119e-01, 8.561039846505229e-02, 2.724219972453797e+00
41, 6.211299896240000e-01, -4.805142629545939e-02, 9.091380504725805e-01, 9.684720767896902e-01, 8.178081320076591e-02, 2.712253905201514e+00
42, 6.057599782940000e-01, -4.931804005147586e-02, 9.048307275362576e-01, 9.695808516137001e-01, 7.791044885920338e-02, 2.701055297545738e+00
