"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         269,      -3.990743881,      -3.227363192,      -3.246635688,      -1.945963526,      -10.04972749
          0,           0,         270,      -3.988501539,      -3.227263592,      -3.247069021,      -1.943802826,      -10.04823596
          0,           0,         271,      -3.986435323,      -3.227212542,      -3.247345542,      -1.941811316,      -10.04705301
          0,           0,         272,      -3.984606225,      -3.227261374,       -3.24745211,      -1.940051559,      -10.04628646
          0,           0,         273,      -3.983071051,      -3.227453909,       -3.24738158,      -1.938581651,      -10.04579125
          0,           0,         274,      -3.981881658,      -3.227825547,      -3.247133795,      -1.937454466,      -10.04568039
          0,           0,         275,       -3.98108417,      -3.228402929,      -3.246716275,      -1.936716901,       -10.0458723
          0,           0,         276,       -3.98071817,      -3.229204073,      -3.246144531,      -1.936409094,      -10.04637543
          0,           0,         277,      -3.980815835,      -3.230238888,       -3.24544197,        -1.9365636,       -10.0472038
          0,           0,         278,      -3.981401013,      -3.231509959,      -3.244639368,      -1.937204517,      -10.04839066
          0,           0,         279,      -3.982488263,       -3.23301352,      -3.243773953,      -1.938346568,      -10.04969713
          0,           0,         280,      -3.984081856,      -3.234740497,      -3.242888124,       -1.93999414,      -10.05127406
          0,           0,         281,       -3.98617478,      -3.236677549,      -3.242027888,      -1.942140334,      -10.05298019
          0,           0,         282,      -3.988747781,      -3.238808032,      -3.241241096,      -1.944766046,      -10.05482522
          0,           0,         283,      -3.991768519,      -3.241112826,       -3.24057556,       -1.94783915,      -10.05668278
          0,           0,         284,      -3.995190919,      -3.243570971,      -3.240077132,      -1.951313879,      -10.05851487
          0,           0,         285,      -3.998954828,      -3.246160096,      -3.239787833,      -1.955130512,      -10.06031507
          0,           0,         286,      -4.002986136,      -3.248856632,      -3.239744085,      -1.959215507,      -10.06219213
          0,           0,         287,      -4.007197504,      -3.251635811,      -3.239975068,      -1.963482233,      -10.06394969
          0,           0,         288,      -4.011489866,       -3.25447151,      -3.240501277,      -1.967832471,      -10.06557207
          0,           0,         289,      -4.015754868,      -3.257335973,      -3.241333287,      -1.972158829,      -10.06709693
          0,           0,         290,      -4.019878331,      -3.260199497,      -3.242470767,      -1.976348165,      -10.06854957
          0,           0,         291,      -4.023744738,       -3.26303015,      -3.243901774,      -1.980286014,       -10.0698639
          0,           0,         292,      -4.027242603,       -3.26579363,      -3.245602383,      -1.983861886,      -10.07104093
          0,           0,         293,      -4.030270421,      -3.268453327,      -3.247536702,      -1.986975129,      -10.07211479
          0,           0,         294,      -4.032742734,      -3.270970685,      -3.249657355,      -1.989540907,      -10.07306715
          0,           0,         295,       -4.03459569,      -3.273305902,      -3.251906501,      -1.991495687,      -10.07395997
          0,           0,         296,      -4.035791492,      -3.275418993,       -3.25421746,      -1.992801631,       -10.0746707
          0,           0,         297,      -4.036321146,      -3.277271235,      -3.256516993,      -1.993449327,      -10.07520555
          0,           0,         298,      -4.036205157,      -3.278826903,      -3.258728246,       -1.99345851,      -10.07551496
          0,           0,         299,      -4.035492081,      -3.280055222,      -3.260774288,      -1.992876657,      -10.07566196
          0,           0,         300,      -4.034255124,      -3.280932401,      -3.262582116,      -1.991775673,      -10.07567094
          0,           0,         301,      -4.032587254,      -3.281443547,      -3.264086878,        -1.9902471,      -10.07563099
          0,           0,         302,       -4.03059542,      -3.281584358,      -3.265236018,      -1.988396415,      -10.07553359
          0,           0,         303,      -4.028394504,      -3.281362371,      -3.265992972,      -1.986337076,      -10.07524192
          0,           0,         304,      -4.026101569,      -3.280797645,      -3.266340057,      -1.984184817,      -10.07494637
          0,           0,         305,      -4.023830788,      -3.279922823,      -3.266280242,      -1.982052618,      -10.07481325
          0,           0,         306,       -4.02168929,       -3.27878254,      -3.265837624,      -1.980046561,      -10.07463423
          0,           0,         307,      -4.019773999,      -3.277432232,      -3.265056538,      -1.978262672,      -10.07445888
          0,           0,         308,      -4.018169421,      -3.275936456,      -3.263999437,      -1.976784678,      -10.07433311
          0,           0,         309,      -4.016946236,      -3.274366857,      -3.262743792,      -1.975682583,      -10.07433198
          0,           0,         310,      -4.016160561,      -3.272799943,      -3.261378328,      -1.975011894,       -10.0744368
          0,           0,         311,      -4.015853692,      -3.271314794,      -3.259998981,      -1.974813341,      -10.07472855
          0,           0,         312,      -4.016052201,      -3.269990871,       -3.25870489,      -1.975112945,      -10.07519632
          0,           0,         313,      -4.016768265,      -3.268905975,      -3.257594694,      -1.975922327,      -10.07594823
          0,           0,         314,      -4.018000134,      -3.268134445,      -3.256763295,       -1.97723917,      -10.07694695
          0,           0,         315,      -4.019732711,      -3.267745595,      -3.256299188,      -1.979047789,      -10.07828377
          0,           0,         316,      -4.021938212,      -3.267802381,      -3.256282329,      -1.981319805,      -10.07982511
          0,           0,         317,      -4.024576931,      -3.268360267,      -3.256782506,      -1.984014932,      -10.08158552
          0,           0,         318,      -4.027598145,      -3.269466244,      -3.257858114,       -1.98708191,      -10.08352047
          0,           0,         319,      -4.030941207,      -3.271157932,      -3.259555216,      -1.990459653,      -10.08544588
          0,           0,         320,        -4.0345369,      -3.273462728,      -3.261906788,      -1.994078665,      -10.08739777
          0,           0,         321,      -4.038309083,      -3.276396922,      -3.264932021,      -1.997862759,      -10.08943149
          0,           0,         322,      -4.042176704,      -3.279964756,      -3.268635628,      -2.001731144,      -10.09152768
          0,           0,         323,      -4.046056184,      -3.284157395,      -3.273007078,      -2.005600892,      -10.09364928
          0,           0,         324,      -4.049864144,      -3.288951792,      -3.278019723,      -2.009389738,      -10.09582477
          0,           0,         325,      -4.053520413,      -3.294309482,       -3.28362984,      -2.013019132,      -10.09802358
          0,           0,         326,      -4.056951165,      -3.300175343,      -3.289775616,       -2.01641741,      -10.10022553
          0,           0,         327,      -4.060092029,      -3.306476459,      -3.296376216,      -2.019522875,      -10.10195361
          0,           0,         328,      -4.062890922,      -3.313121221,      -3.303331076,      -2.022286576,      -10.10337076
          0,           0,         329,       -4.06531039,      -3.319998926,      -3.310519693,      -2.024674547,      -10.10455167
          0,           0,         330,      -4.067329247,      -3.326980146,      -3.317802216,      -2.026669295,      -10.10561354
          0,           0,         331,      -4.068943344,       -3.33391824,      -3.325021214,      -2.028270409,      -10.10660284
          0,           0,         332,      -4.070165406,      -3.340652351,      -3.332005008,      -2.029494222,      -10.10757601
          0,           0,         333,      -4.071023967,      -3.347012192,      -3.338572876,      -2.030372574,      -10.10845202
          0,           0,         334,      -4.071561502,       -3.35282478,      -3.344542278,      -2.030950808,      -10.10909783
          0,           0,         335,       -4.07183196,      -3.357922967,      -3.349737931,      -2.031285197,      -10.10941745
          0,           0,         336,      -4.071897922,       -3.36215529,      -3.354002214,      -2.031440039,      -10.10952156
          0,           0,         337,      -4.071827617,      -3.365396248,      -3.357205887,      -2.031484647,      -10.10951893
          0,           0,         338,      -4.071692023,      -3.367555791,      -3.359257854,       -2.03149046,      -10.10950873
          0,           0,         339,      -4.071562199,       -3.36858669,      -3.360112546,      -2.031528409,       -10.1094877
          0,           0,         340,      -4.071506975,      -3.368488649,      -3.359773763,      -2.031666658,      -10.10948374
          0,           0,         341,      -4.071591054,      -3.367308466,       -3.35829432,      -2.031968757,      -10.10943457
          0,           0,         342,      -4.071873534,      -3.365136243,      -3.355771587,      -2.032492216,      -10.10933774
          0,           0,         343,      -4.072406816,      -3.362098295,      -3.352339695,      -2.033287463,      -10.10923811
          0,           0,         344,       -4.07323586,       -3.35834789,      -3.348159664,       -2.03439712,      -10.10928707
          0,           0,         345,      -4.074397705,      -3.354055168,      -3.343408875,      -2.035855555,      -10.10941619
          0,           0,         346,      -4.075921218,      -3.349397443,      -3.338271114,      -2.037688631,      -10.10968892
          0,           0,         347,       -4.07782698,      -3.344550796,      -3.332928112,      -2.039913593,      -10.11013502
          0,           0,         348,      -4.080127273,      -3.339683468,      -3.327553019,      -2.042539045,      -10.11078155
          0,           0,         349,      -4.082826131,      -3.334951194,      -3.322305924,      -2.045564985,      -10.11155292
          0,           0,         350,      -4.085919414,      -3.330494334,      -3.317331215,      -2.048982873,      -10.11237208
          0,           0,         351,      -4.089394903,      -3.326436502,      -3.312756459,       -2.05277571,      -10.11331838
          0,           0,         352,      -4.093232403,      -3.322884335,      -3.308692399,      -2.056918156,      -10.11443524
          0,           0,         353,      -4.097403876,      -3.319928034,       -3.30523372,      -2.061376682,      -10.11574254
          0,           0,         354,      -4.101873617,       -3.31764238,      -3.302460249,      -2.066109803,      -10.11705345
          0,           0,         355,      -4.106598519,      -3.316087972,      -3.300438375,      -2.071068424,      -10.11842674
          0,           0,         356,      -4.111528459,      -3.315312496,      -3.299222477,      -2.076196362,      -10.11987349
          0,           0,         357,      -4.116606875,      -3.315351902,      -3.298856267,      -2.081431094,      -10.12135125
          0,           0,         358,      -4.121771564,      -3.316231397,      -3.299373947,      -2.086704792,      -10.12283349
          0,           0,         359,      -4.126955774,      -3.317966195,      -3.300801136,      -2.091945683,      -10.12430494
          0,           0,         360,      -4.132089614,      -3.320561994,      -3.303155532,      -2.097079785,      -10.12584261
          0,           0,         361,      -4.137101818,       -3.32401516,      -3.306447293,      -2.102033006,      -10.12744636
          0,           0,         362,      -4.141921827,      -3.328312601,      -3.310679105,      -2.106733567,      -10.12928819
          0,           0,         363,      -4.146482169,      -3.333431331,      -3.315845933,      -2.111114672,      -10.13086825
          0,           0,         364,      -4.150721007,      -3.339337736,      -3.321934437,      -2.115117282,      -10.13227194
          0,           0,         365,      -4.154584745,      -3.345986541,      -3.328922018,       -2.11869281,      -10.13355491
          0,           0,         366,      -4.158030488,      -3.353319545,      -3.336775505,      -2.121805545,      -10.13475698
          0,           0,         367,      -4.161028186,      -3.361264168,      -3.345449453,      -2.124434577,      -10.13590031
          0,           0,         368,      -4.163562261,      -3.369731913,      -3.354884052,      -2.126575056,      -10.13700214
          0,           0,         369,      -4.165632564,      -3.378616935,      -3.365002711,      -2.128238647,      -10.13804793
          0,           0,         370,      -4.167254566,      -3.387794922,      -3.375709388,      -2.129453143,      -10.13913669
          0,           0,         371,      -4.168458772,      -3.397122617,      -3.386885843,      -2.130261265,      -10.14041131
          0,           0,         372,       -4.16928939,      -3.406438377,      -3.398389115,      -2.130718766,      -10.14160809
          0,           0,         373,      -4.169802404,      -3.415564205,      -3.410049642,      -2.130892026,      -10.14251813
          0,           0,         374,       -4.17006321,       -3.42430969,      -3.421670659,      -2.130855331,       -10.1433392
          0,           0,         375,      -4.170144011,      -3.432478183,      -3.433029615,      -2.130688061,      -10.14405922
          0,           0,         376,      -4.170121169,      -3.439875269,      -3.443882473,      -2.130471963,      -10.14479217
          0,           0,         377,      -4.170072667,      -3.446319242,      -3.453971637,      -2.130288663,      -10.14543496
          0,           0,         378,      -4.170075817,      -3.451652726,      -3.463037913,      -2.130217501,       -10.1459911
          0,           0,         379,      -4.170205279,      -3.455754197,      -3.470836209,       -2.13033375,      -10.14651162
          0,           0,         380,      -4.170531443,      -3.458547784,      -3.477153715,      -2.130707214,      -10.14710346
          0,           0,         381,      -4.171119159,      -3.460009778,      -3.481828295,      -2.131401181,      -10.14788242
          0,           0,         382,      -4.172026791,      -3.460170732,      -3.484764086,      -2.132471678,      -10.14861992
          0,           0,         383,      -4.173305552,      -3.459112747,      -3.485941346,      -2.133966985,      -10.14926199
          0,           0,         384,      -4.174999063,      -3.456962453,      -3.485418501,      -2.135927323,      -10.14993105
          0,           0,         385,      -4.177143082,      -3.453880877,       -3.48332592,      -2.138384683,      -10.15065826
          0,           0,         386,      -4.179765352,      -3.450051806,      -3.479852796,      -2.141362727,      -10.15121785
          0,           0,         387,      -4.182885521,      -3.445670207,      -3.475229719,      -2.144876725,      -10.15176855
          0,           0,         388,      -4.186515097,      -3.440931952,      -3.469710062,      -2.148933496,      -10.15246851
          0,           0,         389,      -4.190657417,      -3.436025597,      -3.463552864,       -2.15353133,      -10.15340456
          0,           0,         390,      -4.195307604,      -3.431126475,      -3.457008962,      -2.158659881,      -10.15464988
          0,           0,         391,      -4.200452519,      -3.426393003,      -3.450311138,      -2.164300033,      -10.15612848
          0,           0,         392,      -4.206070692,      -3.421964843,      -3.443668148,      -2.170423742,      -10.15781744
          0,           0,         393,      -4.212132268,      -3.417962507,      -3.437262032,      -2.176993897,      -10.15963057
          0,           0,         394,      -4.218598979,      -3.414487946,      -3.431247862,      -2.183964215,      -10.16119493
          0,           0,         395,      -4.225424186,      -3.411625745,      -3.425755118,      -2.191279237,      -10.16261522
          0,           0,         396,      -4.232553029,      -3.409444632,      -3.420890014,      -2.198874483,      -10.16411695
          0,           0,         397,      -4.239922752,      -3.407999075,      -3.416738229,      -2.206676847,      -10.16578481
          0,           0,         398,      -4.247463267,      -3.407330806,       -3.41336772,      -2.214605309,      -10.16765703
          0,           0,         399,      -4.255098005,      -3.407470191,      -3.410831362,       -2.22257205,      -10.16971194
          0,           0,         400,      -4.262745134,      -3.408437385,      -3.409169308,      -2.230484044,      -10.17193224
          0,           0,         401,      -4.270319179,      -3.410243242,      -3.408411008,       -2.23824517,      -10.17428445
          0,           0,         402,      -4.277733057,      -3.412889973,      -3.408576873,      -2.245758849,      -10.17649231
          0,           0,         403,      -4.284900517,       -3.41637155,      -3.409679582,      -2.252931148,      -10.17841729
          0,           0,         404,      -4.291738899,      -3.420673862,      -3.411725065,      -2.259674234,      -10.18015065
          0,           0,         405,      -4.298172099,       -3.42577465,       -3.41471318,      -2.265909956,      -10.18176108
          0,           0,         406,      -4.304133552,      -3.431643227,      -3.418638078,      -2.271573316,      -10.18333694
          0,           0,         407,      -4.309569019,      -3.438240016,      -3.423488318,      -2.276615511,      -10.18490563
          0,           0,         408,      -4.314438942,      -3.445515931,        -3.4292467,      -2.281006264,      -10.18644852
          0,           0,         409,      -4.318720156,       -3.45341166,      -3.435889845,      -2.284735192,      -10.18802243
          0,           0,         410,      -4.322406784,      -3.461856904,      -3.443387525,      -2.287812074,      -10.18946862
          0,           0,         411,      -4.325510236,      -3.470769678,      -3.451701731,      -2.290265985,      -10.19093117
          0,           0,         412,      -4.328058319,      -3.480055779,      -3.460785498,      -2.292143409,      -10.19209494
          0,           0,         413,      -4.330093544,       -3.48960858,      -3.470581495,      -2.293505535,      -10.19301771
          0,           0,         414,      -4.331670828,      -3.499309344,       -3.48102042,      -2.294425024,      -10.19380418
          0,           0,         415,      -4.332854793,      -3.509028237,      -3.492019249,      -2.294982543,      -10.19452894
          0,           0,         416,      -4.333716907,      -3.518626275,      -3.503479471,      -2.295263363,      -10.19516048
          0,           0,         417,      -4.334332672,       -3.52795836,       -3.51528545,      -2.295354224,      -10.19567058
          0,           0,         418,      -4.334779047,      -3.536877485,      -3.527303171,      -2.295340657,       -10.1960825
          0,           0,         419,      -4.335132213,      -3.545240094,      -3.539379683,      -2.295304816,      -10.19639447
          0,           0,         420,      -4.335465756,      -3.552912322,      -3.551343664,      -2.295323862,      -10.19667163
          0,           0,         421,      -4.335849271,      -3.559776725,      -3.563007548,      -2.295468849,      -10.19673596
          0,           0,         422,      -4.336347389,      -3.565738826,      -3.574171661,      -2.295804067,      -10.19665692
          0,           0,         423,      -4.337019154,      -3.570732763,      -3.584630695,      -2.296386744,      -10.19647438
          0,           0,         424,       -4.33791771,      -3.574725312,       -3.59418256,      -2.297267037,      -10.19615741
          0,           0,         425,      -4.339090223,      -3.577717721,      -3.602639238,      -2.298488229,      -10.19572541
          0,           0,         426,      -4.340577977,      -3.579745065,      -3.609838756,      -2.300087052,      -10.19520618
          0,           0,         427,      -4.342416583,      -3.580873256,      -3.615656901,       -2.30209409,      -10.19471582
          0,           0,         428,      -4.344636259,      -3.581194099,      -3.620017001,      -2.304534207,      -10.19421773
          0,           0,         429,      -4.347262139,      -3.580819075,      -3.622896189,      -2.307426965,      -10.19383886
          0,           0,         430,      -4.350314566,      -3.579872582,      -3.624327009,      -2.310787003,      -10.19348582
          0,           0,         431,      -4.353809369,      -3.578485364,      -3.624394091,      -2.314624362,      -10.19305205
          0,           0,         432,      -4.357758079,      -3.576788634,      -3.623226492,      -2.318944737,      -10.19252848
          0,           0,         433,      -4.362168093,       -3.57490926,      -3.620987022,      -2.323749651,      -10.19194399
          0,           0,         434,      -4.367042766,      -3.572966121,       -3.61786024,      -2.329036548,      -10.19132456
          0,           0,         435,      -4.372381426,      -3.571067626,      -3.614040707,      -2.334798795,      -10.19072157
          0,           0,         436,      -4.378179314,      -3.569310257,      -3.609722727,      -2.341025608,      -10.19030343
          0,           0,         437,      -4.384427444,      -3.567777941,      -3.605092286,      -2.347701884,      -10.19002228
          0,           0,         438,      -4.391112393,      -3.566542051,      -3.600321395,      -2.354807971,      -10.18982994
          0,           0,         439,      -4.398216024,      -3.565661846,       -3.59556468,      -2.362319367,      -10.18982307
          0,           0,         440,      -4.405715144,       -3.56518518,      -3.590957846,      -2.370206369,      -10.18981371
          0,           0,         441,      -4.413581131,      -3.565149366,      -3.586617552,      -2.378433688,      -10.18965458
          0,           0,         442,      -4.421779524,      -3.565582088,       -3.58264226,       -2.38696007,      -10.18939706
          0,           0,         443,       -4.43026964,      -3.566502298,      -3.579113674,      -2.395737941,      -10.18908492
          0,           0,         444,      -4.439004213,       -3.56792106,      -3.576098478,      -2.404713134,      -10.18878323
          0,           0,         445,      -4.447929142,      -3.569842305,      -3.573650169,      -2.413824748,      -10.18863737
          0,           0,         446,      -4.456983379,       -3.57226351,       -3.57181083,      -2.423005203,      -10.18859878
          0,           0,         447,      -4.466099037,      -3.575176278,      -3.570612773,      -2.432180576,       -10.1886962
          0,           0,         448,       -4.47520179,      -3.578566841,      -3.570080001,      -2.441271275,      -10.18881698
          0,           0,         449,      -4.484211634,      -3.582416488,      -3.570229465,      -2.450193132,      -10.18884384
          0,           0,         450,       -4.49304409,      -3.586701939,      -3.571072131,      -2.458858971,      -10.18877021
          0,           0,         451,      -4.501611886,      -3.591395682,      -3.572613843,      -2.467180663,      -10.18858565
          0,           0,         452,       -4.50982714,      -3.596466287,       -3.57485601,      -2.475071656,      -10.18831394
          0,           0,         453,      -4.517604004,      -3.601878718,      -3.577796136,        -2.4824499,      -10.18798416
          0,           0,         454,      -4.524861691,      -3.607594659,      -3.581428182,      -2.489241016,      -10.18768634
          0,           0,         455,        -4.5315277,      -3.613572875,      -3.585742796,        -2.4953815,      -10.18746901
          0,           0,         456,      -4.537541045,      -3.619769629,      -3.590727416,      -2.500821729,      -10.18732743
          0,           0,         457,      -4.542855209,      -3.626139147,      -3.596366228,      -2.505528469,       -10.1870689
          0,           0,         458,      -4.547440551,      -3.632634167,      -3.602640023,      -2.509486656,      -10.18669391
          0,           0,         459,      -4.551285937,      -3.639206552,      -3.609525922,      -2.512700259,      -10.18624968
          0,           0,         460,        -4.5543994,      -3.645807984,       -3.61699699,      -2.515192118,      -10.18572064
          0,           0,         461,      -4.556807773,      -3.652390709,      -3.625021731,      -2.517002795,       -10.1851592
          0,           0,         462,      -4.558555334,      -3.658908335,      -3.633563483,      -2.518188542,      -10.18463213
          0,           0,         463,        -4.5597016,      -3.665316645,      -3.642579694,      -2.518818611,      -10.18419015
          0,           0,         464,      -4.560318517,      -3.671574397,      -3.652021125,      -2.518972171,      -10.18372805
          0,           0,         465,      -4.560487299,       -3.67764407,      -3.661830987,      -2.518735085,      -10.18324919
          0,           0,         466,      -4.560295192,      -3.683492531,      -3.671944053,      -2.518196798,       -10.1827264
          0,           0,         467,      -4.559832395,      -3.689091564,      -3.682285823,      -2.517447536,      -10.18214847
          0,           0,         468,       -4.55918932,      -3.694418249,      -3.692771815,      -2.516575915,      -10.18158163
          0,           0,         469,      -4.558454293,      -3.699455161,       -3.70330711,      -2.515667046,       -10.1810747
          0,           0,         470,      -4.557711758,       -3.70419038,      -3.713786283,      -2.514801129,      -10.18069365
          0,           0,         471,      -4.557040961,      -3.708617289,      -3.724093896,      -2.514052505,       -10.1804434
          0,           0,         472,      -4.556515093,      -3.712734212,      -3.734105747,      -2.513489106,       -10.1802822
          0,           0,         473,      -4.556200816,      -3.716543908,      -3.743691029,      -2.513172237,       -10.1801692
          0,           0,         474,      -4.556158098,      -3.720052955,      -3.752715529,      -2.513156604,      -10.18010847
          0,           0,         475,      -4.556440293,      -3.723271069,      -3.761045911,      -2.513490536,      -10.18014939
          0,           0,         476,      -4.557094374,      -3.726210388,      -3.768554973,      -2.514216311,      -10.18022956
          0,           0,         477,      -4.558161284,      -3.728884787,      -3.775127604,      -2.515370565,      -10.18039862
          0,           0,         478,      -4.559676337,      -3.731309248,      -3.780666991,      -2.516984716,      -10.18065593
          0,           0,         479,      -4.561669635,      -3.733499315,      -3.785100439,      -2.519085385,      -10.18105065
          0,           0,         480,      -4.564166464,      -3.735470657,      -3.788384167,      -2.521694782,      -10.18148861
          0,           0,         481,      -4.567187649,      -3.737238764,       -3.79050644,      -2.524831039,      -10.18202436
          0,           0,         482,      -4.570749852,      -3.738818758,      -3.791488602,      -2.528508472,      -10.18274742
          0,           0,         483,      -4.574865784,       -3.74022533,      -3.791383877,      -2.532737763,      -10.18357355
          0,           0,         484,      -4.579544331,      -3.741472781,      -3.790274076,      -2.537526052,      -10.18440531
          0,           0,         485,      -4.584790584,      -3.742575155,      -3.788264689,       -2.54287692,      -10.18528219
          0,           0,         486,      -4.590605746,      -3.743546443,       -3.78547896,      -2.548790268,      -10.18617115
          0,           0,         487,      -4.596986931,       -3.74440082,       -3.78205163,      -2.555262071,      -10.18707823
          0,           0,         488,       -4.60392682,      -3.745152913,      -3.778122957,      -2.562283996,      -10.18801181
          0,           0,         489,      -4.611413182,      -3.745818053,      -3.773833454,      -2.569842889,      -10.18898325
          0,           0,         490,      -4.619428241,      -3.746412514,      -3.769319615,      -2.577920098,       -10.1901174
          0,           0,         491,      -4.627947891,      -3.746953687,      -3.764710735,      -2.586490653,      -10.19127578
          0,           0,         492,      -4.636940745,      -3.747460229,      -3.760126772,      -2.595522274,      -10.19235163
          0,           0,         493,      -4.646367044,      -3.747952116,      -3.755677123,       -2.60497425,      -10.19337291
          0,           0,         494,       -4.65617743,      -3.748450636,      -3.751460157,      -2.614796172,      -10.19438358
          0,           0,         495,      -4.666311639,       -3.74897831,       -3.74756329,        -2.6249266,      -10.19540217
          0,           0,         496,      -4.676697174,      -3.749558737,      -3.744063471,       -2.63529172,      -10.19639266
          0,           0,         497,      -4.687248075,      -3.750216381,      -3.741027895,       -2.64580411,      -10.19741111
          0,           0,         498,      -4.697863949,      -3.750976308,      -3.738514858,      -2.656361789,      -10.19853949
          0,           0,         499,      -4.708429453,       -3.75186388,      -3.736574657,       -2.66684775,       -10.1996443
          0,           0,         500,      -4.718814515,      -3.752904413,      -3.735250458,      -2.677130266,      -10.20067021
          0,           0,         501,      -4.728875577,      -3.754122816,      -3.734579122,      -2.687064264,      -10.20162264
          0,           0,         502,      -4.738458182,      -3.755543224,      -3.734591917,      -2.696494086,      -10.20248834
          0,           0,         503,      -4.747401138,      -3.757188609,      -3.735315142,      -2.705257858,      -10.20325942
          0,           0,         504,      -4.755542382,      -3.759080415,      -3.736770621,      -2.713193588,      -10.20403747
          0,           0,         505,      -4.762726435,      -3.761238189,      -3.738976077,      -2.720146829,      -10.20485762
          0,           0,         506,      -4.768813016,      -3.763679213,      -3.741945373,       -2.72597945,      -10.20567001
          0,           0,         507,      -4.773686075,      -3.766418149,      -3.745688616,      -2.730578727,       -10.2064367
          0,           0,         508,      -4.777262222,      -3.769466694,      -3.750212118,      -2.733865692,       -10.2071011
          0,           0,         509,      -4.779497406,      -3.772833232,      -3.755518191,      -2.735801584,      -10.20766223
          0,           0,         510,      -4.780390853,      -3.776522498,       -3.76160479,      -2.736391442,      -10.20811875
          0,           0,         511,      -4.779985617,      -3.780535232,      -3.768464951,      -2.735684231,      -10.20861055
          0,           0,         512,      -4.778365663,      -3.784867851,      -3.776086033,      -2.733769494,      -10.20910115
          0,           0,         513,      -4.775649943,      -3.789512112,      -3.784448721,      -2.730771069,      -10.20953182
          0,           0,         514,      -4.771984385,      -3.794454785,       -3.79352578,      -2.726838827,      -10.20991108
          0,           0,         515,      -4.767532921,      -3.799677348,      -3.803280532,      -2.722139584,      -10.21017979
          0,           0,         516,      -4.762468619,      -3.805155706,      -3.813665051,      -2.716848253,      -10.21037071
          0,           0,         517,      -4.756965789,      -3.810859964,       -3.82461809,       -2.71114005,      -10.21054824
          0,           0,         518,      -4.751193567,      -3.816754263,       -3.83606277,      -2.705184257,      -10.21076328
          0,           0,         519,      -4.745311207,      -3.822796727,      -3.847904139,      -2.699139702,      -10.21093784
          0,           0,         520,      -4.739465005,      -3.828939549,      -3.860026769,      -2.693151866,      -10.21107593
          0,           0,         521,      -4.733786657,      -3.835129259,      -3.872292667,      -2.687351411,      -10.21117578
          0,           0,         522,      -4.728392744,      -3.841307217,      -3.884539901,      -2.681853797,      -10.21120741
          0,           0,         523,      -4.723385045,      -3.847410377,      -3.896582493,      -2.676759689,      -10.21118575
          0,           0,         524,      -4.718851392,      -3.853372354,      -3.908212212,       -2.67215589,      -10.21120034
          0,           0,         525,      -4.714866846,      -3.859124816,      -3.919202971,      -2.668116554,      -10.21122015
          0,           0,         526,      -4.711495002,      -3.864599193,      -3.929318401,      -2.664704525,      -10.21124659
          0,           0,         527,      -4.708789323,      -3.869728677,      -3.938322827,      -2.661972678,      -10.21124073
          0,           0,         528,      -4.706794392,      -3.874450445,      -3.945995287,      -2.659965181,      -10.21120848
          0,           0,         529,      -4.705547047,      -3.878707989,      -3.952145446,      -2.658718622,       -10.2111801
          0,           0,         530,      -4.705077351,      -3.882453425,       -3.95662942,      -2.658262975,       -10.2111693
          0,           0,         531,      -4.705409397,      -3.885649614,      -3.959363065,      -2.658622402,      -10.21115952
          0,           0,         532,      -4.706561925,      -3.888271914,      -3.960330298,      -2.659815853,      -10.21116627
          0,           0,         533,      -4.708548754,      -3.890309441,      -3.959584812,      -2.661857495,      -10.21116061
          0,           0,         534,      -4.711379016,      -3.891765691,      -3.957244831,      -2.664756936,       -10.2111474
          0,           0,         535,      -4.715057206,      -3.892658496,      -3.953481978,      -2.668519257,       -10.2111514
          0,           0,         536,      -4.719583013,      -3.893019301,      -3.948506375,      -2.673144836,      -10.21116887
          0,           0,         537,      -4.724950941,      -3.892891841,      -3.942550511,      -2.678628943,      -10.21117379
          0,           0,         538,      -4.731149693,      -3.892330331,      -3.935854154,      -2.684961101,      -10.21116876
          0,           0,         539,      -4.738161299,      -3.891397348,      -3.928651842,      -2.692124175,      -10.21115392
          0,           0,         540,      -4.745959963,      -3.890161546,      -3.921163701,      -2.700093169,      -10.21113116
          0,           0,         541,      -4.754510619,      -3.888695382,      -3.913589615,      -2.708833711,      -10.21111084
          0,           0,         542,      -4.763767168,      -3.887072977,      -3.906106284,      -2.718300188,      -10.21109198
          0,           0,         543,      -4.773670403,      -3.885368213,      -3.898866545,      -2.728433548,      -10.21108725
          0,           0,         544,      -4.784145663,      -3.883653126,      -3.892000244,      -2.739158785,      -10.21111312
          0,           0,         545,      -4.795100285,      -3.881996618,      -3.885616078,      -2.750382175,      -10.21109308
          0,           0,         546,      -4.806421012,      -3.880463485,      -3.879803927,      -2.761988429,      -10.21106734
          0,           0,         547,      -4.817971615,      -3.879113736,      -3.874637339,      -2.773838032,      -10.21105842
          0,           0,         548,      -4.829591128,      -3.878002166,      -3.870175963,      -2.785765163,      -10.21101945
          0,           0,         549,      -4.841093209,       -3.87717813,      -3.866467782,      -2.797576794,      -10.21094736
          0,           0,         550,      -4.852267343,      -3.876685479,      -3.863551097,      -2.809053706,        -10.210857
          0,           0,         551,      -4.862882599,      -3.876562612,      -3.861456212,       -2.81995428,      -10.21080216
