"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633201036323288e-05, 1.320464625141788e+00, 6.969892902183321e-01, 1.013755903283392e-01, 3.777401953089143e+00
1, 9.990000128750000e-01, -1.454459724708978e-04, 1.188047990559494e+00, 7.011339124003289e-01, 1.024865383870805e-01, 3.410690470908634e+00
2, 9.977599978450000e-01, -3.272183670174355e-04, 1.179570309242749e+00, 7.530786833074598e-01, 1.119312574025532e-01, 3.396610893329315e+00
3, 9.960200190539999e-01, -5.883670945659047e-04, 1.166699454471751e+00, 7.725241634197046e-01, 1.192259977011967e-01, 3.364928263267122e+00
4, 9.937800168990000e-01, -9.414609002452585e-04, 1.158766229002798e+00, 7.804884463898136e-01, 1.284849021544749e-01, 3.344876240816280e+00
5, 9.910500049590000e-01, -1.406536508419730e-03, 1.153306983455508e+00, 7.879168812395304e-01, 1.417614342335288e-01, 3.331733777617591e+00
6, 9.878399968150000e-01, -2.010185008756678e-03, 1.145772759634064e+00, 7.947275368618667e-01, 1.582512354362702e-01, 3.312969908818029e+00
7, 9.841300249100000e-01, -2.784487241412771e-03, 1.134961679874248e+00, 8.047729715990135e-01, 1.763859705749513e-01, 3.286048610051196e+00
8, 9.799500107769999e-01, -3.739471272397315e-03, 1.119604472422001e+00, 8.193594656738926e-01, 1.933221278015189e-01, 3.247734654993973e+00
9, 9.752799868580000e-01, -4.872591741346623e-03, 1.099787860947903e+00, 8.385012518589222e-01, 2.055391495693908e-01, 3.198236000813582e+00
10, 9.701499938960000e-01, -6.141718294713413e-03, 1.076657741903020e+00, 8.606821530721528e-01, 2.101788709511908e-01, 3.140345332093906e+00
11, 9.645400047300000e-01, -7.495298985410723e-03, 1.052699872299410e+00, 8.829814811236353e-01, 2.059783804882414e-01, 3.080193400818873e+00
12, 9.584699869160000e-01, -8.866383503739354e-03, 1.031883023975742e+00, 9.022388259622643e-01, 1.941107273857856e-01, 3.027842256922991e+00
13, 9.519400000570000e-01, -1.020610681340660e-02, 1.017364999695721e+00, 9.162925982906053e-01, 1.779287919792941e-01, 2.991327179598648e+00
14, 9.449599981310000e-01, -1.148979876285344e-02, 1.009896935830391e+00, 9.246699626274968e-01, 1.615208800414606e-01, 2.972565539465897e+00
15, 9.375399947170000e-01, -1.272149244192790e-02, 1.007836040560082e+00, 9.283398861655435e-01, 1.480831404295540e-01, 2.967382862270669e+00
16, 9.296900033950000e-01, -1.392557558182598e-02, 1.008486279965433e+00, 9.291624985645063e-01, 1.390296589516003e-01, 2.968984016064504e+00
17, 9.214000105860000e-01, -1.513650218746101e-02, 1.009418119206373e+00, 9.289963179902717e-01, 1.341204549644926e-01, 2.971262915616662e+00
18, 9.126999974250000e-01, -1.637844572395472e-02, 1.009120845285790e+00, 9.291400851433922e-01, 1.321316520036150e-01, 2.970424184185404e+00
19, 9.035800099370001e-01, -1.767065840578247e-02, 1.007092526400022e+00, 9.301606675470654e-01, 1.316445566282339e-01, 2.965206356995011e+00
20, 8.940600156780000e-01, -1.901654064481744e-02, 1.003518500102807e+00, 9.321060144893935e-01, 1.315213395020438e-01, 2.956084500983539e+00
21, 8.841500282290000e-01, -2.041225344005148e-02, 9.988735552756356e-01, 9.347067122471178e-01, 1.310850948760161e-01, 2.944250242069894e+00
22, 8.738499879840000e-01, -2.185083440028422e-02, 9.936575594486347e-01, 9.376264632723411e-01, 1.300790699580981e-01, 2.930958024965422e+00
23, 8.631799817090000e-01, -2.332147609443314e-02, 9.882756499191425e-01, 9.406089063578270e-01, 1.285248228117986e-01, 2.917234142057018e+00
24, 8.521599769590000e-01, -2.481455801052355e-02, 9.829557448459290e-01, 9.434762229352728e-01, 1.265623580253407e-01, 2.903649388309519e+00
25, 8.407700061800000e-01, -2.632765608847314e-02, 9.777893018464365e-01, 9.461691551420082e-01, 1.243580420060299e-01, 2.890438445966609e+00
26, 8.290500044819999e-01, -2.785197569893005e-02, 9.727721388693316e-01, 9.486801555575957e-01, 1.220294994497794e-01, 2.877590683677175e+00
27, 8.170099854470000e-01, -2.938392686633104e-02, 9.678585614351107e-01, 9.510429418554004e-01, 1.196463608772222e-01, 2.864993919785839e+00
28, 8.046399950980000e-01, -3.092288728792378e-02, 9.629932396863484e-01, 9.532708029012251e-01, 1.172307779383640e-01, 2.852503282229969e+00
29, 7.919700145720000e-01, -3.246327772476114e-02, 9.581503202966126e-01, 9.553917537263680e-01, 1.147748819219569e-01, 2.840056459898559e+00
30, 7.790099978450000e-01, -3.400191732654360e-02, 9.533151577574143e-01, 9.574344989240590e-01, 1.122647836568154e-01, 2.827621565424763e+00
31, 7.657799720760000e-01, -3.553421308178074e-02, 9.484534601952284e-01, 9.593901284381013e-01, 1.096770280782153e-01, 2.815103419920659e+00
32, 7.522799968720000e-01, -3.705767846098351e-02, 9.435352210966546e-01, 9.612667563253533e-01, 1.069970338374532e-01, 2.802423796286817e+00
33, 7.385200262070000e-01, -3.856847316760995e-02, 9.385744811672595e-01, 9.630690232993715e-01, 1.042162191315546e-01, 2.789621514635713e+00
34, 7.245299816130000e-01, -4.006058022728499e-02, 9.336172454785968e-01, 9.647849424945621e-01, 1.013292078266357e-01, 2.776815759791125e+00
35, 7.103199958800001e-01, -4.153025937286894e-02, 9.286927022699294e-01, 9.663921685576979e-01, 9.833565483253114e-02, 2.764077545793367e+00
36, 6.958900094030001e-01, -4.297485303835209e-02, 9.238383423120512e-01, 9.679168777710260e-01, 9.524504353869312e-02, 2.751514393926894e+00
37, 6.812700033190000e-01, -4.438883934994593e-02, 9.190410114396562e-01, 9.693171404051943e-01, 9.205903852463165e-02, 2.739078272983416e+00
38, 6.664699912070000e-01, -4.576896290766563e-02, 9.143270205522398e-01, 9.706203138888939e-01, 8.879107123831435e-02, 2.726847164394430e+00
39, 6.514999866490000e-01, -4.711216136689517e-02, 9.097097127713211e-01, 9.718255894634246e-01, 8.545138148584464e-02, 2.714855906467529e+00
40, 6.363800168040000e-01, -4.841473588327713e-02, 9.052016580423994e-01, 9.729192356338814e-01, 8.204931597748014e-02, 2.703133165843858e+00
41, 6.211299896240000e-01, -4.967335801187245e-02, 9.008213950469494e-01, 9.739302624272638e-01, 7.859761950557592e-02, 2.691736516394633e+00
42, 6.057599782940000e-01, -5.088581849452807e-02, 8.965281328194762e-01, 9.748348047476590e-01, 7.510384151727109e-02, 2.680549796590252e+00
