"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         254,      -6.752414062,      -4.476753798,               -32,      -4.850671559,      -4.260857368,       -8.89888326
          0,           0,         255,      -6.687463281,      -4.474058112,               -32,       -4.84974051,      -4.260986855,      -8.886996418
          0,           0,         256,      -6.670372289,      -4.471406096,               -32,      -4.848608854,      -4.259494853,      -8.874900829
          0,           0,         257,      -6.702101941,      -4.468701132,               -32,      -4.847825992,      -4.260964005,      -8.862607147
          0,           0,         258,      -6.765425914,      -4.466040561,               -32,      -4.846833336,      -4.258666592,      -8.850127252
          0,           0,         259,      -6.733214451,      -4.463362172,               -32,      -4.846158013,      -4.260047164,      -8.837463491
          0,           0,         260,      -6.663846772,      -4.460729153,               -32,      -4.845287936,      -4.257638518,      -8.824641248
          0,           0,         261,      -6.677853728,      -4.458086812,               -32,       -4.84465203,      -4.259038551,      -8.811680981
          0,           0,         262,      -6.737523866,      -4.455455862,               -32,      -4.844010059,      -4.257681028,      -8.798602011
          0,           0,         263,      -6.761482048,      -4.452869311,               -32,      -4.843376508,      -4.257127123,      -8.785424991
          0,           0,         264,      -6.695847603,      -4.450288552,               -32,      -4.842923264,      -4.257225769,      -8.772167443
          0,           0,         265,      -6.683122941,      -4.447771894,               -32,      -4.842279735,      -4.256112368,      -8.758842448
          0,           0,         266,      -6.718529214,      -4.445232249,               -32,      -4.841991201,        -4.2574037,      -8.745472125
          0,           0,         267,      -6.776929686,      -4.442761024,               -32,      -4.841465754,      -4.255287117,      -8.732073633
          0,           0,         268,      -6.742269772,      -4.440294875,               -32,      -4.841298199,       -4.25682914,      -8.718658469
          0,           0,         269,      -6.678404783,      -4.437898213,               -32,      -4.840889268,      -4.254559591,       -8.70524148
          0,           0,         270,      -6.696461447,      -4.435512476,               -32,      -4.840775295,      -4.256206049,      -8.691837914
          0,           0,         271,      -6.755845424,      -4.433166823,               -32,      -4.840596746,      -4.254685505,       -8.67846235
          0,           0,         272,      -6.774136511,      -4.430880154,               -32,      -4.840472173,      -4.254539713,      -8.665130792
          0,           0,         273,       -6.70959091,       -4.42862418,               -32,      -4.840491814,      -4.254410148,       -8.65185548
          0,           0,         274,      -6.700534257,      -4.426446381,               -32,      -4.840351648,      -4.253668342,      -8.638649723
          0,           0,         275,      -6.737334719,      -4.424273503,               -32,      -4.840539398,       -4.25465698,      -8.625518486
          0,           0,         276,      -6.790414094,      -4.422184095,               -32,      -4.840495137,      -4.252848344,      -8.612470597
          0,           0,         277,      -6.757404397,      -4.420119975,               -32,      -4.840810814,      -4.254268125,      -8.599519644
          0,           0,         278,      -6.697270674,      -4.418140443,               -32,      -4.840882776,      -4.252339437,      -8.586674179
          0,           0,         279,      -6.716338209,      -4.416193299,               -32,      -4.841244271,      -4.253814147,      -8.573941318
          0,           0,         280,      -6.771694995,      -4.414304111,               -32,      -4.841535613,      -4.252455506,      -8.561317482
          0,           0,         281,      -6.790528545,      -4.412487868,               -32,      -4.841882089,      -4.252419659,      -8.548817283
          0,           0,         282,      -6.731435921,      -4.410719192,               -32,      -4.842374808,      -4.252385395,      -8.536442644
          0,           0,         283,      -6.717999643,      -4.409041163,               -32,      -4.842704711,      -4.251794346,      -8.524195428
          0,           0,         284,      -6.751587243,      -4.407389711,               -32,      -4.843349953,      -4.252709794,      -8.512077208
          0,           0,         285,      -6.803431133,      -4.405827741,               -32,      -4.843788839,      -4.251267887,      -8.500093197
          0,           0,         286,      -6.781091513,      -4.404311445,               -32,      -4.844548123,      -4.252417702,      -8.488248189
          0,           0,         287,      -6.718572981,      -4.402882734,               -32,      -4.845136172,      -4.251105711,      -8.476542959
          0,           0,         288,      -6.732827456,      -4.401514058,               -32,       -4.84590043,      -4.252056679,      -8.464983504
          0,           0,         289,      -6.779916051,      -4.400207009,               -32,      -4.846688099,      -4.251343436,      -8.453549768
          0,           0,         290,      -6.809247486,      -4.398987734,               -32,      -4.847454844,      -4.251194024,      -8.442256407
          0,           0,         291,      -6.762624919,      -4.397823116,               -32,      -4.848441933,      -4.251727838,      -8.431104104
          0,           0,         292,      -6.729758204,      -4.396757769,               -32,      -4.849234451,      -4.251199862,      -8.420093118
          0,           0,         293,      -6.755395649,      -4.395737924,               -32,      -4.850326044,      -4.252281191,      -8.409220849
          0,           0,         294,      -6.808220636,      -4.394802648,               -32,      -4.851284122,      -4.251320397,      -8.398485804
          0,           0,         295,      -6.810140372,      -4.393937165,               -32,      -4.852443518,      -4.252130263,      -8.387889738
          0,           0,         296,      -6.749820415,      -4.393149703,               -32,      -4.853608624,      -4.251831634,       -8.37742971
          0,           0,         297,      -6.745976185,      -4.392451612,               -32,      -4.854737726,      -4.252315498,      -8.367108166
          0,           0,         298,      -6.779989883,       -4.39181121,               -32,      -4.856057001,      -4.252712896,      -8.356882317
          0,           0,         299,      -6.825469841,      -4.391261516,               -32,       -4.85727334,      -4.252545836,      -8.346786834
          0,           0,         300,      -6.804183477,      -4.390774195,               -32,      -4.858756042,      -4.253660541,       -8.33681869
          0,           0,         301,       -6.74372478,        -4.3903772,               -32,      -4.860125164,      -4.253450854,      -8.326982092
          0,           0,         302,      -6.755084347,      -4.390053931,               -32,      -4.861614073,      -4.254444095,      -8.317276094
          0,           0,         303,      -6.797193619,      -4.389800885,               -32,      -4.863160601,      -4.254406957,      -8.307690462
          0,           0,         304,      -6.832343113,      -4.389633761,               -32,      -4.864711117,      -4.255019003,      -8.298206238
          0,           0,         305,      -6.795982546,      -4.389533317,               -32,      -4.866476354,       -4.25612543,      -8.288823729
          0,           0,         306,      -6.746832296,      -4.389523706,               -32,      -4.868106049,      -4.256450192,      -8.279568687
          0,           0,         307,      -6.765013314,      -4.389580169,               -32,      -4.869923191,      -4.257662105,        -8.2704251
          0,           0,         308,      -6.813261907,      -4.389709189,               -32,      -4.871727489,      -4.257669486,       -8.26140358
          0,           0,         309,      -6.837638297,      -4.389914413,               -32,      -4.873628153,       -4.25872801,      -8.252503068
          0,           0,         310,      -6.790176223,      -4.390189549,               -32,      -4.875674739,      -4.259828021,      -8.243722639
          0,           0,         311,      -6.754571469,      -4.390548933,               -32,      -4.877598372,      -4.260512285,      -8.235064779
          0,           0,         312,      -6.776678572,      -4.390971327,               -32,       -4.87972642,      -4.261953625,      -8.226471587
          0,           0,         313,      -6.828156597,      -4.391460998,               -32,      -4.881807852,      -4.262181771,      -8.217991092
          0,           0,         314,      -6.841825035,      -4.392015938,               -32,      -4.884044536,      -4.263511224,      -8.209634253
          0,           0,         315,      -6.785664387,      -4.392637464,               -32,      -4.886368517,      -4.264608205,      -8.201396589
          0,           0,         316,      -6.761908721,      -4.393332217,               -32,      -4.888583837,      -4.265346131,       -8.19325294
          0,           0,         317,      -6.786743662,       -4.39408489,               -32,      -4.891007062,      -4.267072849,      -8.185214993
          0,           0,         318,      -6.839299873,      -4.394894267,               -32,      -4.893355151,      -4.267390404,      -8.177295857
          0,           0,         319,      -6.843142138,       -4.39575702,               -32,      -4.895893387,      -4.268970343,      -8.169474673
          0,           0,         320,       -6.78070883,      -4.396676246,               -32,      -4.898461554,      -4.269929174,      -8.161729392
          0,           0,         321,      -6.766003653,      -4.397654325,               -32,      -4.900930739,       -4.27050529,       -8.15409455
          0,           0,         322,      -6.792999734,      -4.398679885,               -32,      -4.903604478,      -4.272464055,      -8.146578746
          0,           0,         323,      -6.845411517,      -4.399747331,               -32,      -4.906165997,      -4.272572791,       -8.13909781
          0,           0,         324,      -6.840974743,      -4.400853848,               -32,       -4.90893963,      -4.274408294,      -8.131718304
          0,           0,         325,      -6.774711421,      -4.402001315,               -32,       -4.91167453,      -4.274978094,      -8.124447362
          0,           0,         326,      -6.766100382,      -4.403190179,               -32,       -4.91431728,       -4.27530821,      -8.117284527
          0,           0,         327,      -6.794763927,      -4.404410527,               -32,       -4.91714561,         -4.277318,      -8.110211839
          0,           0,         328,      -6.846399775,      -4.405654599,               -32,        -4.9198119,        -4.2768894,      -8.103252259
          0,           0,         329,      -6.835711859,      -4.406920134,               -32,      -4.922702825,      -4.278910704,      -8.096398268
          0,           0,         330,      -6.767664122,      -4.408207434,               -32,      -4.925471731,      -4.278830624,      -8.089642618
          0,           0,         331,      -6.762532811,      -4.409515873,               -32,       -4.92815179,      -4.278897885,      -8.082965177
          0,           0,         332,      -6.792149783,      -4.410835902,               -32,      -4.930975869,      -4.280732962,      -8.076396797
          0,           0,         333,      -6.842844558,      -4.412159387,               -32,      -4.933576318,      -4.279524964,      -8.069852261
          0,           0,         334,      -6.828150595,      -4.413484044,               -32,      -4.936400331,      -4.281567676,      -8.063405885
          0,           0,         335,      -6.759615043,       -4.41480969,               -32,      -4.939011704,      -4.280685715,      -8.057051473
          0,           0,         336,      -6.755893833,      -4.416134642,               -32,      -4.941528582,      -4.280466758,      -8.050781748
          0,           0,         337,      -6.785591837,      -4.417450121,               -32,      -4.944127372,      -4.281957451,      -8.044608436
          0,           0,         338,      -6.835678393,      -4.418748601,               -32,      -4.946435526,      -4.279898238,       -8.03851238
          0,           0,         339,      -6.819176429,      -4.420027453,               -32,      -4.948946492,      -4.281757119,      -8.032510892
          0,           0,         340,      -6.750741651,      -4.421287377,               -32,      -4.951162396,      -4.280107684,      -8.026611952
          0,           0,         341,      -6.746928685,      -4.422525713,               -32,      -4.953265143,      -4.279567415,      -8.020821861
          0,           0,         342,      -6.775918481,      -4.423735706,               -32,      -4.955375881,      -4.280649579,      -8.015097685
          0,           0,         343,      -6.826096027,        -4.4249108,               -32,      -4.957137715,      -4.277869828,      -8.009448588
          0,           0,         344,      -6.809704504,      -4.426048343,               -32,      -4.959060475,      -4.279373974,      -8.003868717
          0,           0,         345,      -6.741633714,      -4.427150856,               -32,      -4.960632872,      -4.277172073,      -7.998327574
          0,           0,         346,       -6.73677406,      -4.428215341,               -32,      -4.962066505,      -4.276322615,      -7.992888179
          0,           0,         347,       -6.76455552,      -4.429238512,               -32,      -4.963432032,      -4.277020201,      -7.987548091
          0,           0,         348,      -6.815551613,      -4.430214653,               -32,      -4.964420762,      -4.273824037,      -7.982241225
          0,           0,         349,      -6.800691884,      -4.431142029,               -32,      -4.965515131,      -4.274892755,      -7.977025565
          0,           0,         350,       -6.73326349,      -4.432025223,               -32,      -4.966245415,      -4.272445713,      -7.971895938
          0,           0,         351,      -6.726904856,      -4.432861929,               -32,      -4.966822502,      -4.271408202,      -7.966857831
          0,           0,         352,      -6.753345711,      -4.433653484,               -32,       -4.96726029,      -4.271782179,      -7.961898286
          0,           0,         353,      -6.805640816,      -4.434394342,               -32,      -4.967343703,      -4.268554929,      -7.956990649
          0,           0,         354,      -6.793082316,      -4.435084901,               -32,      -4.967480653,      -4.269224775,      -7.952160353
          0,           0,         355,      -6.726589161,      -4.435731469,               -32,      -4.967283294,      -4.266821659,      -7.947388676
          0,           0,         356,      -6.718686647,       -4.43633326,               -32,      -4.966948867,      -4.265826049,      -7.942683558
          0,           0,         357,      -6.743964169,      -4.436896839,               -32,      -4.966415367,      -4.265945364,      -7.938039908
          0,           0,         358,      -6.797790413,      -4.437415649,               -32,      -4.965604067,      -4.263040479,      -7.933486022
          0,           0,         359,      -6.787675791,       -4.43789318,               -32,      -4.964814413,      -4.263453595,      -7.928981196
          0,           0,         360,      -6.722217671,      -4.438336819,               -32,      -4.963752725,      -4.261306216,      -7.924525003
          0,           0,         361,      -6.712980255,      -4.438747453,               -32,      -4.962604797,      -4.260613728,       -7.92017212
          0,           0,         362,      -6.737425777,      -4.439136761,               -32,      -4.961217546,      -4.260560972,      -7.915885855
          0,           0,         363,      -6.792936424,      -4.439495742,               -32,      -4.959666154,      -4.258227176,      -7.911689392
          0,           0,         364,      -6.785006524,      -4.439831384,               -32,      -4.958130638,      -4.258572465,      -7.907578701
          0,           0,         365,      -6.720394337,      -4.440151395,               -32,      -4.956401479,      -4.256814141,      -7.903534797
          0,           0,         366,      -6.710097154,       -4.44045782,               -32,      -4.954657111,      -4.256622556,      -7.899558336
          0,           0,         367,      -6.734032381,      -4.440766756,               -32,      -4.952658322,      -4.256501161,      -7.895622567
          0,           0,         368,      -6.791423796,      -4.441065381,               -32,      -4.950618474,      -4.254868926,      -7.891772604
          0,           0,         369,      -6.785295832,      -4.441364115,               -32,      -4.948608008,      -4.255316639,      -7.888009417
          0,           0,         370,      -6.721142195,      -4.441670233,               -32,       -4.94648359,      -4.254022078,      -7.884330109
          0,           0,         371,      -6.709986483,      -4.441986106,               -32,      -4.944414522,      -4.254426978,      -7.880738396
          0,           0,         372,      -6.733637639,      -4.442331354,               -32,      -4.942098996,      -4.254351517,      -7.877228649
          0,           0,         373,      -6.793151663,      -4.442688115,               -32,      -4.939851906,      -4.253457962,      -7.873793082
          0,           0,         374,      -6.788477762,      -4.443070037,               -32,       -4.93765521,      -4.254129636,      -7.870452595
          0,           0,         375,      -6.724338608,      -4.443483272,               -32,      -4.935415425,      -4.253332045,       -7.86721735
          0,           0,         376,      -6.712434969,      -4.443929753,               -32,       -4.93328678,      -4.254346292,      -7.864068454
          0,           0,         377,      -6.735940069,      -4.444431956,               -32,      -4.930934453,       -4.25442405,      -7.861009913
          0,           0,         378,      -6.797804119,      -4.444965886,               -32,      -4.928735676,      -4.254250118,       -7.85798119
          0,           0,         379,      -6.794254191,      -4.445548467,               -32,      -4.926605767,      -4.255220475,      -7.855054799
          0,           0,         380,      -6.729713338,      -4.446184114,               -32,      -4.924490617,      -4.254926949,      -7.852208031
          0,           0,         381,      -6.717196328,      -4.446873876,               -32,       -4.92252264,      -4.256520197,       -7.84941962
          0,           0,         382,      -6.740679672,      -4.447642741,               -32,        -4.9203593,      -4.256837615,      -7.846716119
          0,           0,         383,       -6.80504544,      -4.448459631,               -32,       -4.91841012,      -4.257341903,      -7.844091892
          0,           0,         384,      -6.802143237,      -4.449345215,               -32,      -4.916539242,      -4.258648771,      -7.841498893
          0,           0,         385,      -6.736814819,      -4.450301526,               -32,      -4.914729306,      -4.258856659,      -7.838971862
          0,           0,         386,      -6.724041539,       -4.45132887,               -32,      -4.913083803,      -4.260986711,      -7.836534401
          0,           0,         387,      -6.747730845,       -4.45245455,               -32,      -4.911270723,      -4.261607173,      -7.834171048
          0,           0,         388,      -6.814642203,      -4.453639713,               -32,      -4.909713288,      -4.262753227,      -7.831885439
          0,           0,         389,      -6.811518716,      -4.454909719,               -32,      -4.908230761,      -4.264406259,      -7.829686383
          0,           0,         390,      -6.744996246,       -4.45626318,               -32,      -4.906848842,        -4.2651197,      -7.827564407
          0,           0,         391,      -6.732761646,      -4.457700545,               -32,      -4.905632318,      -4.267746813,      -7.825535672
          0,           0,         392,      -6.757131247,      -4.459250906,               -32,      -4.904273922,      -4.268715714,      -7.823589226
          0,           0,         393,       -6.82649257,      -4.460867477,               -32,      -4.903199524,      -4.270487489,      -7.821727744
          0,           0,         394,      -6.821620894,      -4.462581669,               -32,      -4.902181086,       -4.27246948,      -7.819949839
          0,           0,         395,      -6.753413532,      -4.464386704,               -32,      -4.901303087,      -4.273706488,      -7.818245069
          0,           0,         396,      -6.743069454,      -4.466285211,               -32,      -4.900576162,      -4.276785402,      -7.816611684
          0,           0,         397,      -6.768993919,      -4.468306433,               -32,      -4.899734689,      -4.278138629,      -7.815054386
          0,           0,         398,       -6.84044478,      -4.470396608,               -32,      -4.899196503,      -4.280546302,      -7.813574669
          0,           0,         399,      -6.831515868,      -4.472594886,               -32,      -4.898677533,      -4.282814854,       -7.81218048
          0,           0,         400,      -6.761093006,      -4.474885663,               -32,      -4.898345414,      -4.284607214,      -7.810855274
          0,           0,         401,      -6.754410376,      -4.477277434,               -32,       -4.89813308,      -4.288062049,      -7.809602696
          0,           0,         402,      -6.783335996,      -4.479795805,               -32,      -4.897844043,      -4.289834757,       -7.80840091
          0,           0,         403,       -6.85586403,      -4.482383331,               -32,      -4.897869315,      -4.292909142,      -7.807274981
          0,           0,         404,      -6.840031365,      -4.485088594,               -32,      -4.897858576,       -4.29540806,      -7.806219588
          0,           0,         405,      -6.767151478,      -4.487882155,               -32,      -4.898090609,      -4.297800013,      -7.805228079
          0,           0,         406,      -6.765735068,      -4.490783899,               -32,       -4.89839007,      -4.301499174,      -7.804295584
          0,           0,         407,      -6.799824817,      -4.493808284,               -32,      -4.898673825,      -4.303738142,      -7.803438528
          0,           0,         408,      -6.871049953,      -4.496901498,               -32,      -4.899272284,      -4.307519694,      -7.802633456
          0,           0,         409,      -6.845843694,      -4.500122132,               -32,      -4.899767512,      -4.310226341,      -7.801884979
          0,           0,         410,      -6.771643273,       -4.50342158,               -32,      -4.900565245,      -4.313284452,      -7.801208922
          0,           0,         411,      -6.776052999,      -4.506837398,               -32,      -4.901354339,      -4.317057281,      -7.800598566
          0,           0,         412,      -6.818107788,      -4.510360892,               -32,       -4.90222059,      -4.319804063,      -7.800050989
          0,           0,         413,      -6.883535012,      -4.513954425,               -32,      -4.903386493,      -4.324270456,      -7.799556743
          0,           0,         414,      -6.848027078,      -4.517684172,               -32,      -4.904393034,      -4.327228502,      -7.799126001
          0,           0,         415,       -6.77744831,      -4.521481214,               -32,      -4.905743825,      -4.331012235,      -7.798745095
          0,           0,         416,       -6.78722514,      -4.525403747,               -32,      -4.906996474,      -4.334756955,      -7.798431031
          0,           0,         417,      -6.839899832,      -4.529407062,               -32,      -4.908437696,      -4.337993979,      -7.798184701
          0,           0,         418,       -6.89272631,      -4.533483987,               -32,      -4.910140649,      -4.342922035,      -7.798005416
          0,           0,         419,      -6.847178921,      -4.537700004,               -32,      -4.911684449,      -4.346230624,      -7.797904297
          0,           0,         420,      -6.790400704,      -4.541976979,               -32,      -4.913559928,      -4.350715383,      -7.797862817
          0,           0,         421,      -6.805663602,      -4.546386085,               -32,      -4.915271259,      -4.354573634,      -7.797898996
          0,           0,         422,      -6.869654656,      -4.550843386,               -32,      -4.917260128,      -4.358272692,      -7.798004927
          0,           0,         423,      -6.901702531,      -4.555378756,               -32,      -4.919435892,      -4.363239327,      -7.798183497
          0,           0,         424,      -6.845975723,      -4.560040057,               -32,      -4.921550347,      -4.366947015,      -7.798449337
